L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Specification,About
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer Grey, Soft, Strong & Durable, 1 pc","Athom Living Grey Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238136'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238136_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-grey-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238136-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-grey-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238136-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-grey-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238136-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-grey-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238136-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-grey-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238136', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Grey
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer Multicolour, Soft, Strong & Durable, 1 pc","Athom Living Blue, Pink & Yellow Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238138'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238138_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238138-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238138-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238138-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238138-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238138', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Multi
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer Multicolour, Soft, Strong & Durable, 1 pc","Athom Living Multicolour Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238144'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238144_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238144-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238144-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238144-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238144-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-multicolour-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238144', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Multicolour
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer Pink Dotted, Soft, Strong & Durable, 1 pc","Athom Living Pink Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238149'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238149_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-dotted-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238149-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-dotted-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238149-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-dotted-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238149-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-dotted-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238149-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-dotted-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238149', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Pink
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer Pink Flower, Soft, Strong & Durable, 1 pc","Athom Living Pink Flower Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238146'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238146_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-flower-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238146-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-flower-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238146-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-flower-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238146-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-flower-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238146-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-flower-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238146', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Pink
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Design: Floral
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer Pink Leaf, Soft, Strong & Durable, 1 pc","Athom Living Pink Leaf Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['8904370500905'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238132_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-leaf-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238132-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-leaf-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238132-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-leaf-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238132-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-leaf-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238132-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-pink-leaf-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 8904370500905', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Pink
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Bath/Door/Floor Mat - Micro Designer, Soft, Strong & Durable, 1 pc","Athom Living Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238131'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238131_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238131-2_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238131-3_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238131-4_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238131-5_1-athom-living-anti-slip-bathdoorfloor-mat-micro-designer-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238131', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Brown
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Door/Floor Mat - Block Printed, Premium, Strong & Durable, 1 pc","Athom Living Block Printed Premium Anti Skid Doormat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,199,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['40238119'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238119_1-athom-living-anti-slip-doorfloor-mat-block-printed-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238119-2_1-athom-living-anti-slip-doorfloor-mat-block-printed-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238119-3_1-athom-living-anti-slip-doorfloor-mat-block-printed-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238119-4_1-athom-living-anti-slip-doorfloor-mat-block-printed-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238119-5_1-athom-living-anti-slip-doorfloor-mat-block-printed-premium-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 40238119', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Multicolour
Dimensions:- 57x37x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Door/Floor Mat - Micro Designer Blue, Bath Printed, Soft, Strong & Durable, 1 pc","Athom Living Blue Bath Printed Micro Designer Soft Anti Slip Bath Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,225,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['8904370500981'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238140_1-athom-living-anti-slip-doorfloor-mat-micro-designer-blue-bath-printed-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238140-2_1-athom-living-anti-slip-doorfloor-mat-micro-designer-blue-bath-printed-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238140-3_1-athom-living-anti-slip-doorfloor-mat-micro-designer-blue-bath-printed-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238140-4_1-athom-living-anti-slip-doorfloor-mat-micro-designer-blue-bath-printed-soft-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238140-5_1-athom-living-anti-slip-doorfloor-mat-micro-designer-blue-bath-printed-soft-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 8904370500981', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Blue
Dimensions:- 58x38x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Athom Living,"Athom Living Anti Slip Printed Door/Floor Mat - Angel Blue, Premium, Strong & Durable, 1 pc","Athom Living Angel Blue Premium Anti Slip Printed Door Mat is made of soft materials. These doormats are durable and will keep your feet moisture-free. Sporting vibrant colours and striking designs, these doormats will also elevate the look of your bathroom and door setup.",1 pc,pcs,1 pc,1,1,599,199,"Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",India,['8904370503234'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40238103_1-athom-living-anti-slip-printed-doorfloor-mat-angel-blue-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238103-2_1-athom-living-anti-slip-printed-doorfloor-mat-angel-blue-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238103-3_1-athom-living-anti-slip-printed-doorfloor-mat-angel-blue-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238103-4_1-athom-living-anti-slip-printed-doorfloor-mat-angel-blue-premium-strong-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238103-5_1-athom-living-anti-slip-printed-doorfloor-mat-angel-blue-premium-strong-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soft feel & comfort
Excellent water absorption capacity
Anti-skid","Use it for the main door, bedroom, entrance, kitchen, home, bathroom, entryway, shop, office, covered outdoor, etc.","['EAN Code: 8904370503234', 'Manufactured & Marketed By: Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819', 'Country of Origin: India', '","Athom Trendz Pvt Ltd ""Premier House"" #18, 76th A Cross Rajajinagar Bangalore-560010, support@premierhouse.in /PH-8861285819",-,-,-,-,"Brand:- Athom Living
Type:- Doormat
Material:- Nylon
Colour:- Multicolour
Dimensions:- 57x37x1 Cm
Capacity:- NA
Features:- Anti-skid, Eco-friendly, Highly durable, Flock top remove dirt and debris from feet easily and Kid-friendly.
Shape:- Rectangular
Design:- Geometric
Microwave safe:- No
Dishwasher Safe:- No
Freezer Safe:- NA
Package Content :- 1 pc",-
