L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Abbies,"Abbies Peanut Butter - Creamy, 340 g Bottle","Abbies Peanut Butter has a taste you will never forget. Loaded with vital nutrients and lots of energy, it is a powerhouse of health you shouldnt miss out on. It can be enjoyed with bread, milk, fruits, ice cream, sweets, etc. Peanut butter has protein as well as potassium, which lowers the risk of high blood pressure, stroke and heart disease. It also contains fiber for your bowel health, healthy fats, magnesium to fortify your bones and muscles, Vitamin E and antioxidants. This creamy peanut butter is best to have with any kinds of bread. You can also eat as a dip with your favourite fruits to make it tastier. Good Source of Protein,& Essential Nutrients Made from 100% High Quality Roasted Ground Peanuts Healthy and tasty spread Ideal for Dieters and Fitness Enthusiasts Good Source of Vitamins & Proteins No Added Sugar and Salts An unsweetened peanut butter free from trans fats, hydrogenated oils An excellent source of protein & fibre For For Gymmers, Dieters and Joggers. weight: 340g, vegetarian",340 g Bottle,g Bottle,340 g Bottle,1,1,275,275,"Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA",Usa,['40015598'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40015598_6-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-2_5-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-3_6-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-4_4-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-5_4-abbies-peanut-butter-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"How To Use
You can use it as a spread.","['Other Product Info', 'EAN Code: 40015598', ""Manufactured by: Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA"", 'Marketed by: Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India', 'Country of Origin: USA', 'Best before 02-03-2024',]","Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India",-,-,-,"Ingredients
Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil, (Raspeseed and Cottonseed) and Salt.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Abbies,"Abbies Peanut Butter - Creamy, 340 g Bottle","Abbies Peanut Butter has a taste you will never forget. Loaded with vital nutrients and lots of energy, it is a powerhouse of health you shouldnt miss out on. It can be enjoyed with bread, milk, fruits, ice cream, sweets, etc. Peanut butter has protein as well as potassium, which lowers the risk of high blood pressure, stroke and heart disease. It also contains fiber for your bowel health, healthy fats, magnesium to fortify your bones and muscles, Vitamin E and antioxidants. This creamy peanut butter is best to have with any kinds of bread. You can also eat as a dip with your favourite fruits to make it tastier. Good Source of Protein,& Essential Nutrients Made from 100% High Quality Roasted Ground Peanuts Healthy and tasty spread Ideal for Dieters and Fitness Enthusiasts Good Source of Vitamins & Proteins No Added Sugar and Salts An unsweetened peanut butter free from trans fats, hydrogenated oils An excellent source of protein & fibre For For Gymmers, Dieters and Joggers. weight: 340g, vegetarian",340 g Bottle,g Bottle,340 g Bottle,1,1,275,275,"Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA",Usa,['40015598'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40015598_6-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-2_5-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-3_6-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-4_4-abbies-peanut-butter-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015598-5_4-abbies-peanut-butter-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"How To Use
You can use it as a spread.","['Other Product Info', 'EAN Code: 40015598', ""Manufactured by: Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA"", 'Marketed by: Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India', 'Country of Origin: USA', 'Best before 02-03-2024',]","Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India",-,-,-,"Ingredients
Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil, (Raspeseed and Cottonseed) and Salt.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Abbies,"Abbies Peanut Butter - Crunchy, 340 g Bottle","Abbies Peanut Butter has a taste you will never forget. Loaded with vital nutrients and lots of energy, it is a powerhouse of health you shouldnt miss out on. It can be enjoyed with bread, milk, fruits, ice cream, sweets, etc. Peanut butter has protein as well as potassium, which lowers the risk of high blood pressure, stroke and heart disease. It also contains fiber for your bowel health, healthy fats, magnesium to fortify your bones and muscles, Vitamin E and antioxidants. This crunchy peanut butter is best to have with any kinds of bread. You can also eat as a dip with your favourite fruits to make it tastier.",340 g Bottle,g Bottle,340 g Bottle,1,1,275,275,"Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA",Usa,['40015599'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40015599_7-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-2_5-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-3_5-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-4_4-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-5_4-abbies-peanut-butter-crunchy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,You can use it as a spread.,"['EAN Code: 40015599', ""Manufactured by: Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA"", 'Marketed by: Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India', 'Country of Origin: USA', 'Best before 02-03-2024',]","Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India",-,-,-,-,"Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil, (Raspeseed and Cottonseed) and Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Abbies,"Abbies Peanut Butter - Crunchy, 340 g Bottle","Abbies Peanut Butter has a taste you will never forget. Loaded with vital nutrients and lots of energy, it is a powerhouse of health you shouldnt miss out on. It can be enjoyed with bread, milk, fruits, ice cream, sweets, etc. Peanut butter has protein as well as potassium, which lowers the risk of high blood pressure, stroke and heart disease. It also contains fiber for your bowel health, healthy fats, magnesium to fortify your bones and muscles, Vitamin E and antioxidants. This crunchy peanut butter is best to have with any kinds of bread. You can also eat as a dip with your favourite fruits to make it tastier.",340 g Bottle,g Bottle,340 g Bottle,1,1,275,275,"Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA",Usa,['40015599'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40015599_7-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-2_5-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-3_5-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-4_4-abbies-peanut-butter-crunchy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40015599-5_4-abbies-peanut-butter-crunchy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,You can use it as a spread.,"['EAN Code: 40015599', ""Manufactured by: Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA"", 'Marketed by: Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India', 'Country of Origin: USA', 'Best before 02-03-2024',]","Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India",-,-,-,-,"Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil, (Raspeseed and Cottonseed) and Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Abbies,"Abbies Sauce - Barbeque, Hot, 510 g","The BBQ sauce is great for grilling, but there is more than one way to use this sweet and tangy condiment. Barbecue sauce is used as a flavouring sauce, a marinade, basting, condiment or topping for meat cooked in the barbecue cooking style. weight: 510g, type of tin: bottle, vegetarian",510 g,g,510 g,1,1,265,265,"Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA",India Usa,['40087430'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40087430_2-abbies-sauce-barbeque-hot.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40087430-2_2-abbies-sauce-barbeque-hot.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40087430-3_2-abbies-sauce-barbeque-hot.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40087430-4_2-abbies-sauce-barbeque-hot.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40087430-5_2-abbies-sauce-barbeque-hot.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40087430', ""Manufactured by: Abbie's Food International Inc. / 1201 N Orange St. Ste 700 # 7528 Wilmington DE 19801-1186, USA"", 'Marketed by: Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India', 'Country of Origin: India, USA', 'Best before 02-03-2024']","Suresh Kumar & Co. (Impex) Pvt. Ltd. / A-17, 2nd Floor, Sonu Tower, Dr. Mukherjee NagarCommercial Complex, Delhi-110009 India",-,-,-,"The BBQ sauce is great for grilling, but there is more than one way to use this sweet and tangy condiment. Barbecue sauce is used as a flavouring sauce, a marinade, basting, condiment or topping for meat cooked in the barbecue cooking style. weight: 510g, type of tin: bottle, vegetarian",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Alfa,"Alfa Mayonnaise, Imported, 236 ml Bottle","This Mayonnaise is good and best Product, 100% fresh and genuine products, All kind of foreign food and non-food, 100% fresh & genuine products from good food best price in Dhaka Bangladesh, Alfa mayonnaise is an enriched creamy superior Mayonnaise.",236 ml Bottle,ml Bottle,236 ml Bottle,1,1,225,225,"Al Ain national juice & refreshments co, An iffco group company pm o box no - 15937, al ain , abu dhabi, UAE",Uae,['6291003191015'],['10017022005987'],https://datalabs.siva3.io/image/Eunimart_groceries_40088068_3-alfa-mayonnaise-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088068-2_2-alfa-mayonnaise-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088068-3_2-alfa-mayonnaise-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088068-4_1-alfa-mayonnaise-imported.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Created especially for the Indian palate, this light and creamy sauce is a must in every sandwich, wrap and burger.
2. Mayonnaise can be mixed with a different sauce such as mustard or tomato sauce since it has been known as the tasty sauce.
3. Mayonnaise contains very good nutrition such as protein, ash, calories, water, fats, fatty acids, vitamins, carbohydrates and also minerals.","1. Can be used as spread, dip or ingredient across snacks like sandwiches and other cuisines.
2. Also use as an ingredient to make tasty wraps or as a cocktail dip.
3. Make food saucier, creamier, juicer.","[{'EAN Code': '6291003191015'}, {'FSSAI Number': '10017022005987'}, {'Manufacturer Name & Address': 'Al Ain national juice & refreshments co, An iffco group company pm o box no - 15937, al ain , abu dhabi, UAE'}, {'Imported & Marketed by': 'Balar Impex, Shop No - 101, 1st floor, Shree krishna market, Bldg no - 65/67, vithalwadi, mumbai - 400'}, {'Country of Origin': 'UAE'}]","Balar Impex, Shop No - 101, 1st floor, Shree krishna market, Bldg no - 65/67, vithalwadi, mumbai - 400",-,-,-,"Water, Veg Oil Sugar, Wheat Starch, Thickeners, Egg Yolk, Mustard, Onion",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Alfa,"Alfa Mayonnaise, Imported, 236 ml Bottle","This Mayonnaise is good and best Product, 100% fresh and genuine products, All kind of foreign food and non-food, 100% fresh & genuine products from good food best price in Dhaka Bangladesh, Alfa mayonnaise is an enriched creamy superior Mayonnaise.",236 ml Bottle,ml Bottle,236 ml Bottle,1,1,225,225,"Al Ain national juice & refreshments co, An iffco group company pm o box no - 15937, al ain , abu dhabi, UAE",Uae,['6291003191015'],['10017022005987'],https://datalabs.siva3.io/image/Eunimart_groceries_40088068_3-alfa-mayonnaise-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088068-2_2-alfa-mayonnaise-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088068-3_2-alfa-mayonnaise-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088068-4_1-alfa-mayonnaise-imported.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Created especially for the Indian palate, this light and creamy sauce is a must in every sandwich, wrap and burger.
2. Mayonnaise can be mixed with a different sauce such as mustard or tomato sauce since it has been known as the tasty sauce.
3. Mayonnaise contains very good nutrition such as protein, ash, calories, water, fats, fatty acids, vitamins, carbohydrates and also minerals.","1. Can be used as spread, dip or ingredient across snacks like sandwiches and other cuisines.
2. Also use as an ingredient to make tasty wraps or as a cocktail dip.
3. Make food saucier, creamier, juicer.","[{'EAN Code': '6291003191015'}, {'FSSAI Number': '10017022005987'}, {'Manufacturer Name & Address': 'Al Ain national juice & refreshments co, An iffco group company pm o box no - 15937, al ain , abu dhabi, UAE'}, {'Imported & Marketed by': 'Balar Impex, Shop No - 101, 1st floor, Shree krishna market, Bldg no - 65/67, vithalwadi, mumbai - 400'}, {'Country of Origin': 'UAE'}]","Balar Impex, Shop No - 101, 1st floor, Shree krishna market, Bldg no - 65/67, vithalwadi, mumbai - 400",-,-,-,"Water, Veg Oil Sugar, Wheat Starch, Thickeners, Egg Yolk, Mustard, Onion",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,All That Dips,"All That Dips Chilli Garlic Aioli Dip, 150 g Pet Jar","Chilli garlic dip is one that excites everyone. Its has chunks of green chillies, garlic and a surprise of mustard. All that dips aioli are creamy, rich and full of flavours. You can use as a dip, spread or as an ingredient in your cooking adventure.",150 g Pet Jar,g Pet Jar,150 g Pet Jar,1,1,200,200,"All That Dips Private Limited,FF 127, Siddhivinayak Complex, Faramji Compound Road, Alkapuri, Vadodara - 390007, Gujarat",India,['603004772869'],['10720032000320'],https://datalabs.siva3.io/image/Eunimart_groceries_40200070_1-all-that-dips-chilli-garlic-aioli-dip.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200070-2_1-all-that-dips-chilli-garlic-aioli-dip.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200070-3_1-all-that-dips-chilli-garlic-aioli-dip.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200070-4_1-all-that-dips-chilli-garlic-aioli-dip.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200070-5_1-all-that-dips-chilli-garlic-aioli-dip.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use as a dip, spread or in cooking. Dip your favourite chips, veggies or fritters/ bhajis/momos or spread in sandwiches or on rotis and make a wrap.","[{'EAN Code': '603004772869'}, {'FSSAI Number': '10720032000320'}, {'Manufactured & Marketed By': 'All That Dips Private Limited,FF 127, Siddhivinayak Complex, Faramji Compound Road, Alkapuri, Vadodara - 390007, Gujarat'}, {'Country of Origin': 'India'}]","All That Dips Private Limited,FF 127, Siddhivinayak Complex, Faramji Compound Road, Alkapuri, Vadodara - 390007, Gujarat",-,-,-,"Milk Solids, Sunflower Oil, Green Chillies, Garlic, Mustard, Onion Powder, Salt, Sugar and Mixed Spices",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,All That Dips,"All That Dips Pizza Foundue Dip - Cheese, 150 g","All That Dips' Pizza Fondue Cheese is one of the most heavenly cheese dips you will ever have. Packed with the aromatic flavours of jalapenos, oregano and tomato, you'll get the taste of pizza wherever you go! This dip is made with completely fresh and natural ingredients and is free from any artificial colours/flavours and preservatives. It is a sweet-n-salty mix and enjoys 0% transfats It is classic but deliciously different and will make you experience many âWOWâ moments. Serve it with chips, veggies or nachos to your loved ones and friends.",150 g,g,150 g,1,1,200,200,"All That Dips - FF 127, Siddhivinayak Complex, Faramji Compound, Alkapuri, Vadodara - 390007",India,['603004772746'],['10718032000640'],https://datalabs.siva3.io/image/Eunimart_groceries_40131291_2-all-that-dips-pizza-foundue-dip-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131291-2_2-all-that-dips-pizza-foundue-dip-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131291-3_2-all-that-dips-pizza-foundue-dip-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131291-4_1-all-that-dips-pizza-foundue-dip-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131291-5_1-all-that-dips-pizza-foundue-dip-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131291-6_1-all-that-dips-pizza-foundue-dip-cheese.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use it as a dip or spread for snacks and finger foods. It can also be used as a sauce for cooking.,"['EAN Code: 603004772746', 'FSSAI No : 10718032000640', 'Manufactured & Marketed by: All That Dips - FF 127, Siddhivinayak Complex, Faramji Compound, Alkapuri, Vadodara - 390007', 'Country of origin: India', 'Best before 26-03-2023' ]","All That Dips - FF 127, Siddhivinayak Complex, Faramji Compound, Alkapuri, Vadodara - 390007",-,-,-,"Cheese Powder, Milk Solids, Olive Oil, Jalapenos, Tomato Puree, Olives, Sugar, Salt, Red Chilli Flakes, Oregano, Basil, Herbs and Mixed Spices",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,All That Dips,"All That Dips Very Cheesy Dip - Pepper Jack, 150 g","Pepper Jack Cheese Dip is a mouth watering cheesy, creamy dip that is a medley of 3 varieties of peppers. It is cheesy with the right amount of spice that can be used as a dip for snacks or as a sauce to add flavour to your favourite sandwich, pizza or any dish of your choice.",150 g,g,150 g,1,1,200,200,"All That Dips - FF 127, Siddhivinayak Complex, Faramji Compound, Alkapuri, Vadodara - 390007",India,['603004772722'],['10718032000640'],https://datalabs.siva3.io/image/Eunimart_groceries_40126047_9-all-that-dips-very-cheesy-dip-pepper-jack.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126047-2_8-all-that-dips-very-cheesy-dip-pepper-jack.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126047-3_8-all-that-dips-very-cheesy-dip-pepper-jack.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126047-4_8-all-that-dips-very-cheesy-dip-pepper-jack.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126047-5_6-all-that-dips-very-cheesy-dip-pepper-jack.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126047-6_1-all-that-dips-very-cheesy-dip-pepper-jack.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use it as a dip or spread for snacks and finger foods. It can also be used as a sauce for cooking.,"['EAN Code: 603004772722', 'Country of origin: India', 'FSSAI Number: 10718032000640', 'Manufactured & Marketed by: All That Dips - FF 127, Siddhivinayak Complex, Faramji Compound, Alkapuri, Vadodara - 390007', 'Best before 18-03-2023']","All That Dips - FF 127, Siddhivinayak Complex, Faramji Compound, Alkapuri, Vadodara - 390007",-,-,-,"Mayonnaise, Cheese Powder, Cheddar Cheese powder, Jalapenos, Paprika, Pepper, mixed spices",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Aloeoxy,"Aloeoxy Natural Honey - Kashmir, 500 g",Honey is a natural food known since ancient times use it for good health.honey tends to crystallizes but can be liquified by placing in warm water or sunlight. do not refrigerate.,500 g,g,500 g,1,1,199,199,-,India,['40083182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40083182_2-aloeoxy-natural-honey-kashmir.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40083182-2_2-aloeoxy-natural-honey-kashmir.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40083182-3_1-aloeoxy-natural-honey-kashmir.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40083182'}, {'Country of origin': 'India'}]",-,-,-,-,Natural honey,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Alpino,"Alpino Classic Peanut Butter - Crunch, Gluten Free, Non-GMO, Vegan, 2.4 Kg","Alpino was born, when we realized that people in India were lacking a lot of nutrition in their diet, lately resulting number of people suffering from malnutrition in our country. We noticed that most people consumed food that was either, full of sugar or high in empty calories (low nutrition), taking these things in mind we started a campaign to improve India's nutrition by engaging in the health food business. The market was filled with a lot of peanut-butter brands, but it was very difficult to find âpure peanut butterââ, which had absolutely no stabilisers and which literally tasted like a jar of roasted peanuts. Coming to Alpino, we stand miles away from any sort of compromise, be it quality, quantity or taste of any of our products and promise to stay 100% true to our ingredients. Our peanuts are not just normal peanuts, they are unique, they are freshly roasted Alpino peanuts!
We put food safety first, there is nothing more important to us than the quality of our products. Our mission is to nourish peopleâs lives by offering a wide variety of convenient, delicious, and affordable food choices that can help everyone enjoy a balanced, healthful diet. Furthermore, our peanut butter is produced with the finest raw materials, so that, the moment you take your first bite, youâll not just like us, youâll trust us and youâll believe in us. As a startup, we just do one thing. We put ourself in the customerâs shoe, and which has enabled us to evolve our product our humble beginnings to (one of) the best peanut butter brands in India.
A taste so heavenly, a spread so pure, your kids are going to love it and you too for sure! Alpino peanut butter is the perfect snack for a healthier lifestyle. It is 100% cholesterol-free and contains absolutely no trans fat. It is a great source of protein and is 100% pure. Coming to facts and figures, our peanut butter stays in the jar for only 0.000001 sec before you relish every bit of this unbelievably delicious peanut spread. Amazing right ?! Believe us, who canât resist a jar of peanut butter so pure. We use no stabilisers and just in case you find a layer of oil floating on top of your jar after a few days, you need not worry, coz thatâs a sign of how pure our peanut butter actually is. Alpino peanut butter is the ultimate energy booster and your heartâs best companion, so much so that the next time you take your family to the supermarket, this is the first thing thatâs going to go in your basket. Available in 5 amazing variants - peanut butter crunch, peanut butter chocolate, peanut butter smooth, peanut butter natural, powdered peanut butter.",2.4 Kg,Kg,2.4 Kg,1,1,949,949,"Mother Nutri Foods,Petrol Pump, Survey No. 276, 1, Mahuva - Bhavnagar Hwy, Opp, Otha, Gujarat 364205",India,['8906127550195'],['10716022000249'],https://datalabs.siva3.io/image/Eunimart_groceries_40200924_2-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200924-2_2-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200924-3_2-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200924-4_2-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200924-5_2-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200924-6_2-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200924-7_1-alpino-classic-peanut-butter-crunch-gluten-free-non-gmo-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Create an Icecream. Make a milkshake. Freeze up a frozen dessert. Prepare a fruit smoothie. Make them into a bread spread. Let it sit as a biscuit topping. Blend it into your Oatmeal. Make it into a dipping sauce. Enrich your salad dressing. Add to your soup. Spread it on a burger. Toss it with Noodles. Stir it with popcorn.,"['EAN Code: 8906127550195', 'FSSAI Number: 10716022000249', 'Manufacturer Name & Address:Mother Nutri Foods,Petrol Pump, Survey No. 276, 1, Mahuva - Bhavnagar Hwy, Opp, Otha, Gujarat 364205', 'Marketed by: Alpino Health Foods,Surat - 395010,Gujarat, India', 'Country of Origin: India', 'Best before 28-11-2023' ]","Alpino Health Foods,Surat - 395010,Gujarat, India",-,-,-,"Roasted Peanuts, Iodised Salt, Sugar, HSO",-,-,-
