L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,images.img1,images.img2,images.img3,images.img4,images.img5,Care for me,Pattern Coverage,Print or Pattern Type,Sleeve Styling,Sustainable,Wash Care,Weave Type,Character,images.img6,images.img7,Surface Styling,Type,Transparency,Sport Type,Fabric 2,Fabric Type,Contact Brand or Retailer for pre-sales product queries,images.img8,images.img9,Technology,Fabric 3,images.img10,Eunimart Reference Code
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Red & White Printed Pure Cotton T-shirt,"White,Red",18-24M,1,Allen Solly Junior,699,384,"Red and white T-shirt for infant girls
Graphic printed
Regular length
Round neck with ruffles
Long, regular sleeves
Knitted pure cotton fabric
Button closure",-,-,1,Units,Cotton,"Westbury Holdings Pvt Ltd_Madura, GAIETY FASHION; S.F.NO:268, NETHAJI NAGAR, UTHUKULI MAIN ROAD, KARUMARAM PALAYAM, TIRUPUR-641607",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Ruffles,"Graphic,Printed",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_5.jpg,,Chest,Graphic,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantGirlsRed&WhitePrintedPureCottonT-shirt_7.jpg,-,-,-,-,-,-,-,-,-,-,-,-,EU00398387
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls White & Pink Printed A-Line Top,"Pink,White",3-6M,1,Macy's First Impression,1199,599,"White and pink regular a-line top
Conversational print
Round neck
Long, regular sleeves
Gathered or pleated detail
Knitted",-,-,1,Units,Cotton,"Supercom Net, Macy's Merchandising Group, Inc.151 West 34th Street, New York, NY 10001",China,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Conversational Print,"Printed,Conversational",-,-,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_3.jpg,-,-,-,-,Conversational,Regular Sleeves,-,-,-,-,-,-,-,A-Line,-,-,-,-,-,-,-,-,-,-,EU00398402
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls White & Pink Printed A-Line Top,"Pink,White",6-9M,1,Macy's First Impression,1199,599,"White and pink regular a-line top
Conversational print
Round neck
Long, regular sleeves
Gathered or pleated detail
Knitted",-,-,1,Units,Cotton,"Supercom Net, Macy's Merchandising Group, Inc.151 West 34th Street, New York, NY 10001",China,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Conversational Print,"Printed,Conversational",-,-,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_3.jpg,-,-,-,-,Conversational,Regular Sleeves,-,-,-,-,-,-,-,A-Line,-,-,-,-,-,-,-,-,-,-,EU00398403
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls White & Pink Printed A-Line Top,"Pink,White",12M,1,Macy's First Impression,1199,599,"White and pink regular a-line top
Conversational print
Round neck
Long, regular sleeves
Gathered or pleated detail
Knitted",-,-,1,Units,Cotton,"Supercom Net, Macy's Merchandising Group, Inc.151 West 34th Street, New York, NY 10001",China,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Conversational Print,"Printed,Conversational",-,-,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_3.jpg,-,-,-,-,Conversational,Regular Sleeves,-,-,-,-,-,-,-,A-Line,-,-,-,-,-,-,-,-,-,-,EU00398404
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls White & Pink Printed A-Line Top,"Pink,White",18M,1,Macy's First Impression,1199,599,"White and pink regular a-line top
Conversational print
Round neck
Long, regular sleeves
Gathered or pleated detail
Knitted",-,-,1,Units,Cotton,"Supercom Net, Macy's Merchandising Group, Inc.151 West 34th Street, New York, NY 10001",China,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Conversational Print,"Printed,Conversational",-,-,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_3.jpg,-,-,-,-,Conversational,Regular Sleeves,-,-,-,-,-,-,-,A-Line,-,-,-,-,-,-,-,-,-,-,EU00398405
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls White & Pink Printed A-Line Top,"Pink,White",24M,1,Macy's First Impression,1199,599,"White and pink regular a-line top
Conversational print
Round neck
Long, regular sleeves
Gathered or pleated detail
Knitted",-,-,1,Units,Cotton,"Supercom Net, Macy's Merchandising Group, Inc.151 West 34th Street, New York, NY 10001",China,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Conversational Print,"Printed,Conversational",-,-,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsWhite&PinkPrintedA-LineTop_3.jpg,-,-,-,-,Conversational,Regular Sleeves,-,-,-,-,-,-,-,A-Line,-,-,-,-,-,-,-,-,-,-,EU00398406
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,3-6M,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398760
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,6-12M,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398761
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,12-18M,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398762
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,18-24M,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398763
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,2-3Y,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398764
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,3-4Y,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398765
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Typography Printed Cotton Regular Knitted Top,Pink,5-6Y,1,MINI KLUB,499,299,"Pink regular top
Typography print
Round neck, short, puff sleeve sleeves
Knitted cotton",-,-,1,Units,Cotton,"Miniklub Retail Pvt Ltd, First Step Baby Step Pvt LtdNo-17L,2nd Floor,Sector -3, HSR LayoutBangalore--560102",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,"Printed,Typography",-,Cotton,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MINIKLUB_InfantGirlsPinkTypographyPrintedCottonRegularKnittedTop_3.jpg,-,-,-,-,Typography,-,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00398766
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Yellow Printed Pure Cotton T-shirt,"White,Yellow",0-3M,1,Allen Solly Junior,599,239,"White and yellow T-shirt for infant boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted pure cotton fabric",-,-,1,Units,Cotton,"RetailNet, GAIETY FASHION; S.F.NO:268, NETHAJI NAGAR, UTHUKULI MAIN ROAD, KARUMARAM PALAYAM, TIRUPUR-641607",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_4.jpg,-,,Chest,Graphic,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00398900
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Yellow Printed Pure Cotton T-shirt,"White,Yellow",3-6M,1,Allen Solly Junior,599,239,"White and yellow T-shirt for infant boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted pure cotton fabric",-,-,1,Units,Cotton,"RetailNet, GAIETY FASHION; S.F.NO:268, NETHAJI NAGAR, UTHUKULI MAIN ROAD, KARUMARAM PALAYAM, TIRUPUR-641607",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_5.jpg,,Chest,Graphic,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_6.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00398901
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Yellow Printed Pure Cotton T-shirt,"White,Yellow",6-9M,1,Allen Solly Junior,599,239,"White and yellow T-shirt for infant boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted pure cotton fabric",-,-,1,Units,Cotton,"RetailNet, GAIETY FASHION; S.F.NO:268, NETHAJI NAGAR, UTHUKULI MAIN ROAD, KARUMARAM PALAYAM, TIRUPUR-641607",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_5.jpg,,Chest,Graphic,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_6.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00398902
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Yellow Printed Pure Cotton T-shirt,"White,Yellow",9-12M,1,Allen Solly Junior,599,413,"White and yellow T-shirt for infant boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted pure cotton fabric",-,-,1,Units,Cotton,"Westbury Holdings Pvt Ltd_Madura, GAIETY FASHION; S.F.NO:268, NETHAJI NAGAR, UTHUKULI MAIN ROAD, KARUMARAM PALAYAM, TIRUPUR-641607",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_5.jpg,,Chest,Graphic,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_AllenSollyJunior_InfantBoysWhite&YellowPrintedPureCottonT-shirt_6.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00398903
