L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,GKD'S Premium,"GKD'S Premium Pure Coconut Oil - 100% Natural & Healthy, 500 ml Jar","GKD'S Premium Pure Coconut Oil is made from the goodness of the highest quality fresh coconuts. It is a powerhouse of well-being and the epitome of goodness. It is attained by fresh meat of the mature coconut and not the dried coconuts. We extract our oils from high-quality coconuts without adding any additional chemicals or harmful solvents. It is a natural superfood that is full of many minerals and nutrients. Our coconut oil is filled with healthy saturated fats which work wonders for your heart, skin, hair and dental hygiene. It can be used in many ways.",500 ml Jar,ml Jar,500 ml Jar,1,1,200,200,"GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu,Bengaluru, Karnataka 560076",India,['8908007524708'],['12421016000190'],https://datalabs.siva3.io/image/Eunimart_groceries_40233180_2-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-2_2-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-3_2-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-4_2-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-5_2-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-6_1-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-7_1-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-8_1-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-9_1-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40233180-10_1-gkds-premium-pure-coconut-oil-100-natural-healthy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908007524708', 'FSSAI No: 12421016000190', ""Manufactured & Marketed by:GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu,Bengaluru, Karnataka 560076"", 'Country of origin: India', 'Best before 17-10-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu,Bengaluru, Karnataka 560076",-,-,-,Pure Edible Grade Coconut Oil.,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,GKD'S Premium,"GKD'S Premium Pure Edible Coconut Oil - 100% Natural & Healthy, 1 L Bottle","GKD's premium pure coconut oil is made from the goodness of the highest quality fresh coconuts. The epitome of goodness, it is a powerhouse of well-being. It is attained from the flesh of fresh coconuts, unlike dried coconuts that are used traditionally. Using only high-quality coconuts, we extract our oils with no additional chemicals or harmful solvents. It is a natural superfood that is full of many minerals and nutrients. Our coconut oil is filled with healthy saturated fats that work wonders for your heart, skin, hair and dental hygiene. It can be used in many ways.",1 L Bottle,L Bottle,1 L Bottle,1,1,380,380,"GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu, Bengaluru, Karnataka 560076",India,['8908007524395'],['12421016000190'],https://datalabs.siva3.io/image/Eunimart_groceries_40232661_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-2_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-3_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-4_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-5_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-6_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-7_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-8_1-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-9_1-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232661-10_1-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908007524395', 'FSSAI No: 12421016000190', ""Manufactured & Marketed by: GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu, Bengaluru, Karnataka 560076"", 'Country of origin: India', 'Best before 17-10-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu, Bengaluru, Karnataka 560076",-,-,-,Pure Edible Grade Coconut Oil.,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,GKD'S Premium,"GKD'S Premium Pure Edible Coconut Oil - 100% Natural & Healthy, 1 L Pouch","GKD's premium pure coconut oil is made from the goodness of the highest quality fresh coconuts. The epitome of goodness, it is a powerhouse of well-being. It is attained from the flesh of fresh coconuts, unlike dried coconuts that are used traditionally. Using only high-quality coconuts, we extract our oils with no additional chemicals or harmful solvents. It is a natural superfood that is full of many minerals and nutrients. Our coconut oil is filled with healthy saturated fats that work wonders for your heart, skin, hair and dental hygiene. It can be used in many ways.",1 L Pouch,L Pouch,1 L Pouch,1,1,330,330,"GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu, Bengaluru, Karnataka 560076",India,['8908007524104'],['12421016000190'],https://datalabs.siva3.io/image/Eunimart_groceries_40232660_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-2_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-3_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-4_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-5_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-6_2-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-7_1-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-8_1-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232660-9_1-gkds-premium-pure-edible-coconut-oil-100-natural-healthy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908007524104', 'FSSAI No: 12421016000190', ""Manufactured & Marketed by: GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu, Bengaluru, Karnataka 560076"", 'Country of origin: India', 'Best before 18-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","GKD'S Consumer Care, Sy No 88/4, Plot No 156/81, Bhagavathi Temple Road, Hulimavu, Bengaluru, Karnataka 560076",-,-,-,Pure Edible Grade Coconut Oil,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gaia,"Gaia Extra Light Olive Oil, 1 L Bottle",Gaia Extra Light Olive Oil is a great alternative to regular cooking oil and is ideal for cooking all kinds of cuisines. Olive oil is known to be rich in monosaturated fat that helps reduce bad cholesterol (LDL) and increases good cholesterol (HDL) that protects your heart. It also contains anti-oxidants that provide anti-aging benefits and help keep your skin and hair healthy.,1 L Bottle,L Bottle,1 L Bottle,1,1,1075,1075,Aar Gee Formulations,India,['40113675'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40113675_2-gaia-olive-oil-extra-light.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113675-2_2-gaia-olive-oil-extra-light.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113675-3_2-gaia-olive-oil-extra-light.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113675-4_1-gaia-olive-oil-extra-light.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113675-5_1-gaia-olive-oil-extra-light.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"UseÇ in medium-heat sauteing and pan-frying. Use in roasting, baking, or deep-frying","['EAN Code: 40113675', 'Country of origin: India', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']",-,-,-,-,Pomace Olive Oil (Olea Europea),-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gaia,"Gaia Extra Virgin Olive Oil, 250 ml Bottle","Gaia Extra Virgin Olive Oil is extracted from the freshest and juiciest olives from Spain to provide enhanced nutritional value. It has a rich texture, fine aroma and an excellent flavor that is perfect for salads, dressings and vinaigrettes.",250 ml Bottle,ml Bottle,250 ml Bottle,1,1,500,500,Aar Gee Formulations,India,['890800097667'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40113674_2-gaia-olive-oil-extra-virgin.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113674-2_2-gaia-olive-oil-extra-virgin.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113674-3_2-gaia-olive-oil-extra-virgin.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113674-4_1-gaia-olive-oil-extra-virgin.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"UseÇ in medium-heat sauteing and pan-frying. Use in roasting, baking, or deep-frying","['EAN Code: 890800097667', 'Country of origin: India', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']",-,-,-,-,Pomace Olive Oil (Olea Europea),-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gaia,"Gaia Extra Virgin Olive Oil, 500 ml Bottle","Gaia Extra Virgin Olive Oil is extracted from the freshest and juiciest olives from Spain to provide enhanced nutritional value. It has a rich texture, fine aroma and an excellent flavor that is perfect for salads, dressings and vinaigrettes.",500 ml Bottle,ml Bottle,500 ml Bottle,1,1,900,900,Aar Gee Formulations,India,['8906058610579'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40113677_2-gaia-olive-oil-extra-virgin.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113677-2_2-gaia-olive-oil-extra-virgin.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113677-3_1-gaia-olive-oil-extra-virgin.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113677-4_1-gaia-olive-oil-extra-virgin.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"UseÇ in medium-heat sauteing and pan-frying. Use in roasting, baking, or deep-frying","['EAN Code: 8906058610579', 'Country of origin: India', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']",-,-,-,-,Pomace Olive Oil (Olea Europea),-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gemini,"Gemini Filtered Groundnut Oil, 1 L Pouch","Gemini Filtered Groundnut Oil is 100% Pure Groundnut oil extracted from groundnuts sourced from the best farms of Gujarat. It has a distinct sweet aroma and taste and comes with zero cholesterol.Features:
This is a Vegetarian product.
Gemini Filtered Groundnut Oil has 100% Pure Groundnut. 
It is extracted from the groundnuts sourced from the best farms of Gujarat. 
It comes with a distinct sweetness in the aroma and taste. 
It has Zero Cholesterol.",1 L Pouch,L Pouch,1 L Pouch,1,1,230,205,"Cargill India Pvt LTd, Y-65, Ground Floor, Hauz Khas, New Delhi-110016.",India,['40197608'],['10012011000442'],https://datalabs.siva3.io/image/Eunimart_groceries_40197608_2-gemini-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197608-2_2-gemini-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197608-3_2-gemini-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197608-4_2-gemini-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197608-5_2-gemini-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197608-6_1-gemini-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197608-7_1-gemini-filtered-groundnut-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use in everyday cooking.,"['EAN Code: 40197608', 'FSSAI NO: 10012011000442', 'Manufactured & Marketed By: Cargill India Pvt LTd, Y-65, Ground Floor, Hauz Khas, New Delhi-110016.', 'Country Of Origin: India', 'Best before 16-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","Cargill India Pvt LTd, Y-65, Ground Floor, Hauz Khas, New Delhi-110016.",-,-,-,Edible Vegetable Oil (Groundnut Oil).,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gemini,"Gemini PUREIT  REFINED SUNFLOWER OIL, 1 L Pouch",Gemini Sunflower Oil comes with NutriFreshLock Technology that helps to retain the nutrients and freshness of your food for long time; unlocking time for you to chase your dreams,1 L Pouch,L Pouch,1 L Pouch,1,1,195,140,CARGIL INDIA PRIVATE LIMITED,India,['8907970000707'],-,https://datalabs.siva3.io/image/Eunimart_groceries_274132_11-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-2_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-3_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-4_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-5_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-6_4-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-7_4-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-8_2-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-9_1-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This vegetable oil can be used to saute vegetables, meat and other ingredients like cottage cheese and spices used for seasoning.
It can also be used to shallow fry and deep fry tasty snacks like French fries.","[{'EAN Code': '8907970000707'}, {'Manufactured & Marketed By': 'CARGIL INDIA PRIVATE LIMITED'}, {'Country of origin': 'India'}, {'FSSAI Number': ''}]",CARGIL INDIA PRIVATE LIMITED,-,-,"This is a vegetarian product. 
It is voted as India No.1 Quality Sunflower Oil By ""Consumer Voice India"", a Government Recognised Organisation. 
It comes with NutriFreshLock technology which helps retain the freshness and nutrients of the food for a long time.
It is enriched with the added goodness of Vitamins A, D & E.","Sun Flower Seeds, Vitamin E (273 mg), Vitamin D (5 mg), Vitamin A (750 mcg) and Dimethyl Polysiloxane",-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gemini,"Gemini PUREIT  REFINED SUNFLOWER OIL, 1 L Pouch",Gemini Sunflower Oil comes with NutriFreshLock Technology that helps to retain the nutrients and freshness of your food for long time; unlocking time for you to chase your dreams,1 L Pouch,L Pouch,1 L Pouch,1,1,195,140,CARGIL INDIA PRIVATE LIMITED,India,['8907970000707'],-,https://datalabs.siva3.io/image/Eunimart_groceries_274132_11-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-2_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-3_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-4_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-5_7-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-6_4-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-7_4-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-8_2-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274132-9_1-gemini-sunflower-oil-with-nutri-fresh-technology.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This vegetable oil can be used to saute vegetables, meat and other ingredients like cottage cheese and spices used for seasoning.
It can also be used to shallow fry and deep fry tasty snacks like French fries.","[{'EAN Code': '8907970000707'}, {'Manufactured & Marketed By': 'CARGIL INDIA PRIVATE LIMITED'}, {'Country of origin': 'India'}, {'FSSAI Number': ''}]",CARGIL INDIA PRIVATE LIMITED,-,-,"This is a vegetarian product. 
It is voted as IndiaNo.1 Quality Sunflower Oil By ""Consumer Voice India"", a Government Recognised Organisation. 
It comes with NutriFreshLock technology which helps retain the freshness and nutrients of the food for a long time.
It is enriched with the added goodness of Vitamins A, D & E.","Sun Flower Seeds, Vitamin E (273 mg), Vitamin D (5 mg), Vitamin A (750 mcg) and Dimethyl Polysiloxane",-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Gemini,"Gemini Physically Refined Rice Bran Oil - with Natural Oryzanol, 5 L","Gemini Rice Bran oil has 40% more Oryzanol than most other rice bran oils that helps beat bad cholesterol and boost good cholesterol. It is fortified with Vitamin A, D & E  and is suitable for everyday cooking.",5 L,L,5 L,1,1,1020,1020,"Cargill India Pvt LTd, Y-65, Ground Floor, Hauz Khas, New Delhi-110016.",India,['8907970000158'],['10012011000442'],https://datalabs.siva3.io/image/Eunimart_groceries_40203440_3-gemini-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40203440-2_2-gemini-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40203440-3_2-gemini-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40203440-4_2-gemini-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40203440-5_2-gemini-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40203440-6_1-gemini-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40203440-7_1-gemini-refined-rice-bran-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ideal for everyday cooking.,"['EAN Code: 8907970000158', 'FSSAI Number: 10012011000442', 'Manufactured & Marketed by: Cargill India Pvt LTd, Y-65, Ground Floor, Hauz Khas, New Delhi-110016.', 'Country of Origin: India', 'Best before 16-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","Cargill India Pvt LTd, Y-65, Ground Floor, Hauz Khas, New Delhi-110016.",-,-,-,"Edible Vegetable Oil ( Rice Bran Oil), Vitamin (A, E, D), Antioxidant (INS 319), Antifoaming Agent (Dimethyl Polysiloxane).",-,-,-
