L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,About
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Orio Fruit & Vegetable Plastic Basket - Assorted Colour, 2 L","Premium Quality BPA Free basket having a smooth finish, highest quality, lightweight and appealing design.",2 L,L,2 L,1,1,84,59,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400133",India,['40189161'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189161_5-aristo-orio-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189161-2_1-aristo-orio-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189161-3_1-aristo-orio-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189161-4_1-aristo-orio-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189161-5_1-aristo-orio-fruit-vegetable-plastic-basket-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189161', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400133', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket ‚ Colour - Assorted
Capacity - 2 Litre
Package Content - 1 Pc
Dimension 24.2 cm DIA X 8.5 cm HEIGHT",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Phoenix Fruit & Vegetable Plastic Basket - Assorted Colour, 11 L","Premium Quality BPA-free basket having a smooth finish, highest quality, lightweight and appealing design.",11 L,L,11 L,1,1,203,129,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400125",India,['40189156'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189156_5-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189156-2_1-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189156-3_1-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189156-4_1-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189156-5_1-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189156-6_1-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189156-7_1-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189156', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400125', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket
Colour - Assorted
Capacity - 11 Litre
Package Content - 1 Pc
Dimension 38 cm L X 26 cm W X 16 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Phoenix Fruit & Vegetable Plastic Basket - Assorted Colour, 2.7 L","Premium Quality BPA-free basket having a smooth finish, highest quality, lightweight and appealing design.",2.7 L,L,2.7 L,1,1,81,59,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400124",India,['40189154'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189154_6-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189154-2_2-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189154-3_2-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189154-4_2-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189154-5_2-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189154-6_2-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189154-7_2-aristo-phoenix-fruit-vegetable-plastic-basket-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189154', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400124', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 2.7 Litre
Package Content - 1 Pc
Dimension 26 cm L X 17 cm W X 10 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Plastic Baby Toilet Potty - Assorted Colour, 1 pc","Made from BPA free Virgin Plastic for strength and durability. It is suitable for boy and girl babies, easy to clean.",1 pc,pc,1 pc,1,1,174,119,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400170",India,['40189180'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189180_4-aristo-plastic-baby-toilet-potty-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189180-2_1-aristo-plastic-baby-toilet-potty-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189180-3_1-aristo-plastic-baby-toilet-potty-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189180', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400170', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Baby Potty 
Colour - Assorted
Package Content - 1 Pc
Dimension 55 cm L X 45 cm W X 25.5 cm H25 cm 
Brand : Aristo",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Solitaire Multi-Purpose Plastic Basket 334 With Lid - Assorted Colour, 11 L","Premium quality BPA free basket having a smooth finish, highest quality, lightweight and appealing design.",11 L,L,11 L,1,1,353,229,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400151",India,['40189167'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189167_6-aristo-solitaire-multi-purpose-plastic-basket-334-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189167-2_2-aristo-solitaire-multi-purpose-plastic-basket-334-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189167-3_1-aristo-solitaire-multi-purpose-plastic-basket-334-with-lid-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189167', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400151', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 11 Litre
Package Content - 1 Pc
Dimension 34 cm L X 27 cm W X 15 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Solitaire Multipurpose Plastic Basket 113 With Lid - Assorted Colour, 8 L","Premium Quality BPA Free having a smooth finish, highest quality, lightweight and appealing design.",8 L,L,8 L,1,1,250,159,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400146",India,['8904114510610'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189166_5-aristo-solitaire-multipurpose-plastic-basket-113-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189166-2_1-aristo-solitaire-multipurpose-plastic-basket-113-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189166-3_1-aristo-solitaire-multipurpose-plastic-basket-113-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189166-4_1-aristo-solitaire-multipurpose-plastic-basket-113-with-lid-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904114510610', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400146', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 8 Litre
Package Content - 1 Pc
Dimension 27.5 cm L X 22.5 cm W X 17 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Solitaire Multipurpose Plastic Basket 224 Without Lid - Assorted Colour, 11 L","Premium Quality BPA Free basket having a smooth finish, highest quality, lightweight and appealing design.",11 L,L,11 L,1,1,189,119,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400140",India,['8904114511426'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189163_5-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-2_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-3_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-4_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-5_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-6_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-7_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189163-8_1-aristo-solitaire-multipurpose-plastic-basket-224-without-lid-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904114511426', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400140', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 11 Litre
Package Content - 1 Pc
Dimension 31.5 cm L X 24.5 cm W X 18 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Solitaire Multipurpose Plastic Basket 333 Without Lid - Assorted Colour, 8 L","Premium Quality BPA Free basket having a smooth finish, highest quality, lightweight and appealing design.",8 L,L,8 L,1,1,230,149,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400141",India,['40189164'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189164_5-aristo-solitaire-multipurpose-plastic-basket-333-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189164-2_1-aristo-solitaire-multipurpose-plastic-basket-333-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189164-3_1-aristo-solitaire-multipurpose-plastic-basket-333-without-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189164-4_1-aristo-solitaire-multipurpose-plastic-basket-333-without-lid-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189164', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400141', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 8 Litre
Package Content - 1 Pc
Dimension 33 cm L X 26.5 cm W X 11.5 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Solitaire Multipurpose Plastic Basket 335 With Lid - Assorted Colour, 15 L","Premium Quality BPA-free having a smooth finish, highest quality, lightweight and appealing design.",15 L,L,15 L,1,1,380,249,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400152",India,['40189168'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189168_5-aristo-solitaire-multipurpose-plastic-basket-335-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189168-2_1-aristo-solitaire-multipurpose-plastic-basket-335-with-lid-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189168-3_1-aristo-solitaire-multipurpose-plastic-basket-335-with-lid-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189168', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400152', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 15 Litre
Package Content - 1 Pc
Dimension 34.5 cm L X 27.5 cm W X 19 cm H",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Aristo,"Aristo Virgo Multipurpose Plastic Basket - Assorted Colour, 46 L","Premium Quality BPA Free basket that has a smooth finish, highest quality, lightweight and appealing design.",46 L,L,46 L,1,1,782,499,"Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400156",India,['40189171'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40189171_5-aristo-virgo-multipurpose-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189171-2_1-aristo-virgo-multipurpose-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189171-3_1-aristo-virgo-multipurpose-plastic-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189171-4_1-aristo-virgo-multipurpose-plastic-basket-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40189171', 'Country of origin: India', 'Manufacturer Name & : Aristoplast Products Pvt.Ltd., 6/129, Mittal Indl Est, Andheri - Kurla Road, Andheri (East). Mumbai - 400156', 'Marketed by: CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068', '","CUBIX MARKETING, 46/3A, 7TH MAIN, HOSUR ROAD, Bengaluru, 560068",-,-,-,"Body Material - Plastic
Type - Basket 
Colour - Assorted
Capacity - 46 L
Package Content - 1 Pc
Dimension: 55 cm L X 45 cm W X 25.5 cm H 
Brand : Aristo",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Asian,"Asian Century Bucket - Plastic, Transparent, Blue, High Quality, Sturdy, 16 L","Asian Century Bucket is an is certified & trusted brand proudly made in India, with over 30 years of expertise in household products. Our customers regularly place repeat orders with us assured by our quality & durability. has always been our primary focus, this is achieved with our constant efforts towards research & development based on the feedback from our customers. We have a wide range of home, school & office products with more than 500 products and counting.",16 L,L,16 L,1,1,326,165,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['8902330053478'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273094_1-asian-century-bucket-plastic-transparent-blue-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.",Used for carrying liquids and granular products.,"['EAN Code: 8902330053478', 'Manufacturer Name & Marketed by :Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210', 'Country of Origin:India', '","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Buckets & Mugs
3. Material : Plastic
4. Capacity : 16 L
5. Color : (Transparent - Blue )
6. Package Contens : 1 pc
7. Dimension in cm (LXWXH):- 32 X32 X31",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Asian,"Asian Century Bucket - Plastic, Transparent, Blue, High Quality, Sturdy, 18 L","Asian Century Bucket is an is certified & trusted brand proudly made in India, with over 30 years of expertise in household products. Our customers regularly place repeat orders with us assured by our quality & durability. has always been our primary focus, this is achieved with our constant efforts towards research & development based on the feedback from our customers. We have a wide range of home, school & office products with more than 500 products and counting.",18 L,L,18 L,1,1,351,199,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['40273096'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273096_1-asian-century-bucket-plastic-transparent-blue-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.",Used for carrying liquids and granular products.,"['EAN Code: 40273096', 'Manufacturer Name & Marketed by :Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210', 'Country of Origin:India', '","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Buckets & Mugs
3. Material : Plastic
4. Capacity : 18 L
5. Color : (Transparent - Blue )
6. Package Contens : 1 pc
7. Dimension in cm (LXWXH):- 33 X33 X32",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Asian,"Asian Century Bucket - Plastic, Transparent, Brown, High Quality, Sturdy, 16 L","Asian Century Bucket is an is certified & trusted brand proudly made in India, with over 30 years of expertise in household products. Our customers regularly place repeat orders with us assured by our quality & durability. has always been our primary focus, this is achieved with our constant efforts towards research & development based on the feedback from our customers. We have a wide range of home, school & office products with more than 500 products and counting.",16 L,L,16 L,1,1,326,165,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['40273095'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273095_1-asian-century-bucket-plastic-transparent-brown-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.",Used for carrying liquids and granular products.,"['EAN Code: 40273095', 'Manufacturer Name & Marketed by :Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210', 'Country of Origin:India', '","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Buckets & Mugs
3. Material : Plastic
4. Capacity : 16 L
5. Color : (Transparent - Brown )
6. Package Contens : 1 pc
7. Dimension in cm (LXWXH):- 32 X32 X31",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Asian,"Asian Century Bucket - Plastic, Transparent, Brown, High Quality, Sturdy, 18 L","Asian Century Bucket is an is certified & trusted brand proudly made in India, with over 30 years of expertise in household products. Our customers regularly place repeat orders with us assured by our quality & durability. has always been our primary focus, this is achieved with our constant efforts towards research & development based on the feedback from our customers. We have a wide range of home, school & office products with more than 500 products and counting.",18 L,L,18 L,1,1,351,199,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['40273097'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273097_1-asian-century-bucket-plastic-transparent-brown-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.",Used for carrying liquids and granular products.,"['EAN Code: 40273097', 'Manufacturer Name & Marketed by :Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210', 'Country of Origin:India', '","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Buckets & Mugs
3. Material : Plastic
4. Capacity : 18 L
5. Color : (Transparent - Brown )
6. Package Contens : 1 pc
7. Dimension in cm (LXWXH):- 33 X33 X32",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Asian,"Asian Century Bucket - Plastic, Transparent, Brown, High Quality, Sturdy, 25 L","Asian Century Bucket is an is certified & trusted brand proudly made in India, with over 30 years of expertise in household products. Our customers regularly place repeat orders with us assured by our quality & durability. has always been our primary focus, this is achieved with our constant efforts towards research & development based on the feedback from our customers. We have a wide range of home, school & office products with more than 500 products and counting.",25 L,L,25 L,1,1,485,265,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['40273099'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273099_3-asian-century-bucket-plastic-transparent-brown-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.",Used for carrying liquids and granular products.,"[{'EAN Code': '40273099'}, {'Manufacturer Name & Marketed by ': 'Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210'}, {'Country of Origin': 'India'}]","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Buckets & Mugs
3. Material : Plastic
4. Capacity : 25 L
5. Color : (Transparent - Brown )
6. Package Contens : 1 pc
7. Dimension in cm (LXWXH):- 37 X37 X56",-
