L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Bansi Rava - Made From Durum Wheat, 1 kg","Aashirvaad Bansi Rava also known as Broken Wheat is a cereal food made from cracked parboiled groats of wheat. It contains natural proteins, vitamins and minerals. It makes perfect food for breakfast. This provides a wholesome meal to your entire family. It is slightly nutty and chewy, has a hearty, warm aroma and has a delightful, grainy taste when cooked. This is often used to make soups and to stuff vegetables. It does not contain any added preservatives or added flavour.",1 kg,kg,1 kg,1,1,66,66,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001087'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293255_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293255-2_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293255-3_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293255-4_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293255-5_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293255-6_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Broken wheat is the perfect food for breakfast and contains natural proteins.
2. Ideal for preparing upma, namkeen Dalia, salads, khichdi, pulao, etc.
3. Used to prepare sweet and savoury dishes in both Indian and international cuisines.","[{'EAN Code': '8901725001087'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,"Durum Wheat, Contains Wheat.",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Bansi Rava - Made From Durum Wheat, 500 g","Aashirvaad Bansi Rava also known as Broken Wheat is a cereal food made from cracked parboiled groats of wheat. It contains natural proteins, vitamins and minerals. It makes perfect food for breakfast. This provides a wholesome meal to your entire family. It is slightly nutty and chewy, has a hearty, warm aroma and has a delightful, grainy taste when cooked. This is often used to make soups and to stuff vegetables. It does not contain any added preservatives or added flavour.",500 g,g,500 g,1,1,33,33,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001094'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293254_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-2_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-3_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-4_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-5_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-6_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Broken wheat is the perfect food for breakfast and contains natural proteins.
2. Ideal for preparing upma, namkeen Dalia, salads, khichdi, pulao, etc.
3. Used to prepare sweet and savoury dishes in both Indian and international cuisines.","[{'EAN Code': '8901725001094'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,"Durum Wheat, Contains Wheat.",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Bansi Rava - Made From Durum Wheat, 500 g","Aashirvaad Bansi Rava also known as Broken Wheat is a cereal food made from cracked parboiled groats of wheat. It contains natural proteins, vitamins and minerals. It makes perfect food for breakfast. This provides a wholesome meal to your entire family. It is slightly nutty and chewy, has a hearty, warm aroma and has a delightful, grainy taste when cooked. This is often used to make soups and to stuff vegetables. It does not contain any added preservatives or added flavour.",500 g,g,500 g,1,1,33,33,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001094'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293254_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-2_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-3_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-4_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-5_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293254-6_1-aashirvaad-bansi-rava-made-from-durum-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Broken wheat is the perfect food for breakfast and contains natural proteins.
2. Ideal for preparing upma, namkeen Dalia, salads, khichdi, pulao, etc.
3. Used to prepare sweet and savoury dishes in both Indian and international cuisines.","[{'EAN Code': '8901725001094'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,"Durum Wheat, Contains Wheat.",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Double Roasted Suji Rava - Less Moisture, More Quantity, Made From MP Wheat, 1 kg","Aashirvaad Double Roasted Suji Rava is made from high-quality durum wheat. Rava is also known as semolina or sooji. It is one of the staple ingredients in the Indian diet. It has a sweet, nutty flavour and earthy aroma. This nutritious sooji has a rich flavour and aroma. We bring to you roasted rava that helps make your cooking process easy. It is rich in iron, minerals and antioxidants. This can be used to make both, sweet and savoury dishes. It is mainly used in making couscous, pasta, upma, and sweet puddings. It does not contain any added preservatives or added flavour.",1 kg,kg,1 kg,1,1,77,77,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001063'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293257_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-2_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-3_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-4_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-5_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-6_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Adds a distinctive texture to recipes.
2. Used for a wide range of preparations like Halwa, upma, Pasta, daal bhati, kheer, ladoo etc.","[{'EAN Code': '8901725001063'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,Wheat.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Double Roasted Suji Rava - Less Moisture, More Quantity, Made From MP Wheat, 1 kg","Aashirvaad Double Roasted Suji Rava is made from high-quality durum wheat. Rava is also known as semolina or sooji. It is one of the staple ingredients in the Indian diet. It has a sweet, nutty flavour and earthy aroma. This nutritious sooji has a rich flavour and aroma. We bring to you roasted rava that helps make your cooking process easy. It is rich in iron, minerals and antioxidants. This can be used to make both, sweet and savoury dishes. It is mainly used in making couscous, pasta, upma, and sweet puddings. It does not contain any added preservatives or added flavour.",1 kg,kg,1 kg,1,1,77,77,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001063'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293257_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-2_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-3_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-4_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-5_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293257-6_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Adds a distinctive texture to recipes.
2. Used for a wide range of preparations like Halwa, upma, Pasta, daal bhati, kheer, ladoo etc.","[{'EAN Code': '8901725001063'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,Wheat.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Double Roasted Suji Rava - Less Moisture, More Quantity, Made From MP Wheat, 500 g","Aashirvaad Double Roasted Suji Rava is made from high-quality durum wheat. Rava is also known as semolina or sooji. It is one of the staple ingredients in the Indian diet. It has a sweet, nutty flavour and earthy aroma. This nutritious sooji has a rich flavour and aroma. We bring to you roasted rava that helps make your cooking process easy. It is rich in iron, minerals and antioxidants. This can be used to make both, sweet and savoury dishes. It is mainly used in making couscous, pasta, upma, and sweet puddings. It does not contain any added preservatives or added flavour.",500 g,g,500 g,1,1,38,38,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001070'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293256_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-2_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-3_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-4_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-5_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-6_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Adds a distinctive texture to recipes.
2. Used for a wide range of preparations like Halwa, upma, Pasta, daal bhati, kheer, ladoo etc.","[{'EAN Code': '8901725001070'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,Wheat.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Double Roasted Suji Rava - Less Moisture, More Quantity, Made From MP Wheat, 500 g","Aashirvaad Double Roasted Suji Rava is made from high-quality durum wheat. Rava is also known as semolina or sooji. It is one of the staple ingredients in the Indian diet. It has a sweet, nutty flavour and earthy aroma. This nutritious sooji has a rich flavour and aroma. We bring to you roasted rava that helps make your cooking process easy. It is rich in iron, minerals and antioxidants. This can be used to make both, sweet and savoury dishes. It is mainly used in making couscous, pasta, upma, and sweet puddings. It does not contain any added preservatives or added flavour.",500 g,g,500 g,1,1,38,38,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725001070'],1.00E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40293256_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-2_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-3_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-4_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-5_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40293256-6_1-aashirvaad-double-roasted-suji-rava-less-moisture-more-quantity-made-from-mp-wheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Adds a distinctive texture to recipes.
2. Used for a wide range of preparations like Halwa, upma, Pasta, daal bhati, kheer, ladoo etc.","[{'EAN Code': '8901725001070'}, {'FSSAI': '10012031000312'}, {'Country of Origin': 'India'}]",-,-,-,-,Wheat.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Multigrains Atta/Godihittu, 5 kg Pouch","Aashirvaad Atta With Multigrains is a healthy alternative to regular flour with better ingredients incorporated into your diet. Aashirvaad Atta With Multigrains is made with a variety of healthy grains like oats, maize, and wheat germ as well as other wholesome grains. This Multigrain Atta is carefully chosen by trained nutritionists & chefs to provide a better, everyday substitute for regular atta. Include this atta to your regular meals to gain nutrients and achieve your health goals. Explore a wide range of premium quality, superior groceries, grains, pulses, condiments, spices and more from Aashirvaad only on Big Basket.",5 kg Pouch,kg Pouch,5 kg Pouch,1,1,367,326.63,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725118358'],-,https://datalabs.siva3.io/image/Eunimart_groceries_284420_9-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-2_9-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-3_9-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-4_9-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-5_9-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-6_2-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-7_2-aashirvaad-multigrains-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_284420-8_1-aashirvaad-multigrains-atta.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Premium quality
Perfect for Indian cooking
Hygienically packed","Use it to make rotis, phulkas and more.
Store in a cool, dry and hygienic place.","[{'EAN Code': '8901725118358'}, {'Manufactured Name & Marketed By': 'ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.'}, {'FSSAI': ''}, {'Country of Origin': 'India'}, {'Best Before 16-04-2023. ","ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Nature's Super Foods - Ragi Flour/Ragi Hittu, 1 kg Pouch","Aashirvaad ensures that only superior quality products reach your kitchen and Aashirvaad Nature‚s Superfoods Ragi Flour stays true to that word. Expertly sourced, carefully processed and hygienically packed, this naturally gluten-free flour ensures that you get the best of nutrition and taste. Known for their numerous benefits, millets have been part of Indian food culture for thousands of years and can be used in a range of mouth-watering dishes. Aashirvaad Ragi Flour is not only tasty but is also loaded with nutritional benefits. It is rich in dietary fibre which aids in digestion. This flour is also a source of protein. The flour is a source of calcium which helps in maintaining bone health. It is also a source of iron which aids in the formation of haemoglobin. Rich in flavour and nutrition, Aashirvaad Nature‚s Superfoods ensures the best of both worlds",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,90,81,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['8901725106980'],['10012031000312'],https://datalabs.siva3.io/image/Eunimart_groceries_40172980_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172980-2_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172980-3_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172980-4_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172980-5_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172980-6_4-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172980-7_2-aashirvaad-natures-super-foods-ragi-flour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8901725106980 Country of origin: India FSSAI NO: 10012031000312 Manufactured & Marketed by: ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071. Best before __PSL __ days from delivery date ","8901725106980 Country of origin: India FSSAI NO: 10012031000312 Manufactured & Marketed by: ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071. Best before __PSL __ days from delivery date For Queries/Feedback/Complaints, Contact our Customer Care Executive at Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034. Email:customerservice@bigbasket.com",-,-,"Ensure that you get the best of taste and nutrition with Aashirvaad Nature's Superfoods Ragi Flour
It is rich in dietary fibre and is a source of protein
It is also a source of iron and calcium
Aashirvaad Nature's Superfoods Ragi Flour is also a naturally gluten-free flour
Add Aashirvaad Ragi to your kitchen today",Whole Ragi.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Aashirvaad,"Aashirvaad Nature's Super Foods - Ragi Flour/Ragi Hittu, 500 g Pouch","Aashirvaad ensures that only superior quality products reach your kitchen and Aashirvaad Nature‚s Superfoods Ragi Flour stays true to that word. Expertly sourced, carefully processed and hygienically packed, this naturally gluten free flour ensures that you get the best of nutrition and taste. Known for their numerous benefits, millets have been part of Indian food culture for thousands of years and can be used in a range of mouth-watering dishes. Aashirvaad Ragi Flour is not only tasty but is also loaded with nutritional benefits. It is rich in dietary fibre which aids in digestion. This flour is also a source of protein. The flour is a source of calcium which helps in maintaining bone health. It is also a source of iron which aids in the formation of haemoglobin. Rich in flavour and nutrition, Aashirvaad Nature‚s Superfoods ensures the best of both worlds",500 g Pouch,g Pouch,500 g Pouch,1,1,50,45,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",India,['40172981'],['10012031000312'],https://datalabs.siva3.io/image/Eunimart_groceries_40172981_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172981-2_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172981-3_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172981-4_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172981-5_5-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172981-6_4-aashirvaad-natures-super-foods-ragi-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40172981-7_2-aashirvaad-natures-super-foods-ragi-flour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40172981', 'Country of origin: India', 'FSSAI NO: 10012031000312', 'Manufactured & Marketed by: ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071‚\x82.', 'Best before __PSL __ days from the delivery date', '","ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.",-,-,"Ensure that you get the best of taste and nutrition with Aashirvaad Nature's Superfoods Ragi Flour
It is rich in dietary fibre and is a source of protein
It is also a source of iron and calcium
Aashirvaad Nature's Superfoods Ragi Flour is also a naturally gluten-free flour
Add Aashirvaad Ragi to your kitchen today",Whole Ragi.,-,-,-
