L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,AMAJAIN,"AMAJAIN Idli Sambar - Instant, No Onion Or Garlic, 100% Vegetarian, Healthy Breakfast, 90 g",We present an Instant breakfast meal that brings you the taste of home. Instant Idli Sambar is a tasty breakfast ready to eat in 8 minutes with just adding hot water. It is easy to prepare. Enjoy this delicious Idli Sambar every morning with your family and friends.,90 g,g,90 g,1,1,90,67.5,"Jain Agro Food Products Pvt Ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429",India,['8906005061089'],['10012043000079'],https://datalabs.siva3.io/image/Eunimart_groceries_40183050_2-amajain-instant-idli-sambar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183050-2_5-amajain-instant-idli-sambar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183050-3_5-amajain-instant-idli-sambar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183050-4_5-amajain-instant-idli-sambar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183050-5_5-amajain-instant-idli-sambar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183050-6_5-amajain-instant-idli-sambar.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Open and empty the pouch into the tub, both the packets containing 6 idlis each, followed by the packet containing the sambar.
Add 300 ml of boiling water up to the mark printed on the outer surface of the tub.
Stir the contents and shut the lid tight.
Wait for 8 minutes, mix well and enjoy!","[{'EAN Code': '8906005061089'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10012043000079'}, {'Manufactured & Marketed By': 'Jain Agro Food Products Pvt Ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429'}, {'","Jain Agro Food Products Pvt Ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429",-,-,-,-,"Idli: Rice, Urad Dal, Salt.
Sambar: Toor Dal, Mustard Seeds, Jaggery, Vegetable Oil, Tamarind Powder, Amchur, Salt, Turmeric, Curry Leaves, Asafoetida, Coriander Leaves, Red Chilli, Black Gram Dal, Jeera, Fenugreek Seeds, Black Pepper & Cinnamon.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,AMAJAIN,"AMAJAIN Instant Poha, 80 g","Poha is a very healthy and tasty breakfast option, ready in 8 minutes with just hot water. Enjoy this delicious, easy to prepare poha every morning with your family and friends.",80 g,g,80 g,1,1,60,45,"Jain Agro Food Products Pvt ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429",India,['8906005061027'],['10012043000079'],https://datalabs.siva3.io/image/Eunimart_groceries_40183051_4-amajain-instant-poha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183051-2_4-amajain-instant-poha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183051-3_4-amajain-instant-poha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183051-4_4-amajain-instant-poha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183051-5_4-amajain-instant-poha.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Add 100 ml of boiling water up to the mark printed on the inner surface of the tub.
Open and empty the contents of the packet into the tub, mix the contents, and shut the lid tight.
Wait for 8 minutes, mix well and enjoy!","['EAN Code: 8906005061027', 'Country Of Origin: India', 'FSSAI Number: 10012043000079', 'Manufactured & Marketed By: Jain Agro Food Products Pvt ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429', 'Best before 01-06-2023', '","Jain Agro Food Products Pvt ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429",-,-,-,-,"Rice Flakes, Ghee, Mango Powder, Peanuts, Dehydrated Onion, Salt, Sugar, Green Chilli, Curry Leaves, Turmeric, Mustard, Cumin And Acidity Regulator Citric Acid (Ins 330) And Tartaric Acid (Ins 334).",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,AMAJAIN,"AMAJAIN Instant Upma, 80 g","Upma is a very healthy and tasty breakfast option, ready in 8 minutes with just hot water. Enjoy this delicious, easy to prepare Upma every morning with your family and friends.",80 g,g,80 g,1,1,70,52.5,"Jain Agro Food Products Pvt ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429",India,['8906005061010'],['10012043000079'],https://datalabs.siva3.io/image/Eunimart_groceries_40183052_4-amajain-instant-upma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183052-2_6-amajain-instant-upma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183052-3_7-amajain-instant-upma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183052-4_6-amajain-instant-upma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183052-5_6-amajain-instant-upma.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Add 250 ml of boiling water up to the mark printed on the inner surface of the tub.
Open and empty the contents of the packet into the tub, mix the contents, and shut the lid tight.
Wait for 8 minutes, mix well and enjoy!","[{'EAN Code': '8906005061010'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10012043000079'}, {'Manufactured & Marketed By': 'Jain Agro Food Products Pvt ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429'}]","Jain Agro Food Products Pvt ltd. #16-B & 16-B1, Somanahalli Industrial Area, Maddur Taluk, Mandya District, Karnataka, India 571 429",-,-,-,-,"Semolina, Rice Bran Oil, Dehydrated Carrot, Salt, Green Chilli, Ginger, Sugar, Bengal Gram, Curry Leaves, Mustard, Dehydrated Onion, Anticaking Agent Silica (Ins 551) And Acidity And Tartaric Acid (Ins 334). Contains Added Nature Identical Flavouring Substances.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aaha Oho,"Aaha Oho Idly Mix - Foxtail Millet, 450 g Pet Jar","Foxtail Millet is used in this mix. Foxtail millet is rich in protein, good to control diabetics, keeps your digestive tract clean, reduces heart attack risk, high in antioxidants, helps in weight loss and reduces gastric problems.",450 g Pet Jar,g,450 g Pet Jar,1,1,195,195,"Millets and More Foods Private Limited, 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115",India,['40161827'],['12416008002058'],https://datalabs.siva3.io/image/Eunimart_groceries_40161827_3-aaha-oho-idli-foxtail-millet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161827-2_3-aaha-oho-idli-foxtail-millet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161827-3_3-aaha-oho-idli-foxtail-millet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Mix with Water and Cook by following the instruction for use.,"['EAN Code: 40161827', 'Country of origin: India', 'FSSAI Number: 12416008002058', 'Manufactured & Marketed by: Millets and More Foods Private Limited, 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115', 'Best before 01-06-2023', '","Millets and More Foods Private Limited, 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115",-,-,-,-,"Foxtail Millet, Urad Dal, Bengal Gram, Cumin, Dry Ginger, Mustard Seeds, Rock Salt, Sodium Bicarbonate, Citric Acid.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aaha Oho,"Aaha Oho Millets Adai Mix, 450 g","Millets are micro-nutrients which are nutritious and are a replacement for rice and wheat. This Adai mix is made from a combination of millets. Little Millet helps lower the risk of type 2 diabetes, reduces chances of heart attacks, improves digestion, protects from breast cancer, protects childhood asthma. Kodo millet is high in fibre and protein content, rich in B vitamins, gluten-free and improves digestion. Barnyard millet has the lowest carbohydrates content and energy value among all the varieties of millets. It helps accelerate weight loss and is good for diabetic patients. Jowar is rich in fibre and Iron. It has high protein content and controls blood sugar levels, good for bone health, gluten-free. Ragi or Finger Millet is the most common form of millet. Ragi is high in calcium, protein, rich in minerals and antioxidants. It helps to lose weight, is good for bone health and helps diabetes. Certified organic products are only used.",450 g,g,450 g,1,1,195,195,"Millets and More Foods Pvt. Ltd., #95, 5th Street, Arvind Nagar, Madambakkam, Chennai - 600126",India,['8908004565094'],['12416008002058'],https://datalabs.siva3.io/image/Eunimart_groceries_40131052_2-aaha-oho-organic-adai-mixed-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131052-2_2-aaha-oho-organic-adai-mixed-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131052-3_2-aaha-oho-organic-adai-mixed-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131052-4_2-aaha-oho-organic-adai-mixed-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131052-5_1-aaha-oho-organic-adai-mixed-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131052-6_1-aaha-oho-organic-adai-mixed-millets.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Mix with water and cook by following the instruction for use.,"['EAN Code: 8908004565094', 'Country of origin: India', 'FSSAI Number: 12416008002058', 'Manufacturer Name & : Millets and More Foods Pvt. Ltd., #95, 5th Street, Arvind Nagar, Madambakkam, Chennai - 600126', 'Best before 01-06-2023', '",-,-,-,-,-,"Organic Little Millet, Organic Kodo Millet, Organic Barnyard Millet, Organic Sorghum, Organic Finger Millet, Organic Pearl Millet, Organic Foxtail Millet, Organic Bengal Gram, Organic Toor Dal, Organic Urad Dal, Organic Red Chillies, Rock Salt.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aaha Oho,"Aaha Oho Organic Millet Based Finger Millet Thattai, 250 g Pet Jar","Millets are rich in micronutrients and absorb less oil and make the snack healthy. This snack is made from finger millet and foxtail millet. Ragi or Finger Millet is the most common form of millet. Ragi is high in calcium, high protein content, rich in minerals and antioxidants. It helps lose weight, is good for bone health and helps diabetes. Foxtail millet is rich in protein, good to control diabetics, keeps your digestive tract clean, reducing heart attack risk, high in antioxidants, helps in weight loss and reduces gastric problems",250 g Pet Jar,g,250 g Pet Jar,1,1,275,275,"Millets and More Foods Private Limited 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115",India,['8908004565827'],['12416008002058'],https://datalabs.siva3.io/image/Eunimart_groceries_40176538_3-aaha-oho-snacks-finger-millet-thattai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176538-2_4-aaha-oho-snacks-finger-millet-thattai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176538-3_4-aaha-oho-snacks-finger-millet-thattai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176538-4_4-aaha-oho-snacks-finger-millet-thattai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176538-5_4-aaha-oho-snacks-finger-millet-thattai.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to serve.,"['EAN Code: 8908004565827', 'Country of origin: India', 'FSSAI Number: 12416008002058', 'Manufactured & Marketed by: Millets and More Foods Private Limited 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115', 'Best before 02-04-2023', '","Millets and More Foods Private Limited 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115",-,-,-,-,"Finger Millet, Foxtail Millet, Urad Dal, Red Chilli, Roasted Gram, Cold Pressed Sunflower Oil",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aaha Oho,"Aaha Oho Organic Millet Based Kodo Millet Thenkuzhal, 250 g Pet Jar","Millets are rich in micronutrients and absorb less oil and make the snack healthy. These snacks are made from kodo millet. Kodo millet is high in fibre and protein content, rich in B vitamins, gluten-free and improves digestion.",250 g Pet Jar,g,250 g Pet Jar,1,1,220,220,"Millets and More Foods Private Limited 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115",India,['8908004565810'],['12416008002058'],https://datalabs.siva3.io/image/Eunimart_groceries_40176545_4-aaha-oho-snacks-kodo-millet-chakkli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176545-2_4-aaha-oho-snacks-kodo-millet-chakkli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176545-3_4-aaha-oho-snacks-kodo-millet-chakkli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176545-4_4-aaha-oho-snacks-kodo-millet-chakkli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40176545-5_4-aaha-oho-snacks-kodo-millet-chakkli.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to serve.,"['EAN Code: 8908004565810', 'Country of origin: India', 'FSSAI Number: 12416008002058', 'Manufactured & Marketed by: Millets and More Foods Private Limited 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115', 'Best before 02-04-2023', '","Millets and More Foods Private Limited 6 1st Main Road, Raja Nagar, Neelankarai, Chennai 600115",-,-,-,-,"Kodo Millet, Urad Dal, Cumin Seeds, Cold Pressed Sunflower Oil, Rock Salt",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aashirvaad,"Aashirvaad Instant Khatta Meetha Poha - Healthy Breakfast, 80 g","Aashirvaad Instant Meals range is packed with the promise of a taste that takes you home. Convenient and easy to make, these ready-to-eat instant meals can be made in just a few minutes. Have an early meeting call but donÂÂ™t have the time to prepare breakfast? No worries. Get a pack of Aashirvaad Instant Khatta Meetha Poha, it will take just a few minutes and minimal effort to be ready. Add boiling water, stir, and wait for 5 minutes. Voila! A Delicious, healthy breakfast is ready. Enjoy your favourite food, instant poha by Aashirvaad which has added goodness of millets. Foxtail millets, quinoa, kodo millets and barnyard millets are mixed with peanuts, onions and the right balance of spices that will remind you of the taste and goodness of your motherÂÂ™s kitchen. Convenient and ready to eat and delicious in taste, the Aashirvaad Instant Meals range also includes Instant Veggie Upma, Instant Mini Idli Sambar and Instant Suji Halwa with Jaggery.",80 g,g,80 g,1,1,55,55,"ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.",India,['40200618'],['10012031000312'],https://datalabs.siva3.io/image/Eunimart_groceries_40200618_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-2_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-3_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-4_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-5_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-6_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-7_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-8_5-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-9_1-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200618-10_1-aashirvaad-instant-meals-khatta-meetha-pohaa-with-millets-cup.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40200618'}, {'FSSAI No': '10012031000312'}, {'Manufactured & Marketed by': 'ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.'}, {'Country of origin': 'India'}]","ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.",-,-,"Aashirvaad Instant Khatta Meetha Poha requires no cooking or preparation! Just add boiling water, stir and wait for 5 mins
Millets like foxtail, quinoa, kodo and barnyard are added to rice flakes and mixed with peanuts, onions and the right balance of spices
It is not only tasty but also healthy as it has the added goodness of millets
Relish the flavour of Aashirvaad Instant Khatta Meetha Poha that will remind you of your motherÂÂ™s kitchen with every bite
Enjoy your favourite breakfast anytime, anywhere with this instant meal by Aashirvaad",-,"Rice Flakes (62.7%), Peanut, Sugar (6.8%), Refined Palm Oil, Raisin, Iodized Salt, Dehydrated Onion, Green Chilli, Dehydrated Potato, Spices And Condiments, Proso Millet, Foxtail Millet, Barnyard Millet, Kodo Millet, Quinoa, Curry Leaves, Coriander Leaves, Dried Mango Powder (0.4%), Acidity Regulator (INS 296) And Antioxidant (INS 300).",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aashirvaad,"Aashirvaad Instant Khatta Meetha Poha - Ready To Eat, Wholesome Breakfast, Fibre Rich, 60 g Pouch","Aashirvaad Instant Meals Khatta Meetha Poha With Millets Pouch is a premix of ingredients used to make poha. The pack contains poha, groundnut, chilli and spices. It is made with flattened rice that is mixed with spices. It is a very popular snack or breakfast item in India. It is a good source of carbohydrates, fibre, and essential vitamins. It is quick and easy. This mix comes without any added preservatives. Treat yourself with the authentic taste of this poha.",60 g Pouch,g,60 g Pouch,1,1,25,25,"ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.",India,['40209298'],['10012031000312'],https://datalabs.siva3.io/image/Eunimart_groceries_40209298_2-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209298-2_2-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209298-3_2-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209298-4_2-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209298-5_2-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209298-6_2-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209298-7_1-aashirvaad-instant-khatta-meetha-poha-with-millets.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Remove content from the cup, add boiling water till watermark(approx. 95ml).
2. Empty the content in the cup and mix well.
3. Close the lid for 5 min and mix again. Your poha is ready to enjoy.","[{'EAN Code': '40209298'}, {'FSSAI No': '10012031000312'}, {'Manufactured & Marketed by': 'ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.'}, {'Country of origin': 'India'}]","ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.",-,-,-,-,"Rice Flakes (62.7%), Peanut, Sugar (6.8%), Refined Palm Oil, Raisin, Iodized Salt, Dehydrated Onion, Green Chilli, Dehydrated Potato, Spices and Condiments, Proso Millet, Foxtail Millet, Barnyard Millet, Kodo Millet, Quinoa, Curry Leaves, Coriander Leaves, Dried Mango Powder (0.4%), Acidity Regulator (INS 296) and Antioxidant (INS 300).",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aashirvaad,"Aashirvaad Instant Meal Combo - Poha, Upma, Suji Halwa, Combo 2 Items","Presenting Aashirvaad Instant Meals, which brings you the taste that takes you home. Just add hot water and wait for a few minutes, and your favourite breakfast is ready to satisfy your home-food cravings! Conveniently packed in a cup, you can now relish the taste of home, anytime and anywhere. Nobody knows the efforts that go into making a home meal like Aashirvaad. We have given your motherÂÂ™s nurturance a modern twist and created a range of breakfast and snack meals that are made with the goodness of grains and vegetables. Instantly made, you can enjoy the convenience of having it anytime and anywhere. Just like your mother would put that extra love to her dishes that brought out that delicious taste, we put in our love and care to bring to you these instant dishes that taste just like home!
Enjoy the range: Khatta Meetha Poha with Millets, Veggie Upma, Mini Idli Sambhar and Suji Halwa with Jaggery
Just add hot water! No added preservatives.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,80,64,"ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071",India,['1214909'],['10012031000312'],https://datalabs.siva3.io/image/Eunimart_groceries_214909_2-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214909-2_1-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214909-3_1-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214909-4_1-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214909-5_1-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214909-6_1-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214909-7_1-aashirvaad-instant-meal-combo-poha-upma-suji-halwa.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1214909', 'FSSAI No: 10012031000312', 'Manufactured & Marketed by: ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071', 'Country of origin: India', 'Best before 01-06-2023', '","ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071",-,-,-,-,-,-,-,"Instant Khatta Meetha Poha With Millets, 60 g + Instant Veggie Upma With Vegetable, 60 g + Instant Suji Halwa With Jaggery, 45 g",-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,Aashirvaad,"Aashirvaad Instant Mini Idli Sambhar - Healthy Breakfast, 80 g","Aashirvaad Instant Meals range is packed with the promise of a taste that takes you home. With no cooking or preparation required, these ready-to-eat Instant Meals can be made in just a few minutes. Tired of ordering food from outside every day? No worries. Get a pack of Aashirvaad Instant Mini Idli Sambhar, add boiling water, stir, and wait for 8 minutes. Voila! Your delicious idli sambar is ready in a jiffy with minimum to no effort. Conveniently packed in a cup, you can now relish the taste of home, anytime and anywhere. Soft and fluffy idlis are immersed in hot sambhar which is flavoured with tamarind, curry leaves, chilli and ghee. Rich in flavour and goodness it will remind you of your home. Convenient, ready to eat and delicious in taste, Aashirvaad Instant Meals range also includes Instant Khatta Meetha Poha, Instant Veggie Upma and Instant Suji Halwa with Jaggery.",80 g,g,80 g,1,1,75,75,"ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.",India,['40200619'],['10012031000312'],https://datalabs.siva3.io/image/Eunimart_groceries_40200619_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-2_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-3_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-4_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-5_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-6_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-7_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-8_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-9_5-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200619-10_1-aashirvaad-instant-meals-mini-idli-sambhar-cup.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40200619'}, {'FSSAI No': '10012031000312'}, {'Manufactured & Marketed by': 'ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.'}, {'Country of origin': 'India'}]","ITC Limited, Foods Division, ICMF - Mysuru, Survey No. 77/3, Thandya Industrial Area, Immavu & Adakanahalli Villages, Chikkaiahanachatra Hobli, Nanjangud Taluk, Mysore (Karnataka), - 571302.",-,-,"Aashirvaad brings to you Instant Mini Idli Sambhar which can be ready in minutes.
No cooking or preparation is required.
Just add boiling water, stir and wait for 8 minutes
Soft, fluffy idlis are immersed in hot sambar which is flavoured with tamarind, curry leaves, chilli and ghee; to give you the taste that takes you home
Relish the taste and goodness of Aashirvaad Instant Mini Idli Sambhar which will remind you of your motherÂÂ™s kitchen
Enjoy your favourite comfort food anytime, anywhere with this instant meal by Aashirvaad",-,"Button Idli: Water, Rice, Urd Dal, Rice Flakes, Iodized Salt And Raising Agent [500(Ii)].",-,-,-,-
