Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Product Quantity,UOM,MRP,Price,Short Product Description,Long Product Description,SKU Code,Manufacturer,Country Of Origin,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD Available (Y/N),Images,Images.1,Images.2,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,Net Quantity,Brand,Pack Quantity,Pack Size,UPC/EAN,FSSAI no,Preservatives,Preservatives (details),Flavours & Spices,Ready to cook,Ready to eat,Rice grain type,Recommended Age ,Baby Weight,Absorption Duration (in Hrs),Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Ingredients,Usage,Marketed By,Nutritional Facts
EU00001888,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"umami brew Sparkling Kombucha - Apple Cinnamon, Low Calorie, Antioxidant Rich, 250 ml",250 ML ,ML,200,100,"Umami Brew Apple Cinnamon Kombucha is the perfect gut-friendly beverage for you. 

Umami Brew Apple Cinnamon Kombucha is like Christmas in a bottle. This kombucha is made from fermented tea infused with fruits, herbs and spices. Mindfully crafted, this Umami Brew is the ideal refreshment that tastes absolutely divine. Kombucha helps your digestion, rids your body of toxins, and boosts your energy. It's also said to boost your immune system, help you lose weight, ward off high blood pressure and heart disease, and prevent cancer.

Explore a wide range of delicious, refreshing and gut-healthy Kombucha options and flavours from Umami Brew only on Big Basket.", , ,"Hygge Brew Pvt Ltd, SR. NO. 44, GROUND FLOOR, NEXT TO ISBandM COLLEGE, DAMODHAR NAGAR, NANDE, MULASHI, Pune PMC and Rural, Maharashtra-412115",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40278353_1-umami-brew-sparkling-kombucha-apple-cinnamon-low-calorie-antioxidant-rich.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40278353-2_1-umami-brew-sparkling-kombucha-apple-cinnamon-low-calorie-antioxidant-rich.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40278353-3_1-umami-brew-sparkling-kombucha-apple-cinnamon-low-calorie-antioxidant-rich.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40278353-4_1-umami-brew-sparkling-kombucha-apple-cinnamon-low-calorie-antioxidant-rich.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40278353-5_1-umami-brew-sparkling-kombucha-apple-cinnamon-low-calorie-antioxidant-rich.jpg,,,,,,, ,umami brew, , ,'769807182301,'1152103600008, , , , , , , , , , , , , , , , ,"Filtered Water, 5.6 % Apple Juice, Kombucha Culture, Cane Sugar, Cinnamon, Black and Green Tea, Carbon Dioxide",,"Hygge Brew Pvt Ltd, SR. NO. 44, GROUND FLOOR, NEXT TO ISBandM COLLEGE, DAMODHAR NAGAR, NANDE, MULASHI, Pune PMC and Rural, Maharashtra-412115","Per 100 ml
Energy (Kcal) 16.88
Protein (g) &lt;0.1
Carbohydrates (g) 4.22
Added Sugar (g)* 5.00
Total Sugar (g)** 2.46
Total Fat (g) &lt;0.1
Sodium (mg) 13.9
*Added Sugar: Prior to fermentation **Total Sugar: After fermentation"
EU00001889,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-10,"Thums Up Charged - Berry Bolt, 2X Caffeine, 250 ml",250 ML ,ML,20,20,"Thums Up Charged Soft Drink is delicious on a hot summer's day. The Thums Up Charged Soft Drink helps you gain energy and sustains you when the heat of the sun is too much to handle. Whether you're out on a school trip, out for a long day of shopping, or just a long road trip, beat the exhaustion and heat with a sip of Thums Up Charged Soft Drink. Caffeine is sure to brighten your day and give you instant energy and hydration. A travel pack size, the 250ml bottle is perfect in every way, you can carry it in your backpack, and feel no weight added. Explore the wide range of Thums Up drinks including Berry Blast, Cola Flavour and more available on Big Basket.", , ,"Hindustan Coca Cola Beverages Pvt. Ltd. Survey No. 284 P, At and Post Kudus Taluka Wada Thane (Maharashtra) 421312: Moon Beverages Ltd, 5th KM Milestone",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40272433_1-thums-up-charged-soft-drink-berry-bolt-2x-caffeine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40272433-2_1-thums-up-charged-soft-drink-berry-bolt-2x-caffeine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40272433-3_1-thums-up-charged-soft-drink-berry-bolt-2x-caffeine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40272433-4_1-thums-up-charged-soft-drink-berry-bolt-2x-caffeine.jpg,,,,,,,, ,Thums Up, , ,'8901764048319,'10012022000261, , , , , , , , , , , , , , , , ,,"For an instant boost of energy, enjoy this refreshing drink at any time.","Hindustan Coca Cola Beverages Pvt. Ltd. Survey No. 284 P, At and Post Kudus Taluka Wada Thane (Maharashtra) 421312: Moon Beverages Ltd, 5th KM Milestone","Per 100ml

Energy 62 kcal
Carbohydrates 15.4g
Total Sugar 15.3g
Added Sugar 15.3g
Total Fat 0g
Protein 0g
Sodium 13.8mg"
EU00001890,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-17,"Mr and Mrs Zesty Pepper Bloody Mary Mix, 1 L",1 L,Litres,1095,1095,"The Mr and Mrs Zesty Pepper Bloody Mary Mix is a delicious and effortless way to wind up your tiring work week. Kickback with a delicious icy fresh Bloody Mary in one hand and handful of nachos in the other! Made from premium ingredients, the Mr and Mrs Zesty Pepper Bloody Mary Mix consists of seven peppers including jalapenos, habanero and more plus freshly minced veggies mixed with the finest quality of tomato juice. It consists of 95% fresh tomato juice and is packed with the deliciousness of peppers and herbs. Best enjoyed with your friends on a hot sunny day! Serve with your choice of spirit and add extra ice to balance the zestiness of your drink. Easy to make and even easier to drink! Explore the wide range of Mr and Mrs Mixers from a Spicy Bloody mary to a tropical Pina Colada and more only on Big Basket.", , ,"TASHA GROUP and 5301 LEGACY DRIVE , PLANO",USA,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40247995_1-mr-mrs-zesty-pepper-bloody-mary-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40247995-2_1-mr-mrs-zesty-pepper-bloody-mary-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40247995-3_1-mr-mrs-zesty-pepper-bloody-mary-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40247995-4_1-mr-mrs-zesty-pepper-bloody-mary-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40247995-5_1-mr-mrs-zesty-pepper-bloody-mary-mix.jpg,,,,,,, ,Mr and Mrs , , ,'70655000311,'10019022008895, , , , , , , , , , , , , , , , ,"Water Tomato Concentrate Cane Sugar Vinegar Sea Salt Citrus Acid, Caramel Colour Spices Molasses, Spices Onion Pepper Puree And Garlic Powder",,"TASHA GROUP and 5301 LEGACY DRIVE , PLANO",
EU00001891,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-17,"Mr and Mrs Tom Collins Mix - Cocktail, 1 L",1 L,Litres,1095,1095,"The Mr and Mrs Tom Collins Mix is equipped with all you need to cool down on a sizzling summer day. History's most enduring cocktail, Tom Collins, is not easy to prepare with this exquisite cocktail mix. Master the art of the classic Tom Collins cocktail by adding three twists - Gin, lemon, soda water mixed with this cocktail mix over plenty of ice in a Collins glass, stir gently and garnish with a wedge of savory lemon. With just one sip, you'll discover why the Tom Collins cocktail is a true vintage. Explore the wide range of cocktail mixes by Mr and Mrs only on Big Basket.", , ,"TASHA GROUP and 5301 LEGACY DRIVE , PLANO",USA,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40248002_1-mr-mrs-tom-collins-mix-cocktail.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40248002-2_1-mr-mrs-tom-collins-mix-cocktail.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40248002-3_1-mr-mrs-tom-collins-mix-cocktail.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40248002-4_1-mr-mrs-tom-collins-mix-cocktail.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40248002-5_1-mr-mrs-tom-collins-mix-cocktail.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40248002-6_1-mr-mrs-tom-collins-mix-cocktail.jpg,,,,,, ,Mr and Mrs , , ,'70655923801,'10019022008895, , , , , , , , , , , , , , , , ,"Water, Cane Sugar, Citrus acid, Sodium Citrate, Sodium Hexametaphosphate.",,"TASHA GROUP and 5301 LEGACY DRIVE , PLANO",
EU00001892,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-13,"Monin Syrup - Peach Flavored, 250 ml Bottle",250 ML  Bottle,ML,395,395,, , ,,France,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40017218_3-monin-syrup-peach-flavored.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40017218-2_6-monin-syrup-peach-flavored.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40017218-3_6-monin-syrup-peach-flavored.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40017218-4_6-monin-syrup-peach-flavored.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40017218-5_6-monin-syrup-peach-flavored.jpg,,,,,,, ,Monin, , ,,['10012011000566'], , , , , , , , , , , , , , , , ,"Fruits (Cherries, Strawberries, Red Currant, Raspberries), White Sugar, Cane Sugar, Concentrated Lemon Juice, Gelling agent: Pectin.",,,
EU00001893,RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,"Bab Louie and Co. Passion Fruit Cocktail Premix - Orange Flavour Infused, 180 ml (Serves 6 Cocktails)",180 ML  (Serves 6 Cocktails),ML,749,749,"Our passion fruit Premixes is the best way to create bar-quality pornstar martinis at home. 100% natural, with no nasties, simply add a 30ml splash to any cocktail to give it a tropical twist. We love a classic, but why not get creative and build your own passion fruit mojitos, margaritas or even mocktails? With Bablouieâs Cocktail Premixes, youâre the mixologist.", , ,"PLOT NO. G-8/31 2ND AND 3RD FLOOR BLK-G PKT-8 SECTOR 11 ROHINI North Delhi 110085 and Bab Louie and Co . ( Bab Louie India LLP ) , office address - 806 , Crown Heights , Crown Plaza Rohini , New Delhi",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40222860_1-bab-louie-co-passion-fruit-cocktail-premix-orange-flavour-infused.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40222860-2_1-bab-louie-co-passion-fruit-cocktail-premix-orange-flavour-infused.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40222860-3_1-bab-louie-co-passion-fruit-cocktail-premix-orange-flavour-infused.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40222860-4_1-bab-louie-co-passion-fruit-cocktail-premix-orange-flavour-infused.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40222860-5_1-bab-louie-co-passion-fruit-cocktail-premix-orange-flavour-infused.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40222860-6_1-bab-louie-co-passion-fruit-cocktail-premix-orange-flavour-infused.jpg,,,,,, ,Bab Louie and Co., , ,'2267579275,'10020011008347, , , , , , , , , , , , , , , , ,"Passion Fruit, Vanilla and Mandarin Bitters",,"PLOT NO. G-8/31 2ND AND 3RD FLOOR BLK-G PKT-8 SECTOR 11 ROHINI North Delhi 110085 and Bab Louie and Co . ( Bab Louie India LLP ) , office address - 806 , Crown Heights , Crown Plaza Rohini , New Delhi","Per 180 ml:

Protein - 0g,
Fat -0g
Carbohydrates-44.65g
Energy- 178.6 kcal"
EU00001894,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-17,"andStirred Margarita Cocktail Mix - Refreshing, Ready To Serve, Fruit Beverage, 250 ml",250 ML ,ML,99,99,"The Stirred Cocktails Margherita is a fruity and yummy drink crafted to bring that holiday vibe straight into your glass. Margheritas can be a tough drink to get right with all chopping and crushing. The Stirred Mocktails Mix Margherita offers an easy-breezy solution to all your woes. Ready to mix and pour, add plenty of crushed ice to the blend. Serve with a wedge of lime and salt on the rim. Don't forget to kick back and relax. Go on and enjoy your drink! Explore the wide range of Stir Mocktails only on Big Basket.", , ,"Tulya Beverages Pvt Ltd Trichy-Chennai NHNaranamangalam Village and ARTISANAL DRINKS PVT LTD, 305-C, Iris Tech Park, Sec 48, Gurgaon 122018, Haryana India",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40250817_1-stirred-margarita-cocktail-mix-refreshing-ready-to-serve-fruit-beverage.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40250817-2_1-stirred-margarita-cocktail-mix-refreshing-ready-to-serve-fruit-beverage.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40250817-3_1-stirred-margarita-cocktail-mix-refreshing-ready-to-serve-fruit-beverage.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40250817-4_1-stirred-margarita-cocktail-mix-refreshing-ready-to-serve-fruit-beverage.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40250817-5_1-stirred-margarita-cocktail-mix-refreshing-ready-to-serve-fruit-beverage.jpg,,,,,,, ,andStirred, , ,'8908009117557,'10019064001775, , , , , , , , , , , , , , , , ,"Water, Sugar, Lemon Juice Conc., Orange Juice Conc., Acidity Regulator.",,"Tulya Beverages Pvt Ltd Trichy-Chennai NHNaranamangalam Village and ARTISANAL DRINKS PVT LTD, 305-C, Iris Tech Park, Sec 48, Gurgaon 122018, Haryana India","As Per - 100 g

Energy - 86.84 kcal
Carbohydrates - 21.71 g
Added Sugar - 17.61 g
Proteins - NIL
Fat- NIL"
EU00001895,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-10,"Patritti Non Alcoholic - Beverage Billabong White, 750 ml",750 ML ,ML,700,700,, , ,,,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40051071_1-patritti-non-alcoholic-beverage-billabong-white.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40051071-2_1-patritti-non-alcoholic-beverage-billabong-white.jpg,,,,,,,,,, ,Patritti, , ,'931473300266,, , , , , , , , , , , , , , , , ,"Billabong White is made from selected grapes grown in South Eastern Australia, Preservative (220) added.NutritionPer 100 ml, Energy 140 kJ, Protein g 0.4, Carbohydrate g 8, Total Sugars g 6.6, Sodium mg 47, Fat g &lt;0.2, Saturated Fat g &lt;0.1.",,,
EU00001896,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-17,"Sippin Mojito Mix, 80 g",80 g ,Grams,300,300,"The Sippin' Mojito Mix makes a refreshing, delicious drink that's an instant hit at any party. It has been created with premium, delicious flavors that brew an authentic Mojito cocktail or mocktail without any hassle.", , ,"Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40217121_2-sippin-mojito-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217121-2_2-sippin-mojito-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217121-3_2-sippin-mojito-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217121-4_2-sippin-mojito-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217121-5_2-sippin-mojito-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217121-6_2-sippin-mojito-mix.jpg,,,,,, ,Sippin, , ,'40217121,'10020031003632, , , , , , , , , , , , , , , , ,"Sugar, Acidity Regulators (E330, E296), Edible Common Salt. Contains Added Flavours (nature Identical Flavouring Substance- Mint And Artificial Flavouring Substance- Lemon) This Contains Artificial Sweetener Sucralose E955.","Cocktails - We recommend mixing it up with Vodka, White Rum or Gin.
Mocktails - Stir it into soda and/or water.","Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001","Per 100 g:

Energy- 37.6 Kcal
Carbohydrates- 9.2 g
Protein- 0.1 g
Sugar- 8.0 g
Total Fat- 0.03 g
Monounsaturated Fat- 0.02 g
Polyunsaturated Fat- 0.01 g"
EU00001897,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-14,"Sippin Cosmo Cranberry Ginger Mix, 80 g",80 g ,Grams,300,300,"The Sippin' Cosmo: Cranberry Ginger Mix makes a punchy, refreshing drink that's an instant hit at any party. It has been created with premium, delicious flavours that brew an authentic Cosmopolitan cocktail or mocktail without any hassle.", , ,"Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40217122_2-sippin-cosmo-cranberry-ginger-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217122-2_2-sippin-cosmo-cranberry-ginger-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217122-3_2-sippin-cosmo-cranberry-ginger-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217122-4_2-sippin-cosmo-cranberry-ginger-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217122-5_2-sippin-cosmo-cranberry-ginger-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217122-6_2-sippin-cosmo-cranberry-ginger-mix.jpg,,,,,, ,Sippin, , ,'40217122,'10020031003632, , , , , , , , , , , , , , , , ,"Sugar, Acidity Regulators (e330, E296), Edible Common Salt, Food Colours (e124, E122) Contains Permitted Synthetic Food Colours And Added Flavours (Natural Flavouring Substance-ginger And Nature Identical Flavouring Substance- Cranberry) This Contains Artificial Sweetener Sucralose E955.","Just snip, add soda/water and stir
Cocktails - We recommend mixing it up with Vodka, White Rum or Gin.
Mocktails - Stir it into soda and/or water.","Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001","Per 100 g:

Energy- 37.6 Kcal
Carbohydrates- 9.2 g
Protein- 0.1 g
Sugar- 8.0 g
Total Fat- 0.03 g
Monounsaturated Fat- 0.02 g
Polyunsaturated Fat- 0.01 g"
EU00001898,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-14,"Sippin Orange Cinnamon Mix, 80 g",80 g ,Grams,300,300,"The Sippin' Orange Cinnamon Mix makes an indulgent, mouthwatering drink that's a sure-shot winner at any celebration. It has been blended with the citrus sparks of Orange and a playful hint of Cinnamon that brews an authentic whiskey sour, old fashioned or screwdriver cocktail or mocktail without any hassle.", , ,"Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40217123_2-sippin-orange-cinnamon-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217123-2_2-sippin-orange-cinnamon-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217123-3_2-sippin-orange-cinnamon-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217123-4_2-sippin-orange-cinnamon-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217123-5_2-sippin-orange-cinnamon-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217123-6_2-sippin-orange-cinnamon-mix.jpg,,,,,, ,Sippin, , ,'8908015328022,'10020031003632, , , , , , , , , , , , , , , , ,"Sugar, Acidity Regulators (e334, E330, E296), Black Salt, Food Colours (e110, E102). Contains Permitted Synthetic Food Colours And Contains Added Flavours (Natural Flavouring Substance- Cinnamon And Nature Identical Flavouring Substance- Orange) This Contains Artificial Sweetener Sucralose E955.","Just Snip, Add Liquor(optional), Add Soda/Water, Stir
Cocktails - We recommend mixing it up with Whiskey, Vodka or Gin.
Mocktails - Stir it into soda and/or water.","Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001","Per 100 g:

Energy- 39.0 Kcal
Carbohydrates- 9.7 g
Protein- 0.1 g
Sugar- 9.0 g
Total Fat- 0"
EU00001899,RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,"Sippin Mix Fruit Sangria Mix, 80 g",80 g ,Grams,300,300,"Mix Fruit Sangria mix makes an indulgent, tempting drink that's a no-brainer with your wine at dinner soirÃ©es. It has been created with tantalizing fruity flavours that brew an authentic Sangria cocktail or mix-fruit mocktail without any hassle.", , ,"Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40217124_2-sippin-mix-fruit-sangria-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217124-2_2-sippin-mix-fruit-sangria-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217124-3_2-sippin-mix-fruit-sangria-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217124-4_2-sippin-mix-fruit-sangria-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217124-5_2-sippin-mix-fruit-sangria-mix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40217124-6_2-sippin-mix-fruit-sangria-mix.jpg,,,,,, ,Sippin, , ,'8908015328039,'10020031003632, , , , , , , , , , , , , , , , ,"Sugar, Apple Fruit Powder (0.5 %*) Acidity Regulators (E334, E330, E296), Edible Common Salt. Contains Added Flavours (Natural Flavouring Substance-pomegranate And Nature Identical Flavouring Substance- Apple And Lemon Flavour) This Contains Artificial Sweetener Sucralose E955.","Just snip, add soda/water, stir
Cocktails - We recommend mixing it up with red or white wine.
Mocktails - Stir it into soda and/or water.","Armishi Beverages LLP, 7 Swallow Lane, Kolkata- 700001","Per 100 g:

Energy- 40.0 Kcal
Carbohydrates- 9.5 g
Protein- 0.1 g
Sugar- 9.0 g
Total Fat- 0.08 g
Monounsaturated Fat- 0.05 g
Polyunsaturated Fat- 0.03 g"
