L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Crust Ice Cream Stick - Choco Royale, Rich & Creamy, 90 ml",Dairy Day Crust Choco Royale is made with fine cream and choco. It is a timeless and heavenly choco ice cream. Enjoy the smooth choco flavoured ice cream. It is a rich and creamy ice cream. It has the right amount of choco flavour.,90 ml,ml,90 ml,1,1,80,80,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['8906010916282'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237799_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237799-2_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237799-3_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237799-4_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237799-5_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237799-6_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237799-7_1-dairy-day-crust-ice-cream-stick-choco-royale-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '8906010916282'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Chocolate Coating, Chocolate Syrup, Cocoa Powder, Emulsifier And Stabiliser, Colour And Flavour"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Excotia Ice Cream - Arabian Delite, Made With Milk, 100 ml Oval Cup",Dairy Day Oval cup Arabian Delight is the perfect time for innovation with dates. Celebrate every moment to taste the perfect blend in our series with a glorious taste of real ice cream. Arabian delight tastes magical with the yummiest dry fruits blended with ideal ice cream.,100 ml Oval Cup,ml,100 ml Oval Cup,1,1,50,50,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237790'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237790_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237790-2_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237790-3_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237790-4_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237790-5_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237790-6_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237790-7_1-dairy-day-excotia-ice-cream-arabian-delite-made-with-milk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '40237790'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Dates, Raisin, Emulsifier And Stabiliser, Colour And Flavour ."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Exotica Ice Cream - Rajbhog, Made With Milk, 100 ml Oval Cup",Dairy Day presents Ovalcup Rajbhog flavoured ice cream. It is a combination of innovation and traditional flavours. It has rasgulla and nuts like almonds and cashews embedded in it. Its aroma and texture give the real-time picture of traditional and its sweetness gives the reality of it being ice cream.,100 ml Oval Cup,ml,100 ml Oval Cup,1,1,60,60,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237791'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237791_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237791-2_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237791-3_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237791-4_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237791-5_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237791-6_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237791-7_1-dairy-day-exotica-ice-cream-rajbhog-made-with-milk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,It can be consumed directly.,"[{'EAN Code': '40237791'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Raisin, Almond, Cashew, Saffron, Honey, Emulsifier And Stabiliser."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - American Nuts, Rich & Creamy, 1.5 L Mega Tub",Dairy Day Mega Tub American Nuts is made with fine cream and nuts. It is a timeless and heavenly nuts ice cream. Enjoy the smooth nuts flavoured ice cream. It is a rich and creamy ice cream. It has the right amount of American nuts flavour.,1.5 L Mega Tub,L,1.5 L Mega Tub,1,1,360,360,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237796'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237796_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237796-2_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237796-3_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237796-4_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237796-5_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '40237796'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Water, Milk Solids, Sugar, Edible Vegetable Oil, Pineapple Syrup, Sugar Boiled Confectionery, Blackcurrant Fruit, Cashew, Choco Com[pound Chips, Emulsifier And Stabiliser, Flavour"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - American Nuts, Rich & Creamy, 500 ml Tub",Dairy Day Tub American Nuts is made with fine cream and nuts. It is a timeless and heavenly nuts ice cream. Enjoy the smooth nuts flavoured ice cream. It is a rich and creamy ice cream. It has the right amount of American nuts flavour.,500 ml Tub,ml,500 ml Tub,1,1,199,199,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['8906010912123'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237802_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237802-2_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237802-3_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237802-4_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237802-5_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237802-6_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237802-7_1-dairy-day-ice-cream-american-nuts-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '8906010912123'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Pineapple Syrup, Sugar Boiled Confectionery, Blackcurrant Fruit, Cashew, Choco Compound Chips, Emulsifier And Stabiliser, Flavour"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - Choco Almond Fudge, Rich & Creamy, 1.5 L Mega Tub","Dairy Day Mega Tub Choco Almond Fudge Ice Cream is a mix of delectable chocolate fudge and ice cream. It is a perfect blend of fudge ribbon and sprinkled with brownie pieces. Delectable chocolate fudge ice cream, married to a fudge confectionery and sprinkled with brownie pieces. It does not contain any added sugar, artificial sweetener or colour. It is an extremely delicious, lower-calorie ice cream. This ice cream is rich, creamy and full of flavour. Now eat as much ice cream you want while maintaining a healthy lifestyle.",1.5 L Mega Tub,L,1.5 L Mega Tub,1,1,499,499,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237795'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237795_1-dairy-day-ice-cream-choco-almond-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237795-2_1-dairy-day-ice-cream-choco-almond-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237795-3_1-dairy-day-ice-cream-choco-almond-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237795-4_1-dairy-day-ice-cream-choco-almond-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237795-5_1-dairy-day-ice-cream-choco-almond-fudge-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '40237795'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Water, Milk Solids, Sugar, Edible Vegetable Oil, Chocolate Syrup, Almond, Cocoa Powder, Emulsifier And Stabiliser, Colour And Flavour ."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - Choco Cake & Fudge, Rich & Creamy, 480 ml Tub","Dairy Day Tub Choco Cake and fudge Ice Cream is a mix of delectable chocolate fudge and ice cream. It is a perfect blend of fudge ribbon and sprinkled with brownie pieces. Delectable chocolate fudge ice cream, married to a fudge confectionery and sprinkled with brownie pieces. It does not contain any added sugar, artificial sweetener or colour. It is an extremely delicious, lower-calorie ice cream. This ice cream is rich, creamy and full of flavour. Now eat as much ice cream you want while maintaining a healthy lifestyle.",480 ml Tub,ml,480 ml Tub,1,1,299,299,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237805'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237805_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237805-2_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237805-3_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237805-4_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237805-5_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237805-6_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237805-7_1-dairy-day-ice-cream-choco-cake-fudge-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '40237805'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Chocolate Syrup, Eggless Chocolate Cake, Chocolate Flakes, Cocoa Powder, Emulsifier And Stabiliser"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - Cookie 'N' Cream, Rich & Smooth Texture, 500 ml Tub",Dairy Day Cookies N Cream Ice Cream is made with fine cream and chocolate chip cookies. It is a perfect blend of chocolate chip cookies mixed with vanilla ice cream. It is rich and creamy with crunchy bits of cookies. This premium vanilla ice cream with chocolate cookies is flavourful.,500 ml Tub,ml,500 ml Tub,1,1,199,199,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['8906010912130'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237803_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237803-2_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237803-3_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237803-4_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237803-5_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237803-6_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237803-7_1-dairy-day-ice-cream-cookie-n-cream-rich-smooth-texture.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '8906010912130'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Cookies, Emulsifier And Stabiliser, Colour And Flavour"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - Gajar Halwa, Rich & Creamy, 500 ml Tub",Dairy Day Tub Gajar Halwa is made with fine cream and gajar halwa. It is a timeless and heavenly gajar halwa ice cream. Enjoy the smooth gajar halwa flavoured ice cream. It is a rich and creamy ice cream. It has the right amount of gajar halwa flavour.,500 ml Tub,ml,500 ml Tub,1,1,199,199,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237801'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237801_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237801-2_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237801-3_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237801-4_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237801-5_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237801-6_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237801-7_1-dairy-day-ice-cream-gajar-halwa-rich-creamy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching a movie or relaxing.","[{'EAN Code': '40237801'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Gajar Halwa, Emulsifier And Stabiliser, Colour And Flavour"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Dairy day,"Dairy day Ice Cream - Paan Twist, Rich Source Of Calcium, Strong Flavour, 100 ml",Dairy Day Paan Twist is made with fine cream and paan. It is a timeless and heavenly cookies ice cream. Enjoy the smooth paan flavoured ice cream. It is a rich and creamy ice cream. It has the right amount of paan flavour.,100 ml,ml,100 ml,1,1,70,70,"Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.",India,['40237798'],['10014043000791'],https://datalabs.siva3.io/image/Eunimart_groceries_40237798_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237798-2_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237798-3_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237798-4_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237798-5_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237798-6_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40237798-7_1-dairy-day-ice-cream-paan-twist-rich-source-of-calcium-strong-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is perfect for all occasions and celebrations.
2. Enjoy it as dessert after lunch or dinner.
3. It can also be eaten as a snack while watching movie or relaxing.","[{'EAN Code': '40237798'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10014043000791'}, {'Manufactured by': 'Dairy classic Ice creams Pvt Ltd., #256 ,257&258, KIADB- Harohalli Industrial Area, II phase, Kanakapura taluk, Ramanagara District - 562 112, Karnataka.'}, {'Marketed by': 'Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,'}]","Dairy classic Ice creams Pvt Ltd.,No 55, 8th Main, J C Industrial Estate,",-,-,-,"Milk Solids, Water, Sugar, Cherry Pieces, Red Tutty Fruity, Fennel Seeds, Rose Petals, Cashew, Emulsifier And Stabiliser, Colour And Flavour ."
