L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,Package Contains,About
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Anjali,"Anjali Steel Spoon set - Baby, Monde, 6 pcs","Anjali spoons simple yet elegant design adds class to the dining area and are a must for every home. They are made using stainless steel that enhance the durability of the utensils, and helps them retain their shine even after multiple wash cycles.",6 pcs,pcs,6 pcs,6,1,225,179,"Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,",India,['8904126505543'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40114263_2-anjali-steel-spoon-set-baby-monde.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904126505543', 'Country of origin: India', 'Manufacturer Name & : Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,', '",-,-,-,"Use Soft Sponge for Cleaning, avoid using sharp and abrasive cleaners."," Brand - Anjali
 Type - Spoon
 Material - Stainless Steel
 Color - Silver
 Design - Monde Baby Spoon
 No.of Pieces - 06
 Guage- 18
 Length - 215.9mm
 Width - 57.15mm
 Height - 25.4mm
 Dishwasher Safe - Yes
 Package Contents: 06 Pieces - Anjali Monde Baby Steel Spoon",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Anjali,"Anjali Steel Spoon set - Coffee, Monde, 6 pcs","Anjali spoons simple yet elegant design adds class to the dining area and are a must for every home. They are made using stainless steel that enhance the durability of the utensils, and helps them retain their shine even after multiple wash cycles.",6 pcs,pcs,6 pcs,6,1,140,99,"Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,",India,['40114268'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40114268_2-anjali-steel-spoon-set-coffee-monde.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40114268'}, {'Country of origin': 'India'}, {'Manufacturer Name & ': 'Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,'}]",-,-,-,"Use Soft Sponge for Cleaning, avoid using sharp and abrasive cleaners."," Brand - Anjali
 Type - Spoon
 Material - Stainless Steel
 Color - Silver
 Design - Monde Coffee Spoon
 No.of Pieces - 06
 Guage- 18
 Length - 177.8mm
 Width - 57.15mm
 Height - 12.7mm
 Dishwasher Safe - Yes
 Package Contents: 06 Pieces - Anjali Monde Coffee Spoon",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Anjali,"Anjali Steel Spoon set - Ice cream, Monde, 6 pcs","Anjali spoons simple yet elegant design adds class to the dining area and are a must for every home. They are made using stainless steel that enhance the durability of the utensils, and helps them retain their shine even after multiple wash cycles.",6 pcs,pcs,6 pcs,6,1,195,139,"Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,",India,['40114270'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40114270_3-anjali-steel-spoon-set-ice-cream-monde.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40114270', 'Country of origin: India', 'Manufacturer Name & : Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,', '",-,-,-,"Use Soft Sponge for Cleaning, avoid using sharp and abrasive cleaners."," Brand - Anjali
 Type - Spoon
 Material - Stainless Steel
 Color - Silver
 Design - Monde Ice Cream Spoon
 No.of Pieces - 06
 Guage- 18
 Length - 196.85mm
 Width - 57.15mm
 Height - 12.7mm
 Dishwasher Safe - Yes
 Package Contents: 06 Pieces - Anjali Monde Ice Cream Spoon",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Anjali,"Anjali Steel Spoon set - Tea, Monde, 6 pcs","Anjali spoons simple yet elegant design adds class to the dining area and are a must for every home. They are made using stainless steel that enhance the durability of the utensils, and helps them retain their shine even after multiple wash cycles.",6 pcs,pcs,6 pcs,6,1,190,139,"Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,",India,['40114266'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40114266_2-anjali-steel-spoon-set-tea-monde.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40114266'}, {'Country of origin': 'India'}, {'Manufacturer Name & ': 'Anjali Kitchenware pvt ltd, 170, B.T.Comp, Molod (W), Mumbai -400064,'}]",-,-,-,"Use Soft Sponge for Cleaning, avoid using sharp and abrasive cleaners."," Brand - Anjali
 Type - Spoon
 Material - Stainless Steel
 Color - Silver
 Design - Monde Tea Spoon
 No.of Pieces - 06
 Guage- 18
 Length - 203.2mm
 Width - 57.15mm
 Height - 25.4mm
 Dishwasher Safe - Yes
 Package Contents: 06 Pieces - Anjali Monde Tea Spoon",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Berlin Wine Glass Set - High Quality, Dishwasher Safe, 325 ML (Set of 2)","These BB Home glasses are crafted and manufactured in Turkey to bring the best of the quality, clarity in glass and shine for elegance. These glasses are very superior in quality with high wall thickness and with a heavy bottom to flaunt your style and elegance to your guest at the first impression. These glasses are manufactured with high precision to ensure no wobbling on the rim or bottom of the glass. These are 100% food grade and dishwasher safe. These high-quality glasses can be used for serving juice, water or even alcoholic drinks during your parties. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",325 ML (Set of 2),ml,325 ML (Set of 2),2,1,769,449,"Sisecam, Turkey",Turkey,['40230789'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40230789_12-bb-home-berlin-wine-glass-set-high-quality-dishwasher-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230789-2_6-bb-home-berlin-wine-glass-set-high-quality-dishwasher-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230789-3_4-bb-home-berlin-wine-glass-set-high-quality-dishwasher-safe.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40230789'}, {'Manufacturer Name & ': 'Sisecam, Turkey'}, {'Marketed by': 'Innovative Retail Concepts Private Limited,Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com'}, {'Country of Origin': 'Turkey'}]","Innovative Retail Concepts Private Limited,Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the glass. This is a normal soda-lime glass and not a borosilicate glass so avoid putting it inside the microwave.," Brand : BB Home
 Product Name : Berlin Wine Glass 325 ML, Set of 2
 Type of Product: Stem Glass
 Glass Material : Normal Glass (Soda-Lime)
 Glass Quality : High-quality glass with high clarity & shine and manufactured in Turkey. Also, having a high wall thickness
 Design Or Plain : Plain, non-printed
 Unique benefits of the Product: Food Grade, the high thickness of the glass, no wobbling on the rim or bottom of the glass
 Colour : Transparent
 Capacity/Volume : 325 ml
 Package Content : Pack of 2 Stem Glasses in a box
 Best use cases : For serving Wine & Juice
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No, these are normal soda-lime glasses, not recommended for microwave use. Only borosilicate glasses should be used in the microwave",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Autumn, 330ml, 1 pc","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",1 pc,pcs,1 pc,1,1,275,129,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['40234888'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234888_2-bb-home-milk-mug-autumn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234888-2_1-bb-home-milk-mug-autumn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234888-3_1-bb-home-milk-mug-autumn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234888-4_1-bb-home-milk-mug-autumn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234888-5_1-bb-home-milk-mug-autumn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234888-6_1-bb-home-milk-mug-autumn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234888-7_1-bb-home-milk-mug-autumn.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40234888', 'Manufacturer Name & : Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan', 'Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com', 'Country of Origin: India', '","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Autumn
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product : Food Grade, High Strength, Extra White
 Capacity/Volume : 330 ml
 Package Content : Pack of 1 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Biker, 460ml, 1 pc","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",1 pc,pcs,1 pc,1,1,330,169,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['8904256724951'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234906_2-bb-home-milk-mug-biker.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234906-2_1-bb-home-milk-mug-biker.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234906-3_1-bb-home-milk-mug-biker.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234906-4_1-bb-home-milk-mug-biker.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234906-5_1-bb-home-milk-mug-biker.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234906-6_1-bb-home-milk-mug-biker.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234906-7_1-bb-home-milk-mug-biker.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904256724951', 'Manufacturer Name & : Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan', 'Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com', 'Country of Origin: India', '","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the Mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Biker
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product : Food Grade, High Strength, Extra White
 Capacity/Volume : 460 ml
 Package Content : Pack of 1 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Dawn, 190 ml each (Set of 6)","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best of quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",190 ml each (Set of 6),ml,190 ml each (Set of 6),6,1,915,499,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['40234913'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234913_4-bb-home-milk-mug-dawn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234913-2_1-bb-home-milk-mug-dawn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234913-3_1-bb-home-milk-mug-dawn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234913-4_1-bb-home-milk-mug-dawn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234913-5_1-bb-home-milk-mug-dawn.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234913-6_1-bb-home-milk-mug-dawn.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40234913', 'Manufacturer Name & : Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan', 'Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com', 'Country of Origin: India', '","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Dawn
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product : Food Grade, High Strength, Extra White
 Capacity/Volume : 190 ml
 Package Content : Pack of 6 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Delight, 365ml, 1 pc","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",1 pc,pcs,1 pc,1,1,275,139,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['40234878'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234878_2-bb-home-milk-mug-delight.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234878-2_1-bb-home-milk-mug-delight.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234878-3_1-bb-home-milk-mug-delight.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234878-4_1-bb-home-milk-mug-delight.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234878-5_1-bb-home-milk-mug-delight.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234878-6_1-bb-home-milk-mug-delight.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234878-7_1-bb-home-milk-mug-delight.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40234878'}, {'Manufacturer Name & ': 'Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan'}, {'Marketed by': 'Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com'}, {'Country of Origin': 'India'}]","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Delight
 Type of Product : BB Home Milk Mug Delight
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product: Food Grade, High Strength, Extra White
 Capacity/Volume : 365 ml
 Package Content : Pack of 1 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Enchant, 190 ml each (Set of 6)","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",190 ml each (Set of 6),ml,190 ml each (Set of 6),6,1,915,499,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['40234911'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234911_4-bb-home-milk-mug-enchant.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234911-2_1-bb-home-milk-mug-enchant.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234911-3_1-bb-home-milk-mug-enchant.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234911-4_1-bb-home-milk-mug-enchant.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234911-5_1-bb-home-milk-mug-enchant.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234911-6_1-bb-home-milk-mug-enchant.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234911-7_1-bb-home-milk-mug-enchant.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40234911', 'Manufacturer Name & : Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan', 'Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com', 'Country of Origin: India', '","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the Mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Enchant
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product : Food Grade, High Strength, Extra White
 Capacity/Volume : 190 ml
 Package Content : Pack of 6 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Feast, 330ml, 1 pc","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best of quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",1 pc,pcs,1 pc,1,1,275,129,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['40234890'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234890_2-bb-home-milk-mug-feast.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234890-2_1-bb-home-milk-mug-feast.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234890-3_1-bb-home-milk-mug-feast.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234890-4_1-bb-home-milk-mug-feast.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234890-5_1-bb-home-milk-mug-feast.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234890-6_1-bb-home-milk-mug-feast.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234890-7_1-bb-home-milk-mug-feast.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40234890', 'Manufacturer Name & : Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan', 'Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com', 'Country of Origin: India', '","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Feast
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product : Food Grade, High Strength, Extra White
 Capacity/Volume : 330 ml
 Package Content : Pack of 1 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,BB Home,"BB Home Bone China Tea/ Coffee/ Milk Mug Floral, 330ml, 1 pc","These BB Home Bone China Mugs are crafted and manufactured in India to bring the best quality and shine for elegance. These Mugs are very superior in quality with their extra strength, extra white, vibrant colour & design. These are 100% food grade and dishwasher safe. These high-quality bone china mugs can be used for serving milk, tea, coffee & other beverages. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.",1 pc,pcs,1 pc,1,1,275,129,"Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan",India,['40234896'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40234896_2-bb-home-milk-mug-floral.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234896-2_1-bb-home-milk-mug-floral.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234896-3_1-bb-home-milk-mug-floral.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234896-4_1-bb-home-milk-mug-floral.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234896-5_1-bb-home-milk-mug-floral.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234896-6_1-bb-home-milk-mug-floral.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234896-7_1-bb-home-milk-mug-floral.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40234896', 'Manufacturer Name & : Ceramic Tableware Pvt Ltd, S-707-A, Road No. 6, B.K.L. Area Jaipur - 302013, Rajasthan', 'Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com', 'Country of Origin: India', '","Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,Handle with care and wash using a soft sponge to avoid any scratches on the surface of the Mug.," Brand : BB Home
 Product Name : BB Home Milk Mug Floral
 Material : Bone China
Quality : High-quality Bone China with High Strength, Extra White & Shine and manufactured in India.
 Unique benefits of the Product : Food Grade, High Strength, Extra White
 Capacity/Volume : 330 ml
 Package Content : Pack of 1 Mug in a box
 Best use cases : For serving Milk, Tea, Coffee & Other beverages
 Freezer Safe : Fridge safe but not freezer safe
 Dishwasher Safe : Yes
 Microwave Safe : No",-,-
