L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Lime, South Indian Style, 300 g Jar",Mothers Recipe Pickle - Lime (South Indian Style) is the flavorful mix of lime with zesty flavours. The pickles are prepared by using superiority of ingredients. It will make the pickles more flavour.,300 g Jar,g,300 g Jar,1,1,99,94.05,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001050186'],-,https://datalabs.siva3.io/image/Eunimart_groceries_3826_1-mothers-recipe-pickle-lime-south-indian-style.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3826-2_1-mothers-recipe-pickle-lime-south-indian-style.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3826-3_1-mothers-recipe-pickle-lime-south-indian-style.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3826-4_1-mothers-recipe-pickle-lime-south-indian-style.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3826-5_1-mothers-recipe-pickle-lime-south-indian-style.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3826-6_1-mothers-recipe-pickle-lime-south-indian-style.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001050186'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Lime Pieces, Edible Common Salt, Lime Juice, Edible Vegetable Oil, Chilli Powder, Spices & Condiments, Acidity Regulator(Ins-260) & Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Madras Thokku, 200 g Pouch","Mothers Recipe Madras Thokku Pickle is a flavor so genuine that it immediately takes you to the usual area kitchens, where for generations grandmothers would lovingly make pickles. It is ended from the best Shredded Mango Pickle and united with spices.",200 g Pouch,g,200 g Pouch,1,1,52,48.88,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['265960'],-,https://datalabs.siva3.io/image/Eunimart_groceries_265960_5-mothers-recipe-pickle-madras-thokku.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265960-2_8-mothers-recipe-pickle-madras-thokku.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265960-3_8-mothers-recipe-pickle-madras-thokku.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265960-4_8-mothers-recipe-pickle-madras-thokku.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265960-5_8-mothers-recipe-pickle-madras-thokku.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"A great accompaniment with any meal, it is a must have in every Indian kitchen. Pickles add an extra touch to your lunches or dinners. In fact in most households, meals are incomplete without this great pickle. Buy Mothers Recipe Pickle online now!","[{'EAN Code': '265960'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mango Shredded, Salt, Spices, Water, Sesame Oil, Cotton Seed Oil, Acetic Acid",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Maharashtra Mango, 200 g Pouch","Taste the finest flavour of perfect and proper amalgamation of royal raw mango pieces, methi seeds, fiery byadagi red chillies, mustard and with the extra flavour of hing, which you find simply in Mothers Maharashtra Mango Pickle.",200 g Pouch,g,200 g Pouch,1,1,52,48.88,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001051480'],-,https://datalabs.siva3.io/image/Eunimart_groceries_3933_3-mothers-recipe-pickle-maharashtra-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3933-2_1-mothers-recipe-pickle-maharashtra-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3933-3_1-mothers-recipe-pickle-maharashtra-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3933-4_1-mothers-recipe-pickle-maharashtra-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3933-5_1-mothers-recipe-pickle-maharashtra-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001051480'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mango Pieces (66%), Salt, Cottonseed Oil, Spices (Mustard, Chilli, Fenugreek, Turmeric, Asafoetida) And Acetic Acid As Acidity Regulator (E 260).",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Mango, 300 g Jar","This range of products promises you the taste of tradition. Known for its range of yummy and unique flavours, Mothers Recipe is a brand that has come to signify pickles that smell of your mother's kitchen. Pure, fresh and high quality that's what this range is all about. The Mango Pickle from this brand remains a popular one.",300 g Jar,g,300 g Jar,1,1,100,100,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001050667'],-,https://datalabs.siva3.io/image/Eunimart_groceries_265943_5-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265943-2_3-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265943-3_2-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265943-4_2-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265943-5_2-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_265943-6_2-mothers-recipe-pickle-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This pickle is best taken with Indian cuisine. Its tangy flavour can lift any dish or meal. Mango pickle can be a wonderful side dish with curries, rice and even rotis or paranthas.","[{'EAN Code': '8906001050667'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mango Pieces, Edible Common Salt, Edible Vegetable Oil, Spices & Condiments, Chilli Powder, Acidity Regulator, Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Mango, 500 g Pouch","Mothers Recipe Mango Pickle is a real Indian pickle finished from mango and sweet-smelling spices to include that additional zing to your meal. It is completed with diced mangoes preserved in garlic, oil, turmeric and chili powder.",500 g Pouch,g,500 g Pouch,1,1,149,108.77,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001050650'],-,https://datalabs.siva3.io/image/Eunimart_groceries_281674_4-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281674-2_2-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281674-3_1-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281674-4_1-mothers-recipe-pickle-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281674-5_1-mothers-recipe-pickle-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001050650'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mango Pieces, Brine (Edible common salt, acidity regulator (260)), Edible vegetable oil, pieces & Condiments and Asafotida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Mixed, 300 g Jar",Mothers Recipe Mixed Vegetable Pickle is a necessary item in practically every Indian meal. Traditional pickle recipes using distinctive spice mixes and vegetable oils are made with a wide variety of vegetables. A variety of carefully selected fruits and vegetables from across India are mixed in this exotic Indian Pickle. Melting into a distinct flavour that people across India have come to love for generations.,300 g Jar,g,300 g Jar,1,1,100,100,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001052562'],-,https://datalabs.siva3.io/image/Eunimart_groceries_263367_5-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263367-2_3-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263367-3_2-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263367-4_2-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263367-5_2-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263367-6_2-mothers-recipe-pickle-mixed.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001052562'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mixed Vegetable Pieces (Mango, Carrot, Lime, Green Chili, Amba Haldar, Karonda, Kerda &/Or Other Seasonal Vegetables), Brine (Edible Common Salt, Acidity Regulator (Ins-260)), Edible Vegetable Oil, Spices & Condiments, & Asafetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Mixed, 500 g Pouch",A yummy mixture of mangoes and limes with real spices and a green chilli kick. Get pleasure from your meals with spicy pickle. It contains no extra preservatives or non-natural flavours.,500 g Pouch,g,500 g Pouch,1,1,149,108.77,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001050711'],-,https://datalabs.siva3.io/image/Eunimart_groceries_281671_3-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281671-2_3-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281671-3_3-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281671-4_3-mothers-recipe-pickle-mixed.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_281671-5_3-mothers-recipe-pickle-mixed.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001050711'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mixed Vegetables Pieces (mango, carrot, lime, green chilli, amba haldar karonda kerda&/ or other seasonal vegetables), brine(Edible Common salt, Acidity Regulator(260)), Edible Vegetable oil, Spices & condiments and asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Punjabi Mango, 400 g Jar",Mothers Recipe Pickle - Punjabi Mango is prepared in Punjabi style. It is prepared by using superiority of mango and extra ingredients. It has a spicy taste. Mango dried under the sun and mixed with seasoning and transformed into this pleasurable Punjabi delight.,400 g Jar,g,400 g Jar,1,1,130,130,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001052685'],-,https://datalabs.siva3.io/image/Eunimart_groceries_3911_1-mothers-recipe-pickle-punjabi-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3911-2_1-mothers-recipe-pickle-punjabi-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3911-3_1-mothers-recipe-pickle-punjabi-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3911-4_1-mothers-recipe-pickle-punjabi-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3911-5_1-mothers-recipe-pickle-punjabi-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3911-6_1-mothers-recipe-pickle-punjabi-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001052685'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mango Pieces, Edible Common Salt, Edible Vegetable Oil, Spices & Condiments, Acidity Regulator, (Ins-260), Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Punjabi Pacharanga, 400 g Jar","Mothers Recipe Pickle - Punjabi Pacharanga has dripping with traditional flavour & striking taste. Maintains your finger-licking with an interesting taste of it. It has got an exotic taste to treat you with its exclusive way of preparing their pickles, pachranga pickle in a Punjabi method.",400 g Jar,g,400 g Jar,1,1,130,130,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['100003918'],-,https://datalabs.siva3.io/image/Eunimart_groceries_3918_4-mothers-recipe-pickle-punjabi-pacharanga.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3918-2_2-mothers-recipe-pickle-punjabi-pacharanga.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3918-3_2-mothers-recipe-pickle-punjabi-pacharanga.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3918-4_2-mothers-recipe-pickle-punjabi-pacharanga.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3918-5_2-mothers-recipe-pickle-punjabi-pacharanga.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3918-6_2-mothers-recipe-pickle-punjabi-pacharanga.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '100003918'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Mixed Vegetable Pieces (Mango, Carrot, Lime, Green Chili, Cauliflower, Lotus Root, Karonda, Ginger &/Or Other Seasonal Vegetables), Brine (Edible Common Salt, Edible Vegetable Oil, Spices & Condiments, Acidity Regulator (Ins-260) & Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Rajasthani Sweet Lime, 350 g Jar","Made from the best sun-ripened limes and combined with spices, this ancient recipe compliments the rich taste of local Rajasthani cuisine.",350 g Jar,g,350 g Jar,1,1,110,110,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001050933'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20003515_1-mothers-recipe-pickle-rajasthani-sweet-lime.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001050933'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Lime Pieces, Sugar, Spices & Condiments, Edible Common Salt, Edible Vegetable Oil, Acidity Regulator ( Ins 330) And Asafoetida",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Red Stuffed Chilli, 200 g Pouch","Mothers Recipe Pickle - Red Stuffed Chilli is crunchy hot red chilli, ground spices. Dip into this spicy Banarasi specialty. To improve the flavor of this striking Banarasi mix.",200 g Pouch,g,200 g Pouch,1,1,75,70.5,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['8906001050025'],-,https://datalabs.siva3.io/image/Eunimart_groceries_3968_3-mothers-recipe-pickle-red-stuffed-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3968-2_3-mothers-recipe-pickle-red-stuffed-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3968-3_3-mothers-recipe-pickle-red-stuffed-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3968-4_3-mothers-recipe-pickle-red-stuffed-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3968-5_3-mothers-recipe-pickle-red-stuffed-chilli.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906001050025'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Red Chili, Edible Common Salt, Edible Vegetable Oil, Spices & Condiments, Acidity Regulator (Ins-260) & Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Pickle - Tomato, 1 pc Bottle","An amazing all-time favorite tomato firm rich red juicy tomatoes with methi and salt, the taste heightened by tamarind something to set your bets on.",1 pc Bottle,pcs,1 pc Bottle,1,1,99,94.05,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['40019182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019182_2-mothers-recipe-pickle-tomato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019182-2_2-mothers-recipe-pickle-tomato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019182-3_2-mothers-recipe-pickle-tomato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019182-4_2-mothers-recipe-pickle-tomato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019182-5_2-mothers-recipe-pickle-tomato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019182-6_2-mothers-recipe-pickle-tomato.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40019182'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]",-,-,-,-,"Tomato Pieces, Edible Common Salt, Tamarind, Edible Vegetable Oil, Spices & Condiments, Acidity Regulator (Ins 260) And Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Red Chilli Garlic Chutney, 200 g","Add that zing to your everyday snacks with this delectable mix of our red chilli garlic chutney. Use our spicy MotherÃ¢ÂÂÃ¢ÂÂs Recipe Red Chilli Garlic Chutney as a dip with Cutlets, Rolls, Sandwiches or even with French Fries.",200 g,g,200 g,1,1,57,52.44,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['40180561'],"['10012022000108,10012022000105,10017021002736']",https://datalabs.siva3.io/image/Eunimart_groceries_40180561_5-mothers-recipe-red-chilli-garlic-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180561-2_6-mothers-recipe-red-chilli-garlic-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180561-3_6-mothers-recipe-red-chilli-garlic-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180561-4_6-mothers-recipe-red-chilli-garlic-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180561-5_6-mothers-recipe-red-chilli-garlic-chutney.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use our spicy Mother's Recipe Red Chilli Garlic Chutney as a dip with Cutlets, Rolls, Sandwiches or even with French Fries.","[{'EAN Code': '40180561'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10012022000108, 10012022000105, 10017021002736'}, {'Manufactured Marketed By': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]","DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",-,-,-,"Water, Red Chilli (22%), Garlic (12%), Sugar, Iodised Salt, Acidity Regulators (Ins 260 Ins 330), Stabilizer (Ins 415), Mixed Spices And Preservative (Ins 211)",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Samosa Chutney, 200 g","Enjoy hot samosas in the comfort of your home with our tangy samosa chutney. Crush few Samosas in a bowl, add chopped Onions, Corriander, MotherÃ¢ÂÂÃ¢ÂÂs Recipe Samosa Chutney & beaten curd. Garnish & serve with Chaat Masala and Sev. You can also use our Samosa Chutney as a dip with Pakodas, Cutlets or French Fries.",200 g,g,200 g,1,1,57,52.44,"DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",India,['40180560'],"['10012022000108,10012022000105,10017021002736']",https://datalabs.siva3.io/image/Eunimart_groceries_40180560_6-mothers-recipe-samosa-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180560-2_6-mothers-recipe-samosa-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180560-3_6-mothers-recipe-samosa-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180560-4_6-mothers-recipe-samosa-chutney.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180560-5_6-mothers-recipe-samosa-chutney.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Crush a few Samosas in a bowl, add chopped Onions, Corriander, Mother's Recipe Samosa Chutney & beaten curd.
Garnish & serve with Chaat Masala and Sev.
You can also use our Samosa Chutney as a dip with Pakodas, Cutlets or French Fries.","[{'EAN Code': '40180560'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10012022000108, 10012022000105, 10017021002736'}, {'Manufactured & Marketed By': 'DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE'}]","DESAI BROTHERS LTD, NO177/2 DHOLE PATIL STREET PUNE",-,-,-,"Water, Sugar, Jaggery, Tamarind, Dates, Mixed Spices, Iodised Salt, Acidity Regulators (Ins 260 Ins 330), Ginger, Stabiliser (Ins 415) And Preservative (Ins 211)",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Mother's Recipe,"Mother's Recipe Sweet & Spicy Lemon Chutney - Adds Tangy Flavour, 200 g Pouch","The Mothers Recipe Sweet & Spicy Lemon chutney is perfect to have as a side dip with your sandwiches or paratha. This Sweet and Spicy Lemon Chutney is a one-stop for all your sauces needs. The perfectly curated sweet and spicy flavour suits everyone's taste palate and the tanginess of lemon suits every cuisine. The spices used in this lemons chutney are fresh and the mix of spices balanced its acidity while adding the flavours to it. The chutney is also healthy and goes well with most Indian snacks like sandwiches. parathas and dosas. Explore the wide range of sauces, side dips, and other condiments from Mothers Recipe only on big basket.",200 g Pouch,g,200 g Pouch,1,1,57,57,"Desai Foods Pvt Ltd. 3 Atur Chamber, 2A Moledina Road, Camp, Pune -411001.",India,['8907316008435'],"['10012022000108,10012022000105,10017021002736']",https://datalabs.siva3.io/image/Eunimart_groceries_40254817_1-mothers-recipe-sweet-spicy-lemon-chutney-adds-tangy-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254817-2_1-mothers-recipe-sweet-spicy-lemon-chutney-adds-tangy-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254817-3_1-mothers-recipe-sweet-spicy-lemon-chutney-adds-tangy-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254817-4_1-mothers-recipe-sweet-spicy-lemon-chutney-adds-tangy-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254817-5_1-mothers-recipe-sweet-spicy-lemon-chutney-adds-tangy-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Keep in a cool and dry place.
2. Store in an airtight container.","[{'EAN Code': '8907316008435'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012022000108, 10012022000105, 10017021002736'}, {'Manufactured & Marketed By': 'Desai Foods Pvt Ltd. 3 Atur Chamber, 2A Moledina Road, Camp, Pune -411001.'}]","Desai Foods Pvt Ltd. 3 Atur Chamber, 2A Moledina Road, Camp, Pune -411001.",-,-,-,"Lemon (40%), Sugar, Water, Iodized Salt, Mixed Spices And Acidity Regulators (INS 330 & INS 260) Nutritional Information- Energy 186g, Protein 0.2g, Carbohydrate 45.5g, Fat 0.3g, Sodium 1255mg",-,-
