L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Arai Keerai, 250 g","""Arai Keerai"" describes the amaranth leaves in its middles stages of growth. Arai keerai can be used to made vadai which is also a delicious evening snack that helps to boost growth and immunity. Arai keerai helps in hair growth and keeps hair problems like dandruff at bay.",250 g,g,250 g,1,1,32.89,25,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071",India,['40208460'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40208460_1-fresho-arai-keerai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40208460-2_1-fresho-arai-keerai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40208460-3_1-fresho-arai-keerai.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40208460'}, {'Country of origin': 'India'}, {'Manufacturer & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071'}, {'FSSAI Number': '10015042002228'}]","Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ash Gourd (Loose), 1 pc Approx. 2.5 to 4 Kg","The powdery coating of this vegetable is responsible for its name 'Ash Gourd'.
With a round and oblong shape, Ash gourds have an exterior skin which can vary between dark green to pale grey.
They taste mild like a cucumber and are soft to chew.",1 pc Approx. 2.5 to 4 Kg,pcs,1 pc Approx. 2.5 to 4 Kg,1,1,151.97,115.5,Fresho,India,['40004004'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004004_12-fresho-ash-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004004-2_13-fresho-ash-gourd.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ash Gourd has loads of vitamins and minerals like phosphorus, calcium, riboflavin, Iron, thiamine, niacin and Vitamin C.
It has moisture content and less fat and carbohydrates. It has a calorific value of 15.",-,"[{'EAN Code': '40004004'}, {'Country of origin': 'India'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ash Gourd - Cut, 500 g","Our uniformly and perfectly cut fresh ash gourds comes with a mild and soft texture.
No more messy hands!",500 g,g,500 g,1,1,56.58,43,Fresho,India,['84005070400511'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40050704_2-fresho-ash-gourd-cut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050704-2_1-fresho-ash-gourd-cut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050704-3_1-fresho-ash-gourd-cut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ash Gourd has loads of vitamins and minerals like phosphorus, calcium, riboflavin, iron, thiamine, niacin and Vitamin C.
It has high moisture content and less fat, carbohydrates.
The juice of raw ash gourd is used as a natural remedy to treat mild to severe dysentery.",-,"[{'EAN Code': '84005070400511'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ash Gourd - Cut, 500 g","Our uniformly and perfectly cut fresh ash gourds comes with a mild and soft texture.
No more messy hands!",500 g,g,500 g,1,1,56.58,43,Fresho,India,['84005070400511'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40050704_2-fresho-ash-gourd-cut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050704-2_1-fresho-ash-gourd-cut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050704-3_1-fresho-ash-gourd-cut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ash Gourd has loads of vitamins and minerals like phosphorus, calcium, riboflavin, iron, thiamine, niacin and Vitamin C.
It has high moisture content and less fat, carbohydrates.
The juice of raw ash gourd is used as a natural remedy to treat mild to severe dysentery.",-,"[{'EAN Code': '84005070400511'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ash Gourd, 1 kg","The powdery coating of this vegetable is responsible for its name 'Ash Gourd'.
With a round and oblong shape, Ash gourds have an exterior skin which can vary between dark green to pale grey.
They taste mild like a cucumber and are soft to chew.",1 kg,kg,1 kg,1,1,36.18,36.18,Fresho,India,['10000010'],-,https://datalabs.siva3.io/image/Eunimart_groceries__20-fresho-ash-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_2_33-fresho-ash-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3_1-fresho-ash-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_4_1-fresho-ash-gourd.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ash Gourd has loads of vitamins and minerals like phosphorus, calcium, riboflavin, Iron, thiamine, niacin and Vitamin C.
It has moisture content and less fat and carbohydrates. It has a calorific value of 15.",-,"[{'EAN Code': '10000010'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Asparagus, 250 g","The uniquely mild and bitter flavoured Asparagus has long, deep green stalks that are tender at the tip and thick at the end.",250 g,g,250 g,1,1,92.43,69.5,Fresho,India,['30000419'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30000419_10-fresho-asparagus.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30000419-2_1-fresho-asparagus.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Asparagus is fiber rich and a natural diuretic.
They help in weight loss and the strengthening of our immune system.
They ease hangovers and protect liver cells from the toxins present in alcohol.",-,"[{'EAN Code': '30000419'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Asparagus, 250 g","The uniquely mild and bitter flavoured Asparagus has long, deep green stalks that are tender at the tip and thick at the end.",250 g,g,250 g,1,1,92.43,69.5,Fresho,India,['30000419'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30000419_10-fresho-asparagus.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30000419-2_1-fresho-asparagus.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Asparagus is fiber rich and a natural diuretic.
They help in weight loss and the strengthening of our immune system.
They ease hangovers and protect liver cells from the toxins present in alcohol.",-,"[{'EAN Code': '30000419'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Baby Corn - Unpeeled (Loose), 250 g","A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Picking fresh and scrumptious vegetables for your healthy lifestyle is now just a click away.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1687/manchurian-baby-corn-basket-chat/",250 g,g,250 g,1,1,16.45,12.5,Fresho,India,['20000926'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20000926_10-fresho-baby-corn-unpeeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000926-2_6-fresho-baby-corn-unpeeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000926-3_1-fresho-baby-corn-unpeeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000926-4_1-fresho-baby-corn-unpeeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000926-5_1-fresho-baby-corn-unpeeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"In addition to its delicious sweet taste, baby corns are high in dietary fiber, low in fat and a great source of essential nutrients.
They are also high in potassium and folic acid.",-,"[{'EAN Code': '20000926'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Baby Potato (Loose), 500 g","These small baby potatoes are a sweeter variety than normal ones and come with a creamy off white interior. Baby potato is a starchy vegetable that adds thickness to recipes and blends well with other vegetables.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2133/baked-cheesy-baby-potatoes/",500 g,g,500 g,1,1,28.95,22,Fresho,India,['10000024'],-,https://datalabs.siva3.io/image/Eunimart_groceries_24_20-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-2_2-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-3_1-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-4_1-fresho-baby-potato.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Baby potatoes are a rich source of dietary fibres, potassium, vitamin C and B-6.
They reduce the risk of cardiovascular diseases.",-,"[{'EAN Code': '10000024'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Baby Potato (Loose), 500 g","These small baby potatoes are a sweeter variety than normal ones and come with a creamy off white interior. Baby potato is a starchy vegetable that adds thickness to recipes and blends well with other vegetables.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2133/baked-cheesy-baby-potatoes/",500 g,g,500 g,1,1,28.95,22,Fresho,India,['10000024'],-,https://datalabs.siva3.io/image/Eunimart_groceries_24_20-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-2_2-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-3_1-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-4_1-fresho-baby-potato.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Baby potatoes are a rich source of dietary fibres, potassium, vitamin C and B-6.
They reduce the risk of cardiovascular diseases.",-,"[{'EAN Code': '10000024'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Baby Potato (Loose), 500 g","These small baby potatoes are a sweeter variety than normal ones and come with a creamy off white interior. Baby potato is a starchy vegetable that adds thickness to recipes and blends well with other vegetables.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2133/baked-cheesy-baby-potatoes/",500 g,g,500 g,1,1,28.95,22,Fresho,India,['10000024'],-,https://datalabs.siva3.io/image/Eunimart_groceries_24_20-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-2_2-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-3_1-fresho-baby-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24-4_1-fresho-baby-potato.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Baby potatoes are a rich source of dietary fibres, potassium, vitamin C and B-6.
They reduce the risk of cardiovascular diseases.",-,"[{'EAN Code': '10000024'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Banana - Raw, Diced, 200 g","Relish the firm, Fresho raw bananas uniformly diced pack for its rich starchy texture in many Indian dishes.
Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour.
Fresho raw bananas are graded and sorted by our experts and best quality is delivered.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",200 g,g,200 g,1,1,47.37,36,Fresho,India,['40005827'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005827_5-fresho-banana-raw-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw bananas are rich in fiber and potassium.
They aid in better nutrient absorption and serve as a good treatment for diarrhoea.
It also boosts metabolism.",-,"[{'EAN Code': '40005827'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Banana - Raw, Sliced, 200 g","Relish the firm, Fresho raw bananas uniformly sliced pack for its rich starchy texture in many Indian dishes.
Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour.
Fresho raw bananas are graded and sorted by our experts and best quality is delivered.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",200 g,g,200 g,1,1,44.74,34,Fresho,India,['40005829'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005829_5-fresho-banana-raw-sliced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw bananas are rich in fiber and potassium.
They aid in better nutrient absorption and serve as a good treatment for diarrhoea.
It also boosts metabolism.",-,"[{'EAN Code': '40005829'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Banana Flower - Organically Grown (Loose), 1 pc","Banana flower, also known as banana blossom, is a tear-shaped maroon or purplish flower hanging at the end of banana clusters grows on the end of the stem holding a cluster of bananas. The edible flower has a unique and excellent taste rich in nutrients. With every purple outer sheath removed it has anthers which are edible. We selectively pick organically grown banana flower from the best farms.",1 pc,pcs,1 pc,1,1,44.08,33.5,Fresho,India,['40036723'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40036723_3-fresho-banana-flower-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40036723-2_1-fresho-banana-flower-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40036723-3_1-fresho-banana-flower-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40036723-4_1-fresho-banana-flower-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Banana blossoms reduce menstrual bleeding. They help reduce diabetes and anemia and are a rich source of vitamins and minerals.,-,"[{'EAN Code': '40036723'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Banana Stem - Diced, 200 g","We have reduced your time and effort with this pack of fresho diced banana stems which makes a quick and healthy meal, and are neatly cleaned and packed.
Banana Stem is the fibrous stalk of the banana plant.
It has high water content, fresh and crispy textured stalks with a mild taste.
Fresho stem grade bananas are offered in a pristine condition and are tasty and nutritious.",200 g,g,200 g,1,1,36.84,28,Fresho,India,['40005821'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005821_3-fresho-banana-stem-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Banana stem's high fiber content cleanses the digestive system, which in turn keeps many diseases away.
Banana stem juice is traditionally used to cure kidney stones and urinary tract infections. Also, beneficial for weight loss.",-,"[{'EAN Code': '40005821'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Banana Stem - Organically Grown (Loose), 1 pc","Banana Stem is the fibrous stalk of the banana plant. It has high water content, fresh and crispy textured stalks with mild taste. Fresho stem grade bananas are offered in a pristine condition and are tasty and nutritious. We selectively pick stems of organically grown banana stem from the best farms.",1 pc,pcs,1 pc,1,1,31.58,24,Fresho,India,['40036724'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40036724_4-fresho-banana-stem-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40036724-2_1-fresho-banana-stem-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40036724-3_1-fresho-banana-stem-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40036724-4_1-fresho-banana-stem-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Banana stem's high fiber content cleanses the digestive system, which in turn keeps many diseases away. Banana stem juice is traditionally used to cure kidney stones and urinary tract infections. Also, beneficial for weight loss.",-,"[{'EAN Code': '40036724'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Basale Leaf, 1 pc 150 g","Thick, semi-succulent, heart-shaped Basale leaves are fresh green coloured spinach that grows fast with its soft-stemmed vine. Comes with a mild flavour and mucilaginous texture.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/646/sausage-and-basil-penne-pasta/",1 pc 150 g,pcs,1 pc 150 g,1,1,26.97,26.97,"BigbasketSupermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071",India,['40228969'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40228969_1-fresho-basale-leaf.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40228969'}, {'Country Of Origin': 'India'}, {'Manufacturer Name and ': 'BigbasketSupermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071'}, {'FSSAI Number': '10015042002228'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Basale Leaf, 250 g","Thick, semi-succulent, heart-shaped basal leaves are fresh green coloured spinach that grows fast with its soft-stemmed vine.
Comes with a mild flavor and mucilaginous texture.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/646/sausage-and-basil-penne-pasta/",250 g,g,250 g,1,1,28.95,22,Fresho,India,['20000756'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20000756_10-fresho-basale-leaf.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Basale leaf is rich in Vitamin A, C, Iron and Calcium.
Low in calories per volume and high in protein per calorie.
The succulent mucilage is a particularly rich source of soluble fiber.",-,"[{'EAN Code': '20000756'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Beans - Avare (Loose), 1 kg","Bright purple to pale green Avare bean pods contain flat, white seeds with bland to bitter taste.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/",1 kg,kg,1 kg,1,1,110.53,110.53,Fresho,India,['20002696'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20002696_5-fresho-beans-avare.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002696-2_6-fresho-beans-avare.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002696-3_6-fresho-beans-avare.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002696-4_6-fresho-beans-avare.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002696-5_1-fresho-beans-avare.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Avare beans are rich in Vitamin C and minerals like Iron and calcium.
They help in promoting heart health and weight management while maintaining water balance and prevent constipation. They contain high fiber and regulate cholesterol levels.",-,"[{'EAN Code': '20002696'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Beans - Broad (Loose), 500 g","Fresh broad beans have a delicious earthy flavour that fits well with winter cooking.
They have kidney shaped curves that are tender and generally consumed with the pods.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2176/macaroni-with-baked-beans/",500 g,g,500 g,1,1,32.89,25,Fresho,India,['10000038'],-,https://datalabs.siva3.io/image/Eunimart_groceries_38_17-fresho-beans-broad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_38-2_27-fresho-beans-broad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_38-3_1-fresho-beans-broad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_38-4_1-fresho-beans-broad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Broad Beans are a great source of proteins and carbohydrates.
They are also rich in Vitamins A, B1 and B2.",-,"[{'EAN Code': '10000038'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
