Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product Name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image,Image,Image,Image,Image,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN,HSN,EAN,Gender,Concern,Ingredient,Conscious,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Warranty,Adjustable,Fastening,Filtration,Foldable,Mask Type,Package Content,Ply,Reusable,Sustainable,Benefit,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
EU00006640,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack Of 5 Lavender Solid Reusable Cotton Cloth Masks,Lavender,(Onesize),1,CENWELL,999,449,This item cannot be returned.,,,5,Units,Cotton,"Twenty First Century Creations Pvt Ltd, TWENTY FIRST CENTURY CREATIONS PVT LTD, B-199 ASHOK VIHAR PHASE-1, DELHI - 110052",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17CENWELLKidsPackOf5LavenderSolidReusableCottonClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17CENWELLKidsPackOf5LavenderSolidReusableCottonClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17CENWELLKidsPackOf5LavenderSolidReusableCottonClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17CENWELLKidsPackOf5LavenderSolidReusableCottonClothMasks_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,(Y),Regular,,,Solid,,,,,,,,,
EU00006641,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Pack Of 30 White & Black Solid 5-Ply Reusable Anti-Pollution N95 Masks,"Black,White",(Onesize),1,LOIS CARON,1899,449,This item cannot be returned.,,,30,Units,Non-woven fabric,"LOIS CARON PVT LTD, SHANTI HEALTH CARE MENUFACTURING PVT.LTD , DELHI -110092",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17LOISCARONUnisexPackOf30White&BlackSolid5-PlyReusableAnti-PollutionN95Masks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17LOISCARONUnisexPackOf30White&BlackSolid5-PlyReusableAnti-PollutionN95Masks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17LOISCARONUnisexPackOf30White&BlackSolid5-PlyReusableAnti-PollutionN95Masks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17LOISCARONUnisexPackOf30White&BlackSolid5-PlyReusableAnti-PollutionN95Masks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,Anti Pollution,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),N95 or KN95,Mask,5,(Y),Regular,,,Solid,,,,,,,,,
EU00006642,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pack Of 3 Printed 3-Ply Cotton Reusable Outdoor Cloth Mask,Multicoloured,(Onesize),1,Bonjour,449,449,This item cannot be returned.,,,3,Units,Cotton,"Bonjourretail, Zonac Knitting Pvt. Ltd.,Plot No.18/19,Ecotech Extn.1,Greater Noida,201308,UP,Contact Number:9711611690",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BonjourWomenPackOf3Printed3-PlyCottonReusableOutdoorClothMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BonjourWomenPackOf3Printed3-PlyCottonReusableOutdoorClothMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BonjourWomenPackOf3Printed3-PlyCottonReusableOutdoorClothMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BonjourWomenPackOf3Printed3-PlyCottonReusableOutdoorClothMask_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00006643,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pink & Orange Cotton Jacquard Fabric 3-Ply Reusable Fashion Mask With Mobile Sling,"Pink,Orange",(Onesize),1,Anekaant,599,359,This item cannot be returned.,,,Single,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, Plot No. 225, Ph - V, Sector 53, Kundli Industrial Estate, Sonipat, Haryana, 131028",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPink&OrangeCottonJacquardFabric3-PlyReusableFashionMaskWithMobileSling_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPink&OrangeCottonJacquardFabric3-PlyReusableFashionMaskWithMobileSling_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPink&OrangeCottonJacquardFabric3-PlyReusableFashionMaskWithMobileSling_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPink&OrangeCottonJacquardFabric3-PlyReusableFashionMaskWithMobileSling_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00006644,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women White & Beige 3-Ply Jacquard Reusable Cloth Mask with Mobile Sling,"Beige,White",(Onesize),1,Anekaant,599,359,This item cannot be returned.,,,Single,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, Plot No. 225, Ph - V, Sector 53, Kundli Industrial Estate, Sonipat, Haryana, 131028",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&Beige3-PlyJacquardReusableClothMaskwithMobileSling_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&Beige3-PlyJacquardReusableClothMaskwithMobileSling_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&Beige3-PlyJacquardReusableClothMaskwithMobileSling_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&Beige3-PlyJacquardReusableClothMaskwithMobileSling_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00006645,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Off-White & Blue Embroidered 3-Ply Reusable Outdoor Face Mask With Mobile Sling,"Blue,White",(Onesize),1,Anekaant,599,359,This item cannot be returned.,,,Single,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, Plot No. 225, Ph - V, Sector 53, Kundli Industrial Estate, Sonipat, Haryana, 131028",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOff-White&BlueEmbroidered3-PlyReusableOutdoorFaceMaskWithMobileSling_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOff-White&BlueEmbroidered3-PlyReusableOutdoorFaceMaskWithMobileSling_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOff-White&BlueEmbroidered3-PlyReusableOutdoorFaceMaskWithMobileSling_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOff-White&BlueEmbroidered3-PlyReusableOutdoorFaceMaskWithMobileSling_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Embroidered,,,,,,,,,
EU00006646,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pink Printed 3-Ply Anti-Pollution Reusable Protective Outdoor Mask Cum Scarf,Pink,(Onesize),1,SWAYAM,999,449,This item cannot be returned.,,,Single,Units,Poly Cotton,"LINEN DESIGN COMPANY PVT LTD, Swayam Plot No.142,Mohiyal Colony,Sec-40,Pin-122002",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPinkPrinted3-PlyAnti-PollutionReusableProtectiveOutdoorMaskCumScarf_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPinkPrinted3-PlyAnti-PollutionReusableProtectiveOutdoorMaskCumScarf_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPinkPrinted3-PlyAnti-PollutionReusableProtectiveOutdoorMaskCumScarf_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPinkPrinted3-PlyAnti-PollutionReusableProtectiveOutdoorMaskCumScarf_4.jpg,,,,,,(N),(N),(N),,,,Female,Anti Pollution,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,3,(Y),Regular,,,Printed,,,,,,,,,
EU00006647,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Maroon & Off-White Self Design Re-Usable Scarf Face Mask,"Maroon,White",(Onesize),1,Blueberry,1499,374,This item cannot be returned.,,,Single,Units,Viscose Rayon,"RAJ OVERSEAS, RAJ OVERSEAS15, Western Avenue, Sainik Farms, New Delhi-110062",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BlueberryWomenMaroon&Off-WhiteSelfDesignRe-UsableScarfFaceMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BlueberryWomenMaroon&Off-WhiteSelfDesignRe-UsableScarfFaceMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BlueberryWomenMaroon&Off-WhiteSelfDesignRe-UsableScarfFaceMask_3.jpg,,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,(Y),Regular,,,Self Design,,,,,,,,,
EU00006648,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Swayam Women 3-Ply Reusable Outdoor Protective Scarf Mask,Multicoloured,(Onesize),1,SWAYAM,999,449,This item cannot be returned.,,,Single,Units,Poly Cotton,"LINEN DESIGN COMPANY PVT LTD, LinenDesignCompanyPvt Ltd, Plot No.142,Mohiyal Colony,Sec-40,Pin-122002",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamWomen3-PlyReusableOutdoorProtectiveScarfMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamWomen3-PlyReusableOutdoorProtectiveScarfMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamWomen3-PlyReusableOutdoorProtectiveScarfMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamWomen3-PlyReusableOutdoorProtectiveScarfMask_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,,,,,,,,,,,,,,,
EU00006649,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pink & Blue Printed 3-Ply Reusable Scarf Style Cloth Mask,"Blue,Pink",(Onesize),1,SWAYAM,999,449,This item cannot be returned.,,,Single,Units,Poly Cotton,"LINEN DESIGN COMPANY PVT LTD, LinenDesignCompanyPvt Ltd, Plot No.142,Mohiyal Colony,Sec-40,Pin-122002",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPink&BluePrinted3-PlyReusableScarfStyleClothMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPink&BluePrinted3-PlyReusableScarfStyleClothMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPink&BluePrinted3-PlyReusableScarfStyleClothMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMWomenPink&BluePrinted3-PlyReusableScarfStyleClothMask_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,3,(Y),,,,Printed,,,,,,,,,
EU00006650,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Swayam Brown Reusable 3-Ply Cloth Mask Com Scarf,Brown,(Onesize),1,SWAYAM,999,449,This item cannot be returned.,,,Single,Units,Poly Cotton,"LINEN DESIGN COMPANY PVT LTD, LinenDesignCompanyPvt Ltd, Plot No.142,Mohiyal Colony,Sec-40,Pin-122002",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamBrownReusable3-PlyClothMaskComScarf_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamBrownReusable3-PlyClothMaskComScarf_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamBrownReusable3-PlyClothMaskComScarf_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWAYAMSwayamBrownReusable3-PlyClothMaskComScarf_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00006651,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Pack Of 3 3-Ply Reusable Cloth Masks,Multicoloured,(M),1,FLYING BERRY,1499,449,This item cannot be returned.,,,3,Units,Cotton,"Abhay Overseas Inc., Abhay Overseas Inc",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexPackOf33-PlyReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexPackOf33-PlyReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexPackOf33-PlyReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexPackOf33-PlyReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,3,(Y),Regular,,,,,,,,,,,,
EU00006652,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack Of 3 Printed Organic Cotton Protective Outdoor Masks,Multicoloured,(Onesize),1,GREENDIGO,550,440,This item cannot be returned.,,,3,Units,Organic Cotton,"Greendigo Retail Private Limited, Greendigo Retail Private Limited, FF-A-03, Art Guild House, Phoenix marketcity, LBS Marg, Kurla (W), Mumbai 400070",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17GREENDIGOKidsPackOf3PrintedOrganicCottonProtectiveOutdoorMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17GREENDIGOKidsPackOf3PrintedOrganicCottonProtectiveOutdoorMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17GREENDIGOKidsPackOf3PrintedOrganicCottonProtectiveOutdoorMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17GREENDIGOKidsPackOf3PrintedOrganicCottonProtectiveOutdoorMasks_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,,(Y),,Unvalved,(Y),Protective Outdoor Mask,Mask,2,(Y),Sustainable,,,Printed,,,,,,,,,
EU00006653,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Black 3-Ply Valved Anti-Bacterial Reusable A95+ Mask,Black,(Onesize),1,SWISS MILITARY,240,192,This item cannot be returned.,,,Single,Units,Cotton,"SWISS MILITARY CONSUMER GOODS LIMITED, SWISS MILITARY CONSUMER GOODS LIMITED; PLOT NO. 83B INDUSTRIAL AREA, VILLAGE LODHI MAJRA, DISTRICT BADDI HIMACHAL PRADESH -173205",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWISSMILITARYUnisexBlack3-PlyValvedAnti-BacterialReusableA95+Mask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWISSMILITARYUnisexBlack3-PlyValvedAnti-BacterialReusableA95+Mask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWISSMILITARYUnisexBlack3-PlyValvedAnti-BacterialReusableA95+Mask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SWISSMILITARYUnisexBlack3-PlyValvedAnti-BacterialReusableA95+Mask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Valved,(Y),Protective Outdoor Mask,Mask,3,(Y),,,,,,,,,,,,,
EU00006654,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack Of 3 Printed 3-Ply Reusable Pure Cotton Protective Cloth Masks,Multicoloured,(2-7Y),1,Tossido,549,428,This item cannot be returned.,,,3,Units,Cotton,"TOSS MARKETING PVT.LTD., Toss Marketing Private Limited, K-59 Lajpat Nagar II, 110024",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoKidsPackOf3Printed3-PlyReusablePureCottonProtectiveClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoKidsPackOf3Printed3-PlyReusablePureCottonProtectiveClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoKidsPackOf3Printed3-PlyReusablePureCottonProtectiveClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoKidsPackOf3Printed3-PlyReusablePureCottonProtectiveClothMasks_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,1 month,(Y),Elasticated,Valved,(Y),Cloth Mask,Mask,3,(Y),Regular,,,Printed,,,,,,,,,
EU00006655,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pack Of 3 Digital Printed 3-Ply 100% Cotton Premium Reusable Cloth Face Masks,Multicoloured,(Onesize),1,Tossido,549,428,This item cannot be returned.,,,3,Units,Cotton,"TOSS MARKETING PVT.LTD., Toss Marketing Private Limited, K 59 Lajpat Nagar II, New Delhi : 110024",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3DigitalPrinted3-Ply100%CottonPremiumReusableClothFaceMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3DigitalPrinted3-Ply100%CottonPremiumReusableClothFaceMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3DigitalPrinted3-Ply100%CottonPremiumReusableClothFaceMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3DigitalPrinted3-Ply100%CottonPremiumReusableClothFaceMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,3,(Y),Regular,,,Printed,,,,,,,,,
EU00006656,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pack Of 3 Navy Blue & White Digital Printed 3-Ply Reusable 100% Cotton Premium Cloth Face Masks,"Blue,Navy Blue,White",(Onesize),1,Tossido,549,428,This item cannot be returned.,,,3,Units,Cotton,"TOSS MARKETING PVT.LTD., Toss Marketing Private Limited, K 59 Lajpat Nagar II, New Delhi : 110024",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3NavyBlue&WhiteDigitalPrinted3-PlyReusable100%CottonPremiumClothFaceMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3NavyBlue&WhiteDigitalPrinted3-PlyReusable100%CottonPremiumClothFaceMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3NavyBlue&WhiteDigitalPrinted3-PlyReusable100%CottonPremiumClothFaceMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17TossidoWomenPackOf3NavyBlue&WhiteDigitalPrinted3-PlyReusable100%CottonPremiumClothFaceMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,3,(Y),Regular,,,Printed,,,,,,,,,
EU00006657,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Pack Of 3 4-Ply Reusable Cloth Masks,Multicoloured,(Onesize),1,VASTRAMAY,699,426,This item cannot be returned.,,,3,Units,Cotton,"Vastramay, Vastramay, 59 A Matheswa Tala Road Kolkata 700046",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexPackOf34-PlyReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexPackOf34-PlyReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexPackOf34-PlyReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexPackOf34-PlyReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00006658,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pack of 2 Blue Printed Cotton Reusable Anti-Pollution Cloth Masks,Blue,(Onesize),1,Dream of Glory Inc,1699,373,This item cannot be returned.,,,2,Units,Cotton,"OPERA CLOTHING (P) LTD, Dream of Glory Inc., Opera Clothing Pvt Ltd - Kamal House, Masrani Lane, Kurla West Mumbai - 400 070",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DreamofGloryIncPackof2BluePrintedCottonReusableAnti-PollutionClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DreamofGloryIncPackof2BluePrintedCottonReusableAnti-PollutionClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DreamofGloryIncPackof2BluePrintedCottonReusableAnti-PollutionClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DreamofGloryIncPackof2BluePrintedCottonReusableAnti-PollutionClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,Anti Pollution,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,(Y),Regular,,,Printed,,,,,,,,,
EU00006659,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Adults Pack Of 3 Printed 3-Ply Reusable Cloth Masks,Multicoloured,(Onesize),1,Sera,599,419,This item cannot be returned.,,,3,Units,Cotton,"SERA GROUP, Sera Group, Gehlot Farms, Sector -47, Gurgaon -122001, Contact :8800611883 , Email: hello@seratrends.com",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SeraAdultsPackOf3Printed3-PlyReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SeraAdultsPackOf3Printed3-PlyReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SeraAdultsPackOf3Printed3-PlyReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SeraAdultsPackOf3Printed3-PlyReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00006660,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pack Of 100 Assorted 3-Ply Anti-Pollution Ultrasonic Outdoor Masks,Assorted,(Onesize),1,Swiss Design,1900,418,This item cannot be returned.,,,100,Units,Non-woven fabric,"HOUSE OF BRANDS FASHION LLP, Skytech Health Care LLP, Sec-26, Industrial Area, Bhiwani-127021 ,Haryana",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf100Assorted3-PlyAnti-PollutionUltrasonicOutdoorMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf100Assorted3-PlyAnti-PollutionUltrasonicOutdoorMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf100Assorted3-PlyAnti-PollutionUltrasonicOutdoorMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf100Assorted3-PlyAnti-PollutionUltrasonicOutdoorMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,Anti Pollution,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Surgical Mask,Mask,3,(N),Regular,,,,,,,,,,,,
EU00006661,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pack Of 100 3-Ply Printed Assorted Disposable Masks,Assorted,(Onesize),1,Swiss Design,1900,418,This item cannot be returned.,,,100,Units,Non-woven fabric,"HOUSE OF BRANDS FASHION LLP, Skytech Health Care LLP, Sec-26, Industrial Area, Bhiwani-127021 ,Haryana",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf1003-PlyPrintedAssortedDisposableMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf1003-PlyPrintedAssortedDisposableMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf1003-PlyPrintedAssortedDisposableMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SwissDesignPackOf1003-PlyPrintedAssortedDisposableMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Surgical Mask,Mask,3,(N),Regular,,,Printed,,,,,,,,,
