L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Colombian Brew Coffee,"Colombian Brew Coffee Pure Instant Coffee - Strong, Intense Aroma & Flavour, 200 g Pack","This is an elegant pack of 200g, 7.1oz - 100 servings Colombian Brew Instant coffee made with handpicked 100% pure coffee beans. Colombian Brew is inspired by Francisco Romero, a priest in mid-16th century Colombia that started its coffee revolution. Colombian Brew Coffee is sourced from best Coffee Bean Plantations in the world. Keep in dry Place",200 g Pack,g,200 g Pack,1,1,499,499,"FUN CHOICE, Sector A-2, Plot No-D2, Plot No-C20,Tronica City Ghaziabad.",India,['40122778'],['10019011005974'],https://datalabs.siva3.io/image/Eunimart_groceries_40122778_8-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122778-2_8-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122778-3_8-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122778-4_7-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122778-5_5-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122778-6_5-colombian-brew-coffee-pure-instant-coffee-strong.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This is soluble instant coffee. 1 spoon makes 1 cup of 125ml coffee. Drink hot or cold, in milk or water. Add sugar as per taste. (This coffee has no sugar, no milk powder, no preservatives).","[{'EAN Code': '40122778'}, {'Country of origin': 'India'}, {'FSSAI NO': '10019011005974'}, {'Manufacturer Name & ': 'FUN CHOICE, Sector A-2, Plot No-D2, Plot No-C20,Tronica City Ghaziabad.'}, {'Marketed By': 'TERRESTRIAL FOODS PRIVATE LIMITED, 3, BAHADUR SHAH ZAFAR MARG, NEW DELHI-110002. Best Before 03-03-2024'}]","TERRESTRIAL FOODS PRIVATE LIMITED, 3, BAHADUR SHAH ZAFAR MARG, NEW DELHI-110002. Best Before 03-03-2024",-,-,-,-,"100% Pure Instant Coffee. No Chicory. Vegan. (No sugar, No preservatives, No milk powder).",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Colombian Brew Coffee,"Colombian Brew Coffee Pure Instant Coffee - Strong, Intense Aroma & Flavour, 50 g Pack","This is an elegant pack of 50g servings Colombian Brew Instant coffee made with handpicked 100% pure coffee beans. Colombian Brew is inspired by Francisco Romero, a priest in mid-16th century Colombia that started its coffee revolution. Colombian Brew Coffee is sourced from best Coffee Bean Plantations in the world. Serving size: 2g; Net quantity: 25 sachets x 2g (50g) Allergen information: Does not contain milk. May contain traces of nuts. Storage: Store in a dry place. Do not buy pack if found tampered with.",50 g Pack,g,50 g Pack,1,1,159,159,"FUN CHOICE, Sector A-2, Plot No-D2, Plot No-C20,Tronica City Ghaziabad.",India,['890608870172'],['10019011005974'],https://datalabs.siva3.io/image/Eunimart_groceries_40122777_14-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122777-2_14-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122777-3_14-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122777-4_13-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122777-5_12-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122777-6_11-colombian-brew-coffee-pure-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40122777-7_11-colombian-brew-coffee-pure-instant-coffee-strong.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This is a soluble instant coffee. 1 spoon makes 1 cup of 125ml coffee. Drink hot or cold, in milk or water. Add sugar as per taste. (This coffee has no sugar, no milk powder, no preservatives).","[{'EAN Code': '890608870172'}, {'Country of origin': 'India'}, {'FSSAI NO': '10019011005974'}, {'Manufacturer Name & ': 'FUN CHOICE, Sector A-2, Plot No-D2, Plot No-C20,Tronica City Ghaziabad.'}, {'Marketed By': 'TERRESTRIAL FOODS PRIVATE LIMITED, 3, BAHADUR SHAH ZAFAR MARG, NEW DELHI-110002. Best Before 03-03-2024'}]","TERRESTRIAL FOODS PRIVATE LIMITED, 3, BAHADUR SHAH ZAFAR MARG, NEW DELHI-110002. Best Before 03-03-2024",-,-,-,-,"100% Pure Instant Coffee. No Chicory. Vegan. (No sugar, No preservatives, No milk powder).",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Colombian Brew Coffee,"Colombian Brew Coffee Vanilla Filter Coffee - 100% Arabica, Rich Aroma & Taste, 100 g Pouch","This is an elegant pack of 100g, 3.5oz - 10 servings Colombian Vanilla Filter coffee, made with Vanilla and handpicked 100% Arabica Beans. Dark Roast & Grind, Colombian Brew is inspired by Francisco Romero, a priest in mid-16th century Colombia that started its coffee revolution. Colombian Brew Coffee is sourced from best Coffee Bean Plantations in the world. Vegan. 100% Natural. Pure & Artisan Cacao. Weight: 100 g Store in a dry place",100 g Pouch,g,100 g Pouch,1,1,135,135,"FUN CHOICE, Sector A-2, Plot No-D2, Plot No-C20,Tronica City Ghaziabad.",India,['8906088701315'],['10019011005974'],https://datalabs.siva3.io/image/Eunimart_groceries_40156508_15-colombian-brew-coffee-vanilla-filter-coffee-arabica-roast-ground.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40156508-2_16-colombian-brew-coffee-vanilla-filter-coffee-arabica-roast-ground.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40156508-3_16-colombian-brew-coffee-vanilla-filter-coffee-arabica-roast-ground.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40156508-4_15-colombian-brew-coffee-vanilla-filter-coffee-arabica-roast-ground.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40156508-5_14-colombian-brew-coffee-vanilla-filter-coffee-arabica-roast-ground.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40156508-6_14-colombian-brew-coffee-vanilla-filter-coffee-arabica-roast-ground.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This is not an instant coffee. Perfect for espresso, french press, drip coffee, cold brew, moka pot or South Indian filter coffee technique. One spoon makes one cup of 125 ml. Drink hot or cold, in milk or water. Add sugar as per taste. This coffee has no sugar, no milk powder, no preservatives.","[{'EAN Code': '8906088701315'}, {'Country of origin': 'India'}, {'FSSAI NO': '10019011005974'}, {'Manufacturer Name & ': 'FUN CHOICE, Sector A-2, Plot No-D2, Plot No-C20,Tronica City Ghaziabad.'}, {'Marketed By': 'TERRESTRIAL FOODS PRIVATE LIMITED, 3, BAHADUR SHAH ZAFAR MARG, NEW DELHI-110002. Best Before 03-03-2024'}]","TERRESTRIAL FOODS PRIVATE LIMITED, 3, BAHADUR SHAH ZAFAR MARG, NEW DELHI-110002. Best Before 03-03-2024",-,-,-,-,"100% Arabica Ground Coffee, Vanilla. Dark Roast and Grind. No Chicory. Vegan. (No sugar, No preservatives, No milk powder)",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Continental Speciale, 50 g Pouch","Continental Speciale is 100% pure, instant, soluble coffee processed from carefully selected plantation Arabica and washed Robusta beans blended to perfection for complete satisfaction instantly. A flavour made out of hand-picked, natural and pure coffee beans that makes every morning a special affair. 
Continental Speciale could be your everyday morning cup of joy. With 100% coffee and nothing coming in its way, Continental Speciale is here to bring you the classic richness and taste of coffee.",50 g Pouch,g,50 g Pouch,1,1,160,128,"CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330",India,['40067596'],['10017047000894'],https://datalabs.siva3.io/image/Eunimart_groceries_40067596_3-continental-continental-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067596-2_2-continental-continental-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067596-3_2-continental-continental-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067596-4_2-continental-continental-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067596-5_2-continental-continental-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067596-6_1-continental-continental-speciale.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1.1 gm Continental Speciale coffee powder
2.100 ml hot milk
3.Sugar to taste
4.Stir well and enjoy the perfect cup","[{'EAN Code': '40067596'}, {'Country of origin': 'India'}, {'FSSAI Number': '10017047000894'}, {'Manufacturer Name & ': 'CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330'}, {'Marketed by': '7-1-24/2/D, Greendale, Ameerpet, Hyderabad-500016, Telangana'}]","7-1-24/2/D, Greendale, Ameerpet, Hyderabad-500016, Telangana",-,-,-,-,100% Pure Coffee,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Creamy Coffee, 180 g","This is creamy coffee is a delicious 3 in 1 coffee from Continental Coffee. This is the perfect brew of creamy and frothy coffee. This is absolute bliss for the people who love coffee.
Start your morning with this delicious cup of goodness. Each pack contains 10 sachets.",180 g,g,180 g,1,1,100,90,"CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330",India,['40161611'],['10017047000894'],https://datalabs.siva3.io/image/Eunimart_groceries_40161611_2-continental-creamy-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161611-2_2-continental-creamy-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161611-3_2-continental-creamy-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161611-4_2-continental-creamy-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161611-5_2-continental-creamy-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161611-6_1-continental-creamy-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161611-7_1-continental-creamy-coffee.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Empty the contents of the sachet (18g) into a mug.
Pour 120ml of hot water (not boiling water)
Stir well enjoy a great cup of coffee.","[{'EAN Code': '40161611'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10017047000894'}, {'Manufacturer Name & ': 'CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330'}, {'Marketed by': '7-1-24/2/D, Greendale, Ameerpet, Hyderabad-500016, Telangana'}]","7-1-24/2/D, Greendale, Ameerpet, Hyderabad-500016, Telangana",-,-,-,-,"Pure Instant Coffee, Sugar, Non-Dairy Creamer",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Instant Coffee - Speciale, 200 g","Continental SpÜí©ciale is 100% pure, granulated soluble instant coffee processed from carefully selected plantation Arabica and washed Robusta beans blended to perfection for complete satisfaction instantly.",200 g,g,200 g,1,1,580,377,"CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330",Australia/India,['40067597'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40067597_8-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-2_5-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-3_4-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-4_4-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-5_4-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-6_3-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-7_3-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-8_2-continental-instant-coffee-speciale.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067597-9_1-continental-instant-coffee-speciale.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Mix with hot Milk (OR) boiling water and Serve. Also convenient for preparing Iced coffee,"[{'EAN Code': '40067597'}, {'Country of Origin': 'Australia, India'}]",-,-,-,-,-,100% Pure Spray Dried Instant Coffee,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Instant Coffee - Strong, 1 Kg Pouch","If you have had a tiring day at work or if you are feeling low and lethargic, add the strong zest of Continental Strong Instant Coffee to get you back up on your feet and your engines running again. Blended with 53% coffee and 47% chicory, Continental's Strong Instant Coffee has the strong taste and power to chase your lethargy away in a jiffy and put you back in the driver's seat. Whether it is pulling an all-nighter for those never-ending projects or making lengthy presentations, one cuppa of this unique blend is sure to make you crave for more.
Established in 1995, CCL is Indias largest coffee manufacturer as well as a major global exporter. CCL has become one of the worlds most favoured coffee suppliers, providing over 200 different coffee blends to renowned brands in 90+ countries. CCL now introduces the same taste, richness and aroma with the finest instant coffee in India under the Continental brand.",1 Kg Pouch,Kg,1 Kg Pouch,1,1,825,825,"Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA",India,['8901036115077'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40123510_6-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-2_7-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-3_6-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-4_6-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-5_6-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-6_2-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-7_1-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-8_1-continental-instant-coffee-strong.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123510-9_1-continental-instant-coffee-strong.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Add 1gm coffee powder to 100 ml milk. Add sugar to taste. Stir well and enjoy.,"[{'EAN Code': '8901036115077'}, {'Country Of Origin': 'India'}, {'Manufactured & marketed by': 'Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA'}]","Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA",-,-,-,-,53% Coffee - 47% Chicory,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Instant Coffee - Xtra, 50 g (25 g Pouch Free)","Continental Xtra Instant Coffee gives you a authentic richness and freshness. A meticulous blend of 70% coffee and 30% Chicory. It creates a magic for the senses owing to its aroma, flavour and richness, giving you the much needed boost to take on any challenge throughout the day. Now savour the rich and long after taste with this strong cup of coffee. This smooth coffee mix is an excellent way to kick start the day. It is easy to make without any hassle.",50 g (25 g Pouch Free),g,50 g (25 g Pouch Free),1,1,150,150,"Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA",India,['40123511'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40123511_6-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-2_6-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-3_5-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-4_4-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-5_4-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-6_3-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-7_3-continental-instant-coffee-xtra.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40123511'}, {'Country Of Origin': 'India'}, {'Manufactured & marketed by': 'Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA'}]","Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA",-,-,-,-,"Instant Coffee-Chicory Blend, 70% Coffee - 30% Chicory",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Instant Coffee - Xtra, 50 g (25 g Pouch Free)","Continental Xtra Instant Coffee gives you a authentic richness and freshness. A meticulous blend of 70% coffee and 30% Chicory. It creates a magic for the senses owing to its aroma, flavour and richness, giving you the much needed boost to take on any challenge throughout the day. Now savour the rich and long after taste with this strong cup of coffee. This smooth coffee mix is an excellent way to kick start the day. It is easy to make without any hassle.",50 g (25 g Pouch Free),g,50 g (25 g Pouch Free),1,1,150,150,"Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA",India,['40123511'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40123511_6-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-2_6-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-3_5-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-4_4-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-5_4-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-6_3-continental-instant-coffee-xtra.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123511-7_3-continental-instant-coffee-xtra.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40123511'}, {'Country Of Origin': 'India'}, {'Manufactured & marketed by': 'Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA'}]","Continental Coffee Pvt Ltd, Duggirala Mandal, Guntur District - 522330, Andhra Pradesh, INDIA",-,-,-,-,"Instant Coffee-Chicory Blend, 70% Coffee - 30% Chicory",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Continental,"Continental Malgudi Filter Coffee - 60:40, 200 g","Malgudi filter coffee plantation is sourced & processed under conditions to meet the strictest quality standards. Made from traditionally roasted coffee beans, it gives you a strong coffee experience.
 It is specially packed in freshness seal packs to lock the aroma of the coffee.",200 g,g,200 g,1,1,100,100,"CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330",India,['40161610'],['10017047000894'],https://datalabs.siva3.io/image/Eunimart_groceries_40161610_3-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-2_3-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-3_3-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-4_3-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-5_2-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-6_2-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-7_1-continental-malgudi-filter-coffee-6040.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161610-8_1-continental-malgudi-filter-coffee-6040.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Add 2 teaspoons of fresh & aromatic Continental Malgudi coffee powder to the upper portion of the filter.
2. Fill the upper portion with 50ml of hot water and cover it. 
3. Let the coffee brew for 15 minutes & your decoction is ready in the bottom container. 
4. Pour the decoction, hot milk slowly into a cup & add sugar to taste.
5. Transfer the coffee mixture from one cup to another for perfect froth & serve hot.","[{'EAN Code': '40161610'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10017047000894'}, {'Manufacturer Name & ': 'CCL Products (India) Ltd, Duggirala Mandal, Guntur, Andhra Pradesh 522330'}, {'Marketed by': '7-1-24/2/D, Greendale, Ameerpet, Hyderabad-500016, Telangana'}]","7-1-24/2/D, Greendale, Ameerpet, Hyderabad-500016, Telangana",-,-,-,-,"60% Coffee, 40% Chicory.",-
