L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Horeca Mutton Boneless - Regular, 1 kg","Fresho Meats is our in house brand of fresh meat, poultry and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene. Additionally, every product is packed using food grade plastic which provides a nourishing and wholesome environment. Chef special marination which is very authentic and has a fragnence which will delight your pallet, its a mixture of exotic flavour & Indian spices.",1 kg,kg,1 kg,1,1,1000,1000,Fresho,India,['40135391'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40135391_0-fresho-horeca-mutton-boneless-regular.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40135391', 'Country of origin: India', 'Sourced & Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071', 'FSSAI Number: 10019043002767', 'Best before 2 days from delivery date', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Jalfrezi Gravy Mix - Ready To Cook, 200 g + Mutton - Mince, 500 g, Combo 2 Items","Jalfrezi Gravy Mix:-
Fresho Jalfrezi Gravy Mix is made with the best-selected spices. This mix is prepared with delectable ingredients that help you make delicious gravy at home. It gives the taste of the traditional jalfrezi gravy at home. Now make this authentic dish at home in just a few steps. This gravy gives you a seamless experience without any hassle.
Mutton - Mince:-
Fresho brings to you high-quality Premium Mutton Mince. They are hygienic cut, cleaned and minced. We bring to you premium minced goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1515,932.71,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222634'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222634_1-fresho-jalfrezi-gravy-mix-ready-to-cook-200-g-mutton-mince-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Jalfrezi Gravy Mix:-
Mix the curry sauce with water.
Add veggies or meat of your choice.
Serve it with rotis, rice, etc.
Mutton - Mince:-
Make any lamb curry easily without any hassle.","[{'EAN Code': '1222634'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Jalfrezi Gravy Mix:- Water, Onion, Tomato Paste, Tomato, Red Capsicum, Yellow Capsicum, Green Capsicum, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, Sugar, Coconut Milk Powder, Cashew Nut, Salt, Acidity Regulator (Ins 270), Class I Preservative (Ins 211).
Mutton - Mince:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Jalfrezi Gravy Mix, 200 g + Mutton - Boneless, 2 To 3 pcs, 500 g, Combo 2 Items","Jalfrezi Gravy Mix:-
Fresho Jalfrezi Gravy Mix is made with the best-selected spices. This mix is prepared with delectable ingredients that help you make delicious gravy at home. It gives the taste of the traditional jalfrezi gravy at home. Now make this authentic dish at home in just a few steps. This gravy gives you a seamless experience without any hassle.
Mutton - Boneless:- 
Fresho brings to you high-quality Mutton Raw Boneless. They are hygienic cut and cleaned. We bring to you premium curry-cut goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1411,872.86,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222632'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222632_1-fresho-jalfrezi-gravy-mix-200-g-mutton-boneless-2-to-3-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Jalfrezi Gravy Mix:-
Mix the curry sauce with water.
Add veggies or meat of your choice.
Serve it with rotis, rice, etc.
Mutton - Boneless:-
Make any lamb curry easily without any hassle.","[{'EAN Code': '1222632'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Jalfrezi Gravy Mix:- Water, Onion, Tomato Paste, Tomato, Red Capsicum, Yellow Capsicum, Green Capsicum, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, Sugar, Coconut Milk Powder, Cashew Nut, Salt, Acidity Regulator (Ins 270), Class I Preservative (Ins 211).
Mutton - Boneless:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Jalfrezi Gravy Mix, 200 g + Mutton - Curry Cut, 10-15 pcs, 500 g, Combo 2 Items","Jalfrezi Gravy Mix:-
Fresho Jalfrezi Gravy Mix is made with the best-selected spices. This mix is prepared with delectable ingredients that help you make delicious gravy at home. It gives the taste of the traditional jalfrezi gravy at home. Now make this authentic dish at home in just a few steps. This gravy gives you a seamless experience without any hassle.
Mutton - Curry Cut:-
Fresho Mutton Curry Cut are a chunky piece of mutton. This is a mix of white and dark, skinned, bone-in meat. Cleanly cut and skinless mutton pieces. It is hygienically packed for easy and quick use. It makes cooking easy as its elements the task of cleaning and cutting. Make delicious curries by adding some aromatic spices. It is a 100% freshly packed mutton. No Hormones, No Steroids, No Preservatives.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,787,569.81,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222631'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222631_1-fresho-jalfrezi-gravy-mix-200-g-mutton-curry-cut-10-15-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Jalfrezi Gravy Mix:-
Mix the curry sauce with water.
Add veggies or meat of your choice.
Serve it with rotis, rice, etc.
Mutton - Curry Cut:-
Make any lamb curry easily without any hassle.","[{'EAN Code': '1222631'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Jalfrezi Gravy Mix:- Water, Onion, Tomato Paste, Tomato, Red Capsicum, Yellow Capsicum, Green Capsicum, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, Sugar, Coconut Milk Powder, Cashew Nut, Salt, Acidity Regulator (Ins 270), Class I Preservative (Ins 211).
Mutton - Curry Cut:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Kolhapuri Gravy Mix - Ready To Cook, 200 g + Mutton - Mince, 500 g, Combo 2 Items","Kolhapuri Gravy Mix:-
Fresho Kolhapuri Gravy Mix is made with the best-selected spices. This mix is prepared with delectable ingredients that help you make delicious gravy at home. It gives the taste of the traditional Kolhapuri gravy at home. Now make the authentic traditional Maharashtrian dish at home in just a few steps. This gravy gives you a seamless experience without any hassle.
Mutton - Mince:-
Fresho brings to you high-quality Premium Mutton Mince. They are hygienic cut, cleaned and minced. We bring to you premium minced goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1508,926.73,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222617'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222617_1-fresho-kolhapuri-gravy-mix-ready-to-cook-200-g-mutton-mince-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Kolhapuri Gravy Mix:-
Mix the curry sauce with water.
Add veggies or meat of your choice.
Serve it with rotis, rice, etc.
Mutton - Mince:-
Make any lamb curry easily without any hassle.","[{'EAN Code': '1222617'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Kolhapuri Gravy Mix:- Water Onion, Refined Edible Vegetable Oil (Sunflower Oil), Tomato Paste, Mixed Spices, Garlic, lodized Salt, Ginger, Poppy Seeds, Sesame, Corn Four, Green Chillies, Class II Preservative (INS 211).
Mutton - Mince:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Kolhapuri Gravy Mix, 200 g + Mutton - Boneless, 2 To 3 pcs, 500 g, Combo 2 Items","Kolhapuri Gravy Mix:-
Fresho Kolhapuri Gravy Mix is made with the best-selected spices. This mix is prepared with delectable ingredients that help you make delicious gravy at home. It gives the taste of the traditional Kolhapuri gravy at home. Now make the authentic traditional Maharashtrian dish at home in just a few steps. This gravy gives you a seamless experience without any hassle.
Mutton - Boneless:-
Fresho brings to you high-quality Mutton Raw Boneless. They are hygienic cut and cleaned. We bring to you premium curry-cut goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1404,866.88,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222615'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222615_1-fresho-kolhapuri-gravy-mix-200-g-mutton-boneless-2-to-3-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Kolhapuri Gravy Mix:-
Mix the curry sauce with water.
Add veggies or meat of your choice.
Serve it with rotis, rice, etc. 
Mutton - Boneless:-
Make any lamb curry easily without any hassle.","['EAN Code: 1222615', 'Manufactured Name & Marketed By :Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.', 'FSSAI :10020043003172', 'Country of Origin: India', 'Best Before 01-04-2023.', '","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Kolhapuri Gravy Mix:- Water Onion, Refined Edible Vegetable Oil (Sunflower Oil), Tomato Paste, Mixed Spices, Garlic, lodized Salt, Ginger, Poppy Seeds, Sesame, Corn Four, Green Chillies, Class II Preservative (INS 211).
Mutton - Boneless:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Kolhapuri Gravy Mix, 200 g + Mutton - Curry Cut, 10-15 pcs, 500 g, Combo 2 Items","Kolhapuri Gravy Mix:-
Fresho Kolhapuri Gravy Mix is made with the best-selected spices. This mix is prepared with delectable ingredients that help you make delicious gravy at home. It gives the taste of the traditional Kolhapuri gravy at home. Now make the authentic traditional Maharashtrian dish at home in just a few steps. This gravy gives you a seamless experience without any hassle.
Mutton - Curry Cut:
Fresho Mutton Curry Cut are a chunky piece of mutton. This is a mix of white and dark, skinned, bone-in meat. Cleanly cut and skinless mutton pieces. It is hygienically packed for easy and quick use. It makes cooking easy as its elements the task of cleaning and cutting. Make delicious curries by adding some aromatic spices. It is a 100% freshly packed mutton. No Hormones, No Steroids, No Preservatives.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,780,563.83,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222614'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222614_1-fresho-kolhapuri-gravy-mix-200-g-mutton-curry-cut-10-15-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Kolhapuri Gravy Mix:-
Mix the curry sauce with water.
Add veggies or meat of your choice. 
Serve it with rotis, rice, etc.
Mutton - Curry Cut:-
Mutton is used to making soups, kebabs, vindaloos, biryani and curries.
It is used in salads, burgers, sandwiches and the like.","[{'EAN Code': '1222614'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Kolhapuri Gravy Mix:- Water Onion, Refined Edible Vegetable Oil (Sunflower Oil), Tomato Paste, Mixed Spices, Garlic, lodized Salt, Ginger, Poppy Seeds, Sesame, Corn Four, Green Chillies, Class II Preservative (INS 211).
Mutton - Curry Cut:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Korma Gravy Mix, 200 g + Mutton - Boneless, 2 To 3 pcs, 500 g, Combo 2 Items","Korma Gravy Mix:-
Fresho Korma Gravy Mix is made from high quality ingredients that make a rich gravy. It has great complexity and depth and adds a sweet note. Its taste gives you an inexpressible feeling. It is quick and tasty. Now you don't have to wait for long to savour your favourite dish. The gravy makes it flavourful and delicious.
Mutton - Boneless:- 
Fresho brings to you high-quality Mutton Raw Boneless. They are hygienic cut and cleaned. We bring to you premium curry-cut goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1394,858.32,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222625'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222625_1-fresho-korma-gravy-mix-200-g-mutton-boneless-2-to-3-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Korma Gravy Mix:- 
Follow the steps given on the back.
Now enjoy delicious meals at home.
Mutton - Boneless:-
Make any lamb curry easily without any hassle.","[{'EAN Code': '1222625'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Korma Gravy Mix:- Onion, Water, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, Melon Seed, Coconut Milk Powder, Green Chili, Tomato Paste, Salt, Cashew, Sugar, Corn flour, Acidity Regulator (INS 270), Class 2 Preservatives (INS 211, INS 202).
Mutton - Boneless:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Korma Gravy Mix, 200 g + Mutton - Curry Cut, 10-15 pcs, 500 g, Combo 2 Items","Korma Gravy Mix:-
Fresho Korma Gravy Mix is made from high-quality ingredients that make a rich gravy. It has great complexity and depth and adds a sweet note. Its taste gives you an inexpressible feeling. It is quick and tasty. Now you don't have to wait for long to savour your favourite dish. The gravy makes it flavourful and delicious.
Mutton - Curry Cut:-
Fresho Mutton Curry Cut are a chunky piece of mutton. This is a mix of white and dark, skinned, bone-in meat. Cleanly cut and skinless mutton pieces. It is hygienically packed for easy and quick use. It makes cooking easy as its elements the task of cleaning and cutting. Make delicious curries by adding some aromatic spices. It is a 100% freshly packed mutton. No Hormones, No Steroids, No Preservatives.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,770,555.27,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222624'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222624_1-fresho-korma-gravy-mix-200-g-mutton-curry-cut-10-15-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Korma Gravy Mix:- 
Follow the steps given on the back.
Now enjoy delicious meals at home.
Mutton - Curry Cut:-
Make any lamb curry easily without any hassle.","[{'EAN Code': '1222624'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Korma Gravy Mix:- Onion, Water, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, Melon Seed, Coconut Milk Powder, Green Chili, Tomato Paste, Salt, Cashew, Sugar, Corn flour, Acidity Regulator (INS 270), Class 2 Preservatives (INS 211, INS 202). ,
Mutton - Curry Cut:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Korma Gravy Mix, 200 g + Mutton - Mince, Antibiotic Residue-Free, 500 g, Combo 2 Items","Korma Gravy Mix:-
Fresho Korma Gravy Mix is made from high-quality ingredients that make a rich gravy. It has great complexity and depth and adds a sweet note. Its taste gives you an inexpressible feeling. It is quick and tasty. Now you don't have to wait for long to savour your favourite dish. The gravy makes it flavourful and delicious.
Mutton - Mince:-
Fresho brings to you high-quality Premium Mutton Mince. They are hygienic cut, cleaned and minced. We bring to you premium minced goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1498,918.17,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222627'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222627_1-fresho-korma-gravy-mix-200-g-mutton-mince-antibiotic-residue-free-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Korma Gravy Mix:- 
Follow the steps given on the back.
Now enjoy delicious meals at home.
Mutton - Mince:-
 Make any lamb dish easily without any hassle.","[{'EAN Code': '1222627'}, {'Manufactured Name & Marketed By': 'Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.'}, {'FSSAI': '10020043003172'}, {'Country of Origin': 'India'}]","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Korma Gravy Mix:- Onion, Water, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, Melon Seed, Coconut Milk Powder, Green Chili, Tomato Paste, Salt, Cashew, Sugar, Corn flour, Acidity Regulator (INS 270), Class 2 Preservatives (INS 211, INS 202). 
Mutton - Mince:- Mutton."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Lamb Chop, 500 g","Fresho Lamb Chop is prepared from Halal Certified Mutton Carcass. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene. Additionally, every product is packed using food grade plastic which provides a nourishing and wholesome environment.",500 g,g,500 g,1,1,935,584,Fresho,India,['40192500'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40192500_1-fresho-lamb-chop.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40192500'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10019043002767'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'ints, Contact our Customer Care Executive at': 'Phone:1860 123 1000 | :Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore-560016, Email:customerservice@bigbasket.com","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Makhani Gravy Mix, 200 g + Mutton - Boneless, 2 To 3 pcs, 500 g, Combo 2 Items","Makhani Gravy Mix:- 
Fresho brings to you Makhani Gravy Mix which is made of fresh high-quality ingredients. We give you a traditional makhani gravy that makes your cooking process easy. A ready-to-cook or eat product range that saves your cooking time. This gravy has the most authentic taste. It is a buttery and creamy tomato gravy with fresh cream, cashews and nuts making it rice and creamy. The most convenient way to enjoy your favourite makhani gravy at home without any hassle and in less time. You can add veggies or any food items of your choice. It is 100% natural, without any preservatives, addictive's, flavouring or colours.
Mutton - Boneless:-
Fresho brings to you high-quality Mutton Raw Boneless. They are hygienic cut and cleaned. We bring to you premium curry-cut goat meat. We make your cooking preparation easy. It is easy to use and hassle-free.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,1424,883.98,"Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",India,['1222641'],['10020043003172'],https://datalabs.siva3.io/image/Eunimart_groceries_222641_1-fresho-makhani-gravy-mix-200-g-mutton-boneless-2-to-3-pcs-500-g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Makhani Gravy Mix:- 
Empty the pack into a bowl and microwave for 2 minutes.
Immerse the unopened pouch in boiling water for 3 to 5 minutes.
Remove, cut open, stir and serve.
Mutton - Boneless:-
Make any lamb curry easily without any hassle.","['EAN Code: 1222641', 'Manufactured Name & Marketed By :Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.', 'FSSAI :10020043003172', 'Country of Origin: India', 'Best Before 01-04-2023.', '","Super Market Grocery Supplies Pvt Ltd. The Fairway Business park, Near Embassy Golf links Business park,Challaghatta,Domlur, Bengaluru - 560071.",-,-,-,"Makhani Gravy Mix:- Water, Onion, Tomato Paste, Cashew, Milk solid, Refined Edible Vegetable Oil (Sunflower Oil), Mixed Spices, Ginger, Garlic, lodized Salt, Sugar, Corn flour, Acidity Regulator (INS 270), Antioxidant (INS 306), Class I Preservatives (INS 211, INS 202).
Mutton - Boneless:- Mutton."
