L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple - Royal Gala Economy, 4 pcs (Approx.450 g-500 g)","Royal Gala Apples are characterized by a blush of pink of the skin, the color varies from yellow to nearly orange with deep orange stripes.
It can be eaten new, taked in in salads or used as a cooking apple and is mostly suited to sauce.
It is dense, sugary, sweet-smelling and juicy with a white flesh. It is an extremely special dessert apple with wonderful look.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",4 pcs (Approx.450 g-500 g),pcs,4 pcs (Approx.450 g-500 g),4,1,176.75,134.33,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",Turkey/Italy/New Zealand,['10000005'],-,https://datalabs.siva3.io/image/Eunimart_groceries_5_27-fresho-apple-royal-gala-economy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-2_1-fresho-apple-royal-gala-economy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apples are one of the healthiest fruits. Gala apples are a significant source of these damage-fighting chemicals due to the presence of antioxidants.
Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
A diet high in fiber-rich apples has been shown to reduce blood pressure and prevent colon cancer. A phytochemicals can protect against the aging process.
It prevents liver & digestive problems, promotes healthy skin & hair.",-,"[{'EAN Code': '10000005'}, {'Country of origin': 'Turkey, Italy, New Zealand'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple - Royal Gala, Premium, 4 pcs(Approx.600 g-700 g)","A combination of slightly tart tasting skin and honey floral tasting flesh, the Royal Gala apples, as the name suggests looks regal with beautiful golden coloured streaks.
Premium apples are handpicked by our experts to give you the best quality apples.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1611/apple-crumble-pie/",4 pcs(Approx.600 g-700 g),pcs,4 pcs(Approx.600 g-700 g),4,1,225,171,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",Turkey/Italy/New Zealand,['40105380'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40105380_18-fresho-apple-royal-gala-premium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40105380-2_1-fresho-apple-royal-gala-premium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Protects from Alzheimers, type 2 diabetes and cancer. It is a natural teeth whitener and prevent bad breath.
Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles.
It prevents liver & digestive problems, promotes healthy skin & hair.",-,"[{'EAN Code': '40105380'}, {'Country of origin': 'Turkey, Italy, New Zealand'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple - Royal Gala, Regular, 4 pcs (Approx.520 g-600 g)","A combination of slightly tart tasting skin and honey floral tasting flesh, the Royal Gala apples, as the name suggests looks regal with beautiful golden coloured streaks.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1611/apple-crumble-pie/",4 pcs (Approx.520 g-600 g),pcs,4 pcs (Approx.520 g-600 g),4,1,175,133,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",Turkey/Italy/New Zealand,['40033823'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40033823_20-fresho-apple-royal-gala-regular.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40033823-2_1-fresho-apple-royal-gala-regular.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Protects from Alzheimers, type 2 diabetes and cancer. It is a natural teeth whitener and prevent bad breath.
Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles.",-,"[{'EAN Code': '40033823'}, {'Country of origin': 'Turkey, Italy, New Zealand'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple - Shimla 4 pcs + Banana - Robusta 1 kg + Kiwi - Green 1 pc, Combo 3 Items","Fresho Fruits Value Pack has combined this seasons fresh - apples along with the regular banana & exotic kiwi - in a great value pack with great savings. Through Fresho, bigbasket promotes healthy living by providing customers with high quality, farm fresh-fruits and vegetables. With Fresho, you will always get safe and unadulterated fruits & vegetables.",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,286.18,286.18,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1201612'],-,https://datalabs.siva3.io/image/Eunimart_groceries_201612_2-fresho-apple-shimla-4-pcs-banana-robusta-1-kg-kiwi-green-1-pc.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1201612'}, {'Country of origin': 'India'}, {'Manufacturer Name & Shelf Life details': ''}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple - Shimla, 4 pcs (Approx. 550 - 640 g)","Considered as most commonly grown apples in India, Shimla apples have a light red skin, juicy and crunchy flesh.
We source the best apples with residue and wax free peel from the trusted growers.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/701/apple-crisp-bites/",4 pcs (Approx. 550 - 640 g),pcs,4 pcs (Approx. 550 - 640 g),4,1,169.74,129,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['90000000'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40033819_29-fresho-apple-shimla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40033819-2_6-fresho-apple-shimla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Protects from Alzheimers, type 2 diabetes and cancer. It is a natural teeth whitener and prevent bad breath.
Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles.",-,"[{'EAN Code': '90000000'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple - Shimla, Premium, 4 pcs (Approx.720 - 800 g)","Considered as most commonly grown apples in India, Shimla apples have a light red skin, juicy and crunchy flesh.
We source the best apples with residue and wax free peel from the trusted growers.
Fresho's Premium apples are hand picked to give you the best quality apples.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/701/apple-crisp-bites/",4 pcs (Approx.720 - 800 g),pcs,4 pcs (Approx.720 - 800 g),4,1,231.58,176,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['94011320600001'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40113206_3-fresho-apple-shimla-premium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Protects from Alzheimers, type 2 diabetes and cancer. It is a natural teeth whitener and prevent bad breath.
Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles.",-,"[{'EAN Code': '94011320600001'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple Shimla + Banana Robusta + Orange Nagpur+ Tender Coconut+ Watermelon Small, Combo 5 Items","This combo contains Fresho Apple - Shimla 4 pcs (Approx. 500g- 650g) + Fresho Banana - Robusta 1 kg + Fresho Orange - Nagpur, Regular 1 kg + Fresho Tender Coconut - Medium 1 pc + Fresho This combo contains Watermelon - Small 1 pc (Approx. 1.7 kg - 2.5 kg).
Considered as most commonly grown apples in India, Shimla apples have light red skin, juicy and crunchy flesh. We source the best apples with residue and wax-free peel from the trusted growers.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/701/apple-crisp-bites/ 
Relish the soft, buttery texture of Robusta bananas that are light green and have a great fragrance and taste. The stalks of Robustas are thick and rigid. Fresh fruits are green, which revolve to a bright yellow on ripening and the flesh contains a white - ceramic colour. Fresho Robusta is fine quality, sweet flavoured, mushy and soft bananas.
Do not forget to check our delicious fruit recipes - https://www.bigbasket.com/cookbook/recipes/1781/banana-smoothie/ 
Freshly picked directly from Nagpur farms, Fresho Nagpur oranges are sweet and bursting with juice. These are simple to peel and section.
Treat your taste buds with this mouth-watering fruit that is sweet and has a distinctive flavour.

Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/ 
As Season for Oranges is coming to an end, you may find some quality Issue. Our Quality teams are putting their efforts to give you the best of the available lot. If you still encounter any quality challenges, please do let us and we will give the necessary credit

Young, fresh and healthy tender coconuts are a pure, tasty and nutritious energy drink that keeps body hydrated round the clock. Tender coconut is the most refreshing drink and best to quench your thirst in the summer.
Tender coconut has antioxidant properties which help to protect the body from free radicals. It helps to lower blood pressure level, prevent kidney stone, and support heart health.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/897/tender-coconut-souffle/

With greenish-black to smooth dark green surface, Fresho watermelons are globular in shape and are freshly picked for you directly from our farmers
The juicy, sweet and grainy textured flesh is filled with 12-14% of sugar content, making it a healthy alternative to sugary carbonated drinks. The flesh colour of these watermelons is pink to red with dark brown/black seeds.

Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1181/watermelon-mocktail/",Combo 5 Items,Combo  Items,Combo 5 Items,5,1,471.16,471.16,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1209669'],-,https://datalabs.siva3.io/image/Eunimart_groceries_209669_1-fresho-apple-shimla-banana-robusta-orange-nagpur-tender-coconut-watermelon-small.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apple: 
Apples are one of the healthiest fruits. Rich in vitamin C and dietary fibre which keep our digestive and immune system healthy. Protects from Alzheimers, type 2 diabetes and cancer.
It's a natural teeth whitener and prevent bad breath. Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles

Banana:
One banana supplies 30 percent of the daily Vitamin B6 requirement and is rich in Vitamin C and potassium. It reduces the appetite and promotes weight loss. It is recommended for pregnant women and athletes. It also boosts the immune system and keeps bones strong.

Oranges:
Store them in a cool, dry place away from direct sunlight. No pulpy orange canned juice can match the fresh taste of Nagpur oranges. Bursting with freshly picked juiciness, these are perfect to serve to kids. We also like to toss sections into fruit salads.

Tender Coconut:
Store unshredded, fresh coconuts in the refrigerator for a maximum of 7 days. 
Coconut water is one of the most refreshing drinks around. One cup (240 ml) contains 46 calories, as well as
Carbohydrates: 9 grams
Fibre: 3 grams
Protein: 2 grams
Vitamin C: 10% of the RDI
Magnesium: 15% of the RDI
Manganese: 17% of the RDI
Potassium: 17% of the RDI
Sodium: 11% of the RDI
Calcium: 6% of the RDI

Watermelon:
Watermelons have excellent hydrating properties with 90% water content.
Rich in anti-oxidant flavonoids that protects against prostate, breast, colon, pancreatic and lung cancers. They are an excellent source of lycopene which protects skin against harmful UV rays. It is also a great source for A, C, B-complex vitamins, iron and fiber which boosts body metabolism.",-,"[{'EAN Code': '1209669'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'For ","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apple Shimla Economy 1kg + Mosambi 4pcs + Banana Robusta 1kg + Pomegranate 2pcs, Combo 4 Items","Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/
Sweet Lime is soft yellow colored, mildly sweet tasting, juicy fruits that is resident to South Asia. It is a versatile fruit with a sweet and sour flavor. This wonderful fruit renders terrific nutritional charge. It is little in calories; just 43 calories per 100 grams. The peel can differ in thickness from lean to quire thick.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/
Robusta Semi Ripe Bananas are around 6-7 inches long. Robusta has a dissimilar sweet flavor, good smell and the texture is mushy and smooth. They come neatly filled in their own wrapper, want not be washed before eating and are very moveable too. One banana supplies 30 percent of the daily B6 must and is rich in Vitamin C and potassium. It also has trace amounts of numerous amino acid, including tryptophan get during our diet.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",Combo 4 Items,Combo  Items,Combo 4 Items,4,1,453.29,453.29,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1201615'],-,https://datalabs.siva3.io/image/Eunimart_groceries_201615_2-fresho-apple-shimla-economy-1kg-mosambi-4pcs-banana-robusta-1kg-pomegranate-2pcs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1201615'}, {'Country of origin': 'India'}, {'Manufacturer Name & Shelf Life details': ''}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Apricot - Dried, 200 g","Dried apricots contain a strong sweet-sour flavour and are high in fibre. They create an outstanding substitute for clean apricots out of season.
A ripe apricot contains a mellow taste, sweet with a hint of acid, but usually not extremely acidic.
It is rich in normal sugar, calcium, vitamin C, vitamin B complex, riboflavin, vitamin A and niacin.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",200 g,g,200 g,1,1,355.92,260,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['8696740100401'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20001095_14-fresho-apricot-dried.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20001095-2_1-fresho-apricot-dried.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20001095-3_1-fresho-apricot-dried.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apricots are a low calorie, nutrient rich food source that may be a great addition to any weight loss program.
The high fiber content in apricots offers a variety of health benefits.
It may be essential in colon health, is great for digestion and helps balance the metabolism and maintain a healthy body weight.
It may help relieve the symptoms of conditions like eczema and scabies.",-,"[{'EAN Code': '8696740100401'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Avocado (Loose), 1 kg","Avocados are oval shaped fruits with a thick green and a bumpy, leathery outer skin. They have a unique-texture, with a creamy and light green coloured flesh that has a buttery flavour and special aroma. Avocados are also known as an alligator pear or butter fruit. Fresho avocados delivered to you, will not just entice your taste buds but will also ensure your well being.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2205/chatpate-green-noodles/
Ripe Avocados turn dark brown or Black in colour. Any small black spots on the fruit is due to abrasion during harvesting or handling and does not affect the quality of the fruit",1 kg,kg,1 kg,1,1,520.39,369,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000312'],-,https://datalabs.siva3.io/image/Eunimart_groceries_312_19-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-2_1-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-3_1-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-4_1-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-5_1-fresho-avocado.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Avocados improve digestion and are good for heart health and vision. They are rich in vitamins like C, E, K, B6, Magnesium, potassium and healthy fat.
It prevents osteoporosis, cancer and reduces the risk of depression. They are also good for pregnant women as they are rich in folate that prevents neural tube defects in infants.",-,"[{'EAN Code': '10000312'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Avocado (Loose), 1 kg","Avocados are oval shaped fruits with a thick green and a bumpy, leathery outer skin. They have a unique-texture, with a creamy and light green coloured flesh that has a buttery flavour and special aroma. Avocados are also known as an alligator pear or butter fruit. Fresho avocados delivered to you, will not just entice your taste buds but will also ensure your well being.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2205/chatpate-green-noodles/
Ripe Avocados turn dark brown or Black in colour. Any small black spots on the fruit is due to abrasion during harvesting or handling and does not affect the quality of the fruit",1 kg,kg,1 kg,1,1,520.39,369,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000312'],-,https://datalabs.siva3.io/image/Eunimart_groceries_312_19-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-2_1-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-3_1-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-4_1-fresho-avocado.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_312-5_1-fresho-avocado.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Avocados improve digestion and are good for heart health and vision. They are rich in vitamins like C, E, K, B6, Magnesium, potassium and healthy fat.
It prevents osteoporosis, cancer and reduces the risk of depression. They are also good for pregnant women as they are rich in folate that prevents neural tube defects in infants.",-,"[{'EAN Code': '10000312'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Avocado - Imported, Medium (Loose), 1 pc","Imported avocados come with an irresistible buttery flavour. They have a unique-textured, creamy and light green flesh with a special aroma. Avocados are also known as an alligator pear or butter fruit.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2205/chatpate-green-noodles/
Ripe Avocados turn dark brown or Black in colour. Any small black spots on the fruit is due to abrasion during harvesting or handling and does not affect the quality of the fruit",1 pc,pcs,1 pc,1,1,265.79,202,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",New Zealand/Peru/Chile,['30009284'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30009284_8-fresho-avocado-imported-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30009284-2_2-fresho-avocado-imported-medium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Avocados improve digestion and are good for heart health and vision. They are rich in vitamins like C, E, K, B6, Magnesium, potassium and healthy fat.
It prevents osteoporosis, cancer and reduces the risk of depression. They are also good for pregnant women as they are rich in folate that prevents neural tube defects in infants.",-,"[{'EAN Code': '30009284'}, {'Country of origin': 'New Zealand, Peru, Chile'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Baby Apple Shimla, 1 kg (Approx. 11-12 pcs)","Baby Apples are the mini blush red apples with slight yellow streaks and has a smooth texture.
The apple flesh is greenish white and grained, and it tastes sweet and juicy. The crispiness and the aroma of the apples make it more attractive.
Apples are best when it is consumed fresh after meals or as a healthy snack for kids.",1 kg (Approx. 11-12 pcs),kg,1 kg (Approx. 11-12 pcs),12,1,223.68,170,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40134281'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40134281_13-fresho-baby-apple-shimla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134281-2_1-fresho-baby-apple-shimla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134281-3_1-fresho-baby-apple-shimla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Being high in dietary fibres, apples help in reducing the risk of type 2 diabetes, degenerative nerve diseases like Alzheimers or Parkinsons, and improves brain health.
It boosts the bone health, lowers osteoporosis risk, prevents digestive and liver problems, promotes skin and hair health, and diminishes the risk of cancers.",-,"[{'EAN Code': '40134281'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
