L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image_1,Image_2,Image_3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Fuchsia Pink Solid Churidar Leggings,"Fuchsia,Pink",S,1,W,599,419,"Fuchsia pink solid knitted mid-rise churidar leggings, has an elasticated waistband with a slip-on closure",,,1,Units,"100% cotton
Hand-wash","TCNS Clothing Co. Ltd,R.S.C.S. INTERNATIONAL.PLOT NO106-107 GALI NO 1/4 GURU GOBINDSINGH NAGAR MAYAPURI TIBA ROAD LUDHIANA PUNJAB",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,Knitted,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,Knitted
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Fuchsia Pink Solid Churidar Leggings,"Fuchsia,Pink",M,1,W,599,419,"Fuchsia pink solid knitted mid-rise churidar leggings, has an elasticated waistband with a slip-on closure",,,1,Units,"100% cotton
Hand-wash","TCNS Clothing Co. Ltd,R.S.C.S. INTERNATIONAL.PLOT NO106-107 GALI NO 1/4 GURU GOBINDSINGH NAGAR MAYAPURI TIBA ROAD LUDHIANA PUNJAB",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,Knitted,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,Knitted
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Fuchsia Pink Solid Churidar Leggings,"Fuchsia,Pink",L,1,W,599,419,"Fuchsia pink solid knitted mid-rise churidar leggings, has an elasticated waistband with a slip-on closure",,,1,Units,"100% cotton
Hand-wash","TCNS Clothing Co. Ltd,R.S.C.S. INTERNATIONAL.PLOT NO106-107 GALI NO 1/4 GURU GOBINDSINGH NAGAR MAYAPURI TIBA ROAD LUDHIANA PUNJAB",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_6918970WomenFuchsiaPinkSolidChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,Knitted,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,Knitted
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women White Solid Churidar Length Leggings,White,S,1,AURELIA,499,499,"A pair of white solid churidar length leggings, has a slip-on closure",,,1,Units,"100% cotton
Hand-wash","TCNS Clothing Co. Ltd,R.S.C.S. INTERNATIONAL.PLOT NO106-107 GALI NO 1/4 GURU GOBINDSINGH NAGAR MAYAPURI TIBA ROAD LUDHIANA PUNJAB",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women White Solid Churidar Length Leggings,White,M,1,AURELIA,499,499,"A pair of white solid churidar length leggings, has a slip-on closure",,,1,Units,"100% cotton
Hand-wash","TCNS Clothing Co. Ltd,R.S.C.S. INTERNATIONAL.PLOT NO106-107 GALI NO 1/4 GURU GOBINDSINGH NAGAR MAYAPURI TIBA ROAD LUDHIANA PUNJAB",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women White Solid Churidar Length Leggings,White,L,1,AURELIA,499,499,"A pair of white solid churidar length leggings, has a slip-on closure",,,1,Units,"100% cotton
Hand-wash","TCNS Clothing Co. Ltd,R.S.C.S. INTERNATIONAL.PLOT NO106-107 GALI NO 1/4 GURU GOBINDSINGH NAGAR MAYAPURI TIBA ROAD LUDHIANA PUNJAB",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_8434691WomenWhiteSolidChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Black Solid Ankle Length Leggings,Black,S,1,HERE&NOW,899,449,"Black leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine wash","Omnitech Retail,SHRI GANAPATHI SOURSES, 115/2 Behind SSK Knit Printers, Palladam Road, Mangalam,Tripur,TIRUPPUR,TAMILNADU,641663",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Black Solid Ankle Length Leggings,Black,M,1,HERE&NOW,899,449,"Black leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine wash","Omnitech Retail,SHRI GANAPATHI SOURSES, 115/2 Behind SSK Knit Printers, Palladam Road, Mangalam,Tripur,TIRUPPUR,TAMILNADU,641663",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Black Solid Ankle Length Leggings,Black,L,1,HERE&NOW,899,449,"Black leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine wash","Omnitech Retail,SHRI GANAPATHI SOURSES, 115/2 Behind SSK Knit Printers, Palladam Road, Mangalam,Tripur,TIRUPPUR,TAMILNADU,641663",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Black Solid Ankle Length Leggings,Black,XL,1,HERE&NOW,899,449,"Black leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine wash","Omnitech Retail,SHRI GANAPATHI SOURSES, 115/2 Behind SSK Knit Printers, Palladam Road, Mangalam,Tripur,TIRUPPUR,TAMILNADU,641663",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Black Solid Ankle Length Leggings,Black,XXL,1,HERE&NOW,899,449,"Black leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine wash","Omnitech Retail,SHRI GANAPATHI SOURSES, 115/2 Behind SSK Knit Printers, Palladam Road, Mangalam,Tripur,TIRUPPUR,TAMILNADU,641663",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_HERENOW_14268612WomenBlackSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pink Solid Slim Fit Leggings,Pink,S,1,RANGMANCH BY PANTALOONS,399,399,"Pink solid churidar length leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine Wash","Westbury Holdings Pvt Ltd_Pantaloons,Aditya Birla Fashion & Retail Ltd, Pantaloons Division, 701-704, 7th Floor, Skyline Icon Business Park, 86-92, Off A.K. Road, Marol Village, Andheri East, Mumbai, Maharashtra - 400059, India.",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pink Solid Slim Fit Leggings,Pink,M,1,RANGMANCH BY PANTALOONS,399,399,"Pink solid churidar length leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine Wash","Westbury Holdings Pvt Ltd_Pantaloons,Aditya Birla Fashion & Retail Ltd, Pantaloons Division, 701-704, 7th Floor, Skyline Icon Business Park, 86-92, Off A.K. Road, Marol Village, Andheri East, Mumbai, Maharashtra - 400059, India.",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pink Solid Slim Fit Leggings,Pink,L,1,RANGMANCH BY PANTALOONS,399,399,"Pink solid churidar length leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine Wash","Westbury Holdings Pvt Ltd_Pantaloons,Aditya Birla Fashion & Retail Ltd, Pantaloons Division, 701-704, 7th Floor, Skyline Icon Business Park, 86-92, Off A.K. Road, Marol Village, Andheri East, Mumbai, Maharashtra - 400059, India.",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pink Solid Slim Fit Leggings,Pink,XL,1,RANGMANCH BY PANTALOONS,399,399,"Pink solid churidar length leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine Wash","Westbury Holdings Pvt Ltd_Pantaloons,Aditya Birla Fashion & Retail Ltd, Pantaloons Division, 701-704, 7th Floor, Skyline Icon Business Park, 86-92, Off A.K. Road, Marol Village, Andheri East, Mumbai, Maharashtra - 400059, India.",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pink Solid Slim Fit Leggings,Pink,XXL,1,RANGMANCH BY PANTALOONS,399,399,"Pink solid churidar length leggings, has an elasticated waistband",,,1,Units,"100% Cotton
Machine Wash","Westbury Holdings Pvt Ltd_Pantaloons,Aditya Birla Fashion & Retail Ltd, Pantaloons Division, 701-704, 7th Floor, Skyline Icon Business Park, 86-92, Off A.K. Road, Marol Village, Andheri East, Mumbai, Maharashtra - 400059, India.",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_RANGMANCHBYPANTALOONS_8473943WomenPinkSolidSlimFitLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,White Churidar Leggings,White,S,1,W,599,599,"A pair of white churidar leggings, has an elasticated waistband with an inner drawstring fastening",,,1,Units,"100% cotton
Machine-wash","TCNS CLOTHING CO. LIMITED,TCNS Clothing Co Pvt. LtdKhasra No:-522/1, Near OldDispensary, Jaunapur Village Mandi Road,NEWDELHI,DELHI,110047",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,White Churidar Leggings,White,M,1,W,599,599,"A pair of white churidar leggings, has an elasticated waistband with an inner drawstring fastening",,,1,Units,"100% cotton
Machine-wash","TCNS Clothing Co. Ltd,TCNS Clothing Co Pvt. LtdKhasra No:-522/1, Near OldDispensary, Jaunapur Village Mandi Road,NEWDELHI,DELHI,110047",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,White Churidar Leggings,White,L,1,W,599,599,"A pair of white churidar leggings, has an elasticated waistband with an inner drawstring fastening",,,1,Units,"100% cotton
Machine-wash","TCNS Clothing Co. Ltd,TCNS Clothing Co Pvt. LtdKhasra No:-522/1, Near OldDispensary, Jaunapur Village Mandi Road,NEWDELHI,DELHI,110047",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_2223260WhiteChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Purple Churidar Leggings,Purple,S,1,AURELIA,399,279,"A pair of purple knitted churidar leggings, has an elasticated waistband",,,1,Units,"100% cotton
Machine-wash","TCNS Clothing Co. Ltd,TCNS Clothing Co Pvt. LtdKhasra No:-522/1, Near OldDispensary, Jaunapur Village Mandi Road,NEWDELHI,DELHI,110047",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,Knitted,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,Knitted
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Purple Churidar Leggings,Purple,M,1,AURELIA,399,279,"A pair of purple knitted churidar leggings, has an elasticated waistband",,,1,Units,"100% cotton
Machine-wash","TCNS Clothing Co. Ltd,TCNS Clothing Co Pvt. LtdKhasra No:-522/1, Near OldDispensary, Jaunapur Village Mandi Road,NEWDELHI,DELHI,110047",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_AURELIA_2400031PurpleChuridarLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,Knitted,,,,,,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,Knitted
